Sunday, June 14, 2020	2:04:19 PM	Game1.txt	413218217
Cued	Now	413225053
9	BlinkStart	413225091
9	BlinkEnd	413416330
24,5	BlinkStart	413416424
24,5	BlinkEnd	413422108
5	0DropFeed	413422189
24	NoFeedAbort	413422269
22,1	BlinkStart	413432278
22,1	BlinkEnd	413438773
1	0DropFeed	413438853
22	Feed	413438933
4,6	BlinkStart	413439030
4,6	BlinkEnd	413447498
4	Feed	413447578
21,1	BlinkStart	413447664
21,1	BlinkEnd	413462480
1	0DropFeed	413462560
21	Feed	413462640
4,6	BlinkStart	413462742
4,6	BlinkEnd	413469640
4	Feed	413469720
20,1	BlinkStart	413469821
20,1	BlinkEnd	413480589
1	0DropFeed	413480669
20	Feed	413480749
4,6	BlinkStart	413480843
4,6	BlinkEnd	413487628
6	Feed	413487709
19,1	BlinkStart	413487806
19,1	BlinkEnd	413512246
1	0DropFeed	413512326
19	Feed	413512406
4,6	BlinkStart	413512509
4,6	BlinkEnd	413517892
6	Feed	413517972
18,1	BlinkStart	413518070
18,1	BlinkEnd	413531189
1	0DropFeed	413531269
18	Feed	413531349
4,6	BlinkStart	413531443
4,6	BlinkEnd	413535948
6	Feed	413536028
17,1	BlinkStart	413536126
17,1	BlinkEnd	413548938
1	0DropFeed	413549018
17	Feed	413549099
4,6	BlinkStart	413549201
4,6	BlinkEnd	413553088
6	Feed	413553168
16,1	BlinkStart	413553266
16,1	BlinkEnd	413565002
1	0DropFeed	413565082
16	Feed	413565162
4,6	BlinkStart	413565268
4,6	BlinkEnd	413569153
6	Feed	413569233
14,1	BlinkStart	413569334
14,1	BlinkEnd	413584557
1	0DropFeed	413584638
14	NoFeedAbort	413584718
26,5	BlinkStart	413594732
26,5	BlinkEnd	413600861
5	0DropFeed	413600941
26	Feed	413601021
2,8	BlinkStart	413601122
2,8	BlinkEnd	413605794
2	Feed	413605874
25,5	BlinkStart	413605977
25,5	BlinkEnd	413621558
5	0DropFeed	413621638
25	Feed	413621718
2,8	BlinkStart	413621804
2,8	BlinkEnd	413625528
2	Feed	413625608
24,5	BlinkStart	413625694
24,5	BlinkEnd	413639247
5	0DropFeed	413639328
24	NoFeedAbort	413639408
22,1	BlinkStart	413649416
22,1	BlinkEnd	413653686
1	0DropFeed	413653766
22	Feed	413653847
4,6	BlinkStart	413653944
4,6	BlinkEnd	413657718
6	Feed	413657798
21,1	BlinkStart	413657899
21,1	BlinkEnd	413665117
1	0DropFeed	413665197
21	Feed	413665277
4,6	BlinkStart	413665376
4,6	BlinkEnd	413669991
6	Feed	413670071
20,1	BlinkStart	413670164
20,1	BlinkEnd	413678534
1	0DropFeed	413678614
20	Feed	413678694
4,6	BlinkStart	413678791
4,6	BlinkEnd	413682872
4	Feed	413682952
19,1	BlinkStart	413683060
19,1	BlinkEnd	413692373
1	0DropFeed	413692453
19	Feed	413692533
4,6	BlinkStart	413692681
4,6	BlinkEnd	413696163
6	Feed	413696243
18,1	BlinkStart	413696402
18,1	BlinkEnd	413704526
1	0DropFeed	413704606
18	Feed	413704686
4,6	BlinkStart	413704839
4,6	BlinkEnd	413708378
6	Feed	413708458
17,1	BlinkStart	413708637
17,1	BlinkEnd	413716561
1	0DropFeed	413716641
17	Feed	413716721
4,6	BlinkStart	413716876
4,6	BlinkEnd	413720471
6	Feed	413720551
16,1	BlinkStart	413720715
16,1	BlinkEnd	413734672
1	0DropFeed	413734752
