Ver1.3	324529578	StartFile	10/16/2020	1:22:36 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\101620\SoundData.txt	324529578
324849745	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	324849745
324849947	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	324849947
324887049	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	324887049
324891982	Triggered	4,42,43,44,45,46,	 NoSound	40	2	324891982
324892195	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	324892195
324905039	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	324905039
324908528	Triggered	4,42,43,44,45,46,	 NoSound	40	2	324908528
324908741	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	324908741
324917795	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	324917795
324921285	Triggered	4,42,43,44,45,46,	 NoSound	40	2	324921285
324921486	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	324921486
324937588	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	324937588
324937794	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	324937794
324941258	Triggered	4,42,43,44,45,46,	 NoSound	40	2	324941258
324941460	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	324941460
324980547	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	324980547
324980752	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	324980752
324983976	Triggered	4,42,43,44,45,46,	 NoSound	40	2	324983976
324984190	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	324984190
324992460	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	324992460
324992665	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	324992665
324995468	Triggered	4,42,43,44,45,46,	 NoSound	40	2	324995468
324995669	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	324995669
325004072	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325004072
325004274	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325004274
325007381	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325007381
325007582	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325007582
325015756	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325015756
325015960	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325015960
325019053	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325019053
325019255	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325019255
325064419	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325064419
325064625	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325064625
325067065	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325067065
325067266	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325067266
325075248	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325075248
325075452	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325075452
325078195	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325078195
325078410	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325078410
325086498	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325086498
325086704	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325086704
325089206	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325089206
325089408	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325089408
325097148	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325097148
325097352	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325097352
325099796	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325099796
325099997	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325099997
325107079	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325107079
325107281	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	325107281
325110083	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325110083
325110284	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325110284
325118386	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325118386
325118602	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	325118602
325120973	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325120973
325121175	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325121175
325128314	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325128314
325128518	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	325128518
325130901	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325130901
325131104	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325131104
325139204	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325139204
325139406	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	325139406
325142167	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325142167
325142368	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325142368
325151176	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325151176
325151391	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	325151391
325155027	Triggered	6,47,48,49,50,51,	 NoSound	40	2	325155027
325155229	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	325155229
325165377	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325165377
325165579	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	325165579
325167963	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325167963
325168165	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	325168165
325176943	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325176943
325177144	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	325177144
325199431	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325199431
325202438	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325202438
325210380	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325210380
325213871	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325213871
325261340	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325261340
325265854	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325265854
325280052	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325280052
325280257	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	325280257
325283361	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325283361
325287271	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325287271
325287476	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	325287476
325304661	Triggered	8,52,53,54,55,56,	 NoSound	40	2	325304661
325304862	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	325304862
325329509	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325329509
325329714	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	325329714
325332877	Triggered	8,52,53,54,55,56,	 NoSound	40	2	325332877
325333078	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	325333078
325341902	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325341902
325342105	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	325342105
325345572	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325345572
325350809	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325350810
325351012	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	325351012
325363201	Triggered	8,52,53,54,55,56,	 NoSound	40	2	325363201
325363402	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	325363402
325408566	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325408566
325408769	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	325408769
325412063	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325412063
325417532	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325417532
325417737	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	325417737
325427518	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325427518
325476256	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325476256
325476461	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	325476461
325480343	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325480343
325486240	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325486240
325486442	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	325486442
325490573	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325490573
325512472	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325512472
325512675	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	325512675
325516987	Triggered	8,52,53,54,55,56,	 NoSound	40	2	325516987
325517188	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	325517188
325531544	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325531544
325531748	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	325531748
325535275	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325535275
325539548	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325539548
325539751	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	325539751
325544721	Triggered	8,52,53,54,55,56,	 NoSound	40	2	325544721
325544934	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	325544934
325554106	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325554106
325554308	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	325554308
325558499	Triggered	2,37,38,39,40,41,	 NoSound	40	2	325558499
325562410	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325562410
325562613	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	325562613
325566802	Triggered	8,52,53,54,55,56,	 NoSound	40	2	325566802
325567002	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	325567002
325577451	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325577451
325577652	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	325577652
325580580	Triggered	8,52,53,54,55,56,	 NoSound	40	2	325580580
325580781	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	325580781
325590148	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	325590148
325590349	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	325590349
325611023	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325611023
325613852	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325613852
325614053	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	325614053
325629855	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325629855
325633104	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325633104
325633307	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	325633307
325649590	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325649590
325652417	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325652417
325652620	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	325652620
325669745	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325669745
325669947	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325669947
325672212	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325672212
325672415	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	325672415
325685749	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325685749
325685954	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325685954
325688699	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325688699
325688902	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	325688902
325702294	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325702294
325702498	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325702498
325704883	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325704883
325705084	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	325705084
325720223	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325720223
325720426	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325720426
325722691	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325722691
325722895	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	325722895
325736236	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325736236
325736440	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325736440
325738756	Triggered	4,42,43,44,45,46,	 NoSound	40	2	325738756
325738958	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	325738958
325752474	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	325752474
325752677	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	325752677
