Ver1.3	171620279	StartFile	11/9/2020	3:03:52 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\110920\SoundData.txt	171620279
171689171	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	171689171
171689373	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	171689373
171715843	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	171715843
171732082	Triggered	6,47,48,49,50,51,	 NoSound	40	2	171732082
171732294	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	171732294
171748795	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	171748795
171753271	Triggered	6,47,48,49,50,51,	 NoSound	40	2	171753271
171753473	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	171753473
171768594	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	171768594
171772255	Triggered	6,47,48,49,50,51,	 NoSound	40	2	171772255
171772456	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	171772456
171789232	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	171789232
171789435	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	171789435
171792306	Triggered	6,47,48,49,50,51,	 NoSound	40	2	171792306
171792510	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	171792510
171807412	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	171807413
171807616	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	171807616
171811556	Triggered	4,42,43,44,45,46,	 NoSound	40	2	171811556
171811758	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	171811758
171843573	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	171843573
171843777	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	171843777
171848454	Triggered	6,47,48,49,50,51,	 NoSound	40	2	171848454
171848655	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	171848655
171862756	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	171862756
171862959	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	171862959
171865766	Triggered	6,47,48,49,50,51,	 NoSound	40	2	171865766
171865968	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	171865968
171879333	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	171879333
171879535	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	171879535
171882075	Triggered	6,47,48,49,50,51,	 NoSound	40	2	171882075
171882278	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	171882278
171895576	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	171895576
171895787	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	171895787
171898382	Triggered	6,47,48,49,50,51,	 NoSound	40	2	171898382
171898584	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	171898584
171913020	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	171913020
171913221	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	171913221
171928262	Triggered	8,52,53,54,55,56,	 NoSound	40	2	171928262
171928466	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	171928466
171935948	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	171935948
171939892	Triggered	8,52,53,54,55,56,	 NoSound	40	2	171939892
171940092	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	171940092
171953059	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	171953059
171956602	Triggered	8,52,53,54,55,56,	 NoSound	40	2	171956602
171956803	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	171956803
171963619	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	171963619
171963821	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	171963821
