Ver1.3	1705123915	StartFile	9/8/2020	12:44:52 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\090820\SoundData.txt	1705123915
1705504541	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1705504541
1705504753	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1705504753
1705524392	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1705524392
1706988074	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1706988074
1706988277	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1706988277
1707010733	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1707010733
1707186658	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1707186658
1707186860	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1707186860
1707220345	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1707220345
1708212732	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1708212732
1708212933	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1708212933
1708266604	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1708266604
1708537777	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1708537777
1708537979	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1708537979
1708562443	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1708562443
1708562657	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1708562657
1708633360	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1708633360
1708633562	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1708633562
1708658625	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1708658625
1708658827	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1708658827
