Tuesday, September 8, 2020	12:45:28 PM	Game1.txt	1705160080
Cued	Now	1705180193
9	BlinkStart	1705180288
9	BlinkEnd	1705385222
23,5	BlinkStart	1705385308
23,5	BlinkEnd	1705504540
5	0DropFeed	1705504620
23	NoFeedAbort	1705504700
1	BlinkStart	1705514715
1	BlinkEnd	1705524391
1	NoFeedLowProb	1705524471
4,43	BlinkStart	1705524500
4,43	BlinkEnd	1706988074
4	Feed	1706988154
43	Feed	1706988234
1	BlinkStart	1706988333
1	BlinkEnd	1707010732
1	NoFeedLowProb	1707010812
4,43	BlinkStart	1707010824
4,43	BlinkEnd	1707186658
4	Feed	1707186738
43	Feed	1707186818
1	BlinkStart	1707186905
1	BlinkEnd	1707220344
1	NoFeedLowProb	1707220424
4,43	BlinkStart	1707220442
4,43	BlinkEnd	1708212731
4	Feed	1708212811
43	Feed	1708212891
1	BlinkStart	1708212979
1	BlinkEnd	1708266603
1	NoFeedLowProb	1708266683
6,49	BlinkStart	1708266707
6,49	BlinkEnd	1708537777
6	Feed	1708537857
49	Feed	1708537938
16,1	BlinkStart	1708538026
16,1	BlinkEnd	1708562442
1	0DropFeed	1708562522
16	Feed	1708562602
4,43,6,49	BlinkStart	1708562709
4,43,6,49	BlinkEnd	1708633359
6	Feed	1708633439
49	Feed	1708633519
15,1	BlinkStart	1708633608
15,1	BlinkEnd	1708658624
1	0DropFeed	1708658704
15	NoFeedAbort	1708658784
5	BlinkStart	1708668800
5	BlinkEnd	1709042032
