Ver1.2	1431615659	StartFile	3/2/2020	4:21:08 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\030220\SoundData.txt	1431615659
1431940083	Triggered	5	 Modulated Tone	25	2	1431940083
1431944961	Triggered	2	 NoSound	50	2	1431944961
1431965749	Triggered	5	 Modulated Tone	25	2	1431965749
1431969691	Triggered	8	 NoSound	50	2	1431969691
1431985886	Triggered	5	 Modulated Tone	25	2	1431985886
1431991952	Triggered	2	 NoSound	50	2	1431991952
1432011334	Triggered	5	 Modulated Tone	25	2	1432011334
1432015746	Triggered	8	 NoSound	50	2	1432015746
1432025373	Triggered	5	 Modulated Tone	25	2	1432025373
1432029849	Triggered	2	 NoSound	50	2	1432029849
1432046830	Triggered	5	 Modulated Tone	25	2	1432046830
1432050837	Triggered	8	 NoSound	50	2	1432050837
1432058056	Triggered	5	 Modulated Tone	25	2	1432058056
1432063208	Triggered	8	 NoSound	50	2	1432063208
1432070088	Triggered	5	 Modulated Tone	25	2	1432070088
1432073970	Triggered	8	 NoSound	50	2	1432073970
1432081320	Triggered	5	 Modulated Tone	25	2	1432081320
1432085399	Triggered	2	 NoSound	50	2	1432085399
1432103240	Triggered	5	 Modulated Tone	25	2	1432103240
1432107050	Triggered	8	 NoSound	50	2	1432107050
1432113601	Triggered	5	 Modulated Tone	25	2	1432113601
1432116815	Triggered	8	 NoSound	50	2	1432116815
1432123358	Triggered	5	 Modulated Tone	25	2	1432123358
1432126901	Triggered	8	 NoSound	50	2	1432126901
1432133251	Triggered	5	 Modulated Tone	25	2	1432133251
1432137196	Triggered	1	 Modulated Tone	25	2	1432137196
1432141414	Triggered	4	 NoSound	50	2	1432141414
1432148097	Triggered	1	 Modulated Tone	25	2	1432148097
1432152034	Triggered	6	 NoSound	50	2	1432152034
1432159854	Triggered	1	 Modulated Tone	25	2	1432159854
1432163597	Triggered	6	 NoSound	50	2	1432163597
1432171151	Triggered	1	 Modulated Tone	25	2	1432171151
1432175295	Triggered	4	 NoSound	50	2	1432175295
1432180374	Triggered	1	 Modulated Tone	25	2	1432180374
1432186863	Triggered	5	 Modulated Tone	25	2	1432186863
1432200694	Triggered	4	 NoSound	50	2	1432200694
