Friday, March 5, 2021	9:29:35 AM	Game1.txt	2040917863
Cued	Now	2040933658
9	BlinkStart	2040933687
9	BlinkEnd	2040998577
23,5	BlinkStart	2040998673
23,5	BlinkEnd	2041008554
5	0DropFeed	2041008634
23	NoFeedAbort	2041008715
1	BlinkStart	2041018731
1	BlinkEnd	2041049994
1	NoFeedLowProb	2041050074
6,48	BlinkStart	2041050097
6,48	BlinkEnd	2041056945
6	Feed	2041057026
48	Feed	2041057106
1	BlinkStart	2041057196
1	BlinkEnd	2041067245
1	NoFeedLowProb	2041067325
6,48	BlinkStart	2041067347
6,48	BlinkEnd	2041071323
6	Feed	2041071403
48	Feed	2041071483
1	BlinkStart	2041071572
1	BlinkEnd	2041079673
1	NoFeedLowProb	2041079753
6,48	BlinkStart	2041079775
6,48	BlinkEnd	2041083148
6	Feed	2041083229
48	Feed	2041083309
22,1	BlinkStart	2041083410
22,1	BlinkEnd	2041091436
1	0DropFeed	2041091516
22	Feed	2041091596
6,48,4,43	BlinkStart	2041091711
6,48,4,43	BlinkEnd	2041095047
6	Feed	2041095127
48	Feed	2041095207
22,1	BlinkStart	2041095294
22,1	BlinkEnd	2041103135
1	0DropFeed	2041103215
22	Feed	2041103296
6,48,4,43	BlinkStart	2041103400
6,48,4,43	BlinkEnd	2041106409
6	Feed	2041106489
48	Feed	2041106569
22,1	BlinkStart	2041106667
22,1	BlinkEnd	2041114228
1	0DropFeed	2041114309
22	Feed	2041114389
6,48,4,43	BlinkStart	2041114476
6,48,4,43	BlinkEnd	2041117913
6	Feed	2041117994
48	Feed	2041118075
22,1	BlinkStart	2041118167
22,1	BlinkEnd	2041126327
1	0DropFeed	2041126407
22	Feed	2041126487
6,48,4,43	BlinkStart	2041126604
6,48,4,43	BlinkEnd	2041129135
6	Feed	2041129215
48	Feed	2041129295
22,1	BlinkStart	2041129401
22,1	BlinkEnd	2041137289
1	0DropFeed	2041137369
22	Feed	2041137449
6,48,4,43	BlinkStart	2041137549
6,48,4,43	BlinkEnd	2041140501
6	Feed	2041140581
48	Feed	2041140661
22,1	BlinkStart	2041140762
22,1	BlinkEnd	2041147983
1	0DropFeed	2041148063
22	Feed	2041148143
6,48,4,43	BlinkStart	2041148244
6,48,4,43	BlinkEnd	2041151193
6	Feed	2041151273
48	Feed	2041151353
22,1	BlinkStart	2041151460
22,1	BlinkEnd	2041158477
1	0DropFeed	2041158557
22	Feed	2041158637
6,48,4,43	BlinkStart	2041158741
6,48,4,43	BlinkEnd	2041161485
6	Feed	2041161565
48	Feed	2041161645
22,1	BlinkStart	2041161749
22,1	BlinkEnd	2041168638
1	0DropFeed	2041168718
22	Feed	2041168799
6,48,4,43	BlinkStart	2041168888
6,48,4,43	BlinkEnd	2041171979
6	Feed	2041172059
48	Feed	2041172139
22,1	BlinkStart	2041172237
22,1	BlinkEnd	2041179465
1	0DropFeed	2041179545
22	Feed	2041179625
6,48,4,43	BlinkStart	2041179719
6,48,4,43	BlinkEnd	2041182741
6	Feed	2041182821
48	Feed	2041182901
21,1	BlinkStart	2041182993
21,1	BlinkEnd	2041190227
1	0DropFeed	2041190307
21	Feed	2041190388
6,48,4,43	BlinkStart	2041190475
6,48,4,43	BlinkEnd	2041193435
6	Feed	2041193515
48	Feed	2041193595
20,1	BlinkStart	2041193686
20,1	BlinkEnd	2041200519
1	0DropFeed	2041200599
20	Feed	2041200680
6,48,4,43	BlinkStart	2041200856
6,48,4,43	BlinkEnd	2041203796
6	Feed	2041203876
48	Feed	2041203956
19,1	BlinkStart	2041204114
19,1	BlinkEnd	2041212284
1	0DropFeed	2041212364
19	Feed	2041212444
6,48,4,43	BlinkStart	2041212605
6,48,4,43	BlinkEnd	2041215425
6	Feed	2041215505
48	Feed	2041215585
18,1	BlinkStart	2041215735
18,1	BlinkEnd	2041222779
1	0DropFeed	2041222859
18	Feed	2041222940
6,48,4,43	BlinkStart	2041223112
6,48,4,43	BlinkEnd	2041226187
6	Feed	2041226267
48	Feed	2041226347
