Ver1.3	2040966438	StartFile	3/5/2021	9:30:24 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\030521\SoundData.txt	2040966438
2041008555	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2041008555
2041008756	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2041008756
2041049995	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041049995
2041056946	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041056946
2041057147	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041057147
2041067246	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041067246
2041071324	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041071324
2041071525	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041071525
2041079673	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041079673
2041083148	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041083148
2041083349	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041083349
2041091436	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041091436
2041091640	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2041091640
2041095047	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041095047
2041095249	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041095249
2041103135	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041103135
2041103340	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2041103340
2041106410	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041106410
2041106610	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041106610
2041114229	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041114229
2041114431	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2041114431
2041117913	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041117913
2041118114	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041118114
2041126328	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041126328
2041126532	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2041126532
2041129135	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041129135
2041129337	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041129337
2041137290	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041137290
2041137495	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2041137495
2041140502	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041140502
2041140705	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041140705
2041147983	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041147983
2041148186	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2041148186
2041151193	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041151193
2041151395	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041151395
2041158477	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041158477
2041158682	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2041158682
2041161486	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041161486
2041161688	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041161688
2041168638	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041168638
2041168843	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2041168843
2041171980	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041171980
2041172181	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041172181
2041179466	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041179466
2041179670	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2041179670
2041182741	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041182741
2041182942	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041182942
2041190227	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041190227
2041190430	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	2041190430
2041193435	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041193435
2041193636	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041193636
2041200519	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041200519
2041200723	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	2041200723
2041203797	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041203797
2041203998	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041203998
2041212284	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041212284
2041212488	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	2041212488
2041215426	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041215426
2041215627	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041215627
2041222779	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041222779
2041222980	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	2041222980
2041226187	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2041226187
2041226388	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2041226388
2041233072	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2041233072
2041233275	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	2041233275
