Ver1.2	1604870562	StartFile	3/4/2020	4:28:43 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\030420\SoundData.txt	1604870562
1605540757	Triggered	8	 NoSound	50	2	1605540757
1605556064	Triggered	5	 Modulated Tone	25	2	1605556064
1605560073	Triggered	2	 NoSound	50	2	1605560073
1605566157	Triggered	5	 Modulated Tone	25	2	1605566157
1605569301	Triggered	2	 NoSound	50	2	1605569301
1605577052	Triggered	5	 Modulated Tone	25	2	1605577052
1605580260	Triggered	2	 NoSound	50	2	1605580260
1605588284	Triggered	5	 Modulated Tone	25	2	1605588284
1605591423	Triggered	8	 NoSound	50	2	1605591423
1605603521	Triggered	5	 Modulated Tone	25	2	1605603521
1605606262	Triggered	8	 NoSound	50	2	1605606262
1605623373	Triggered	5	 Modulated Tone	25	2	1605623373
1605626187	Triggered	8	 NoSound	50	2	1605626187
1605638678	Triggered	5	 Modulated Tone	25	2	1605638678
1605645029	Triggered	1	 Modulated Tone	25	2	1605645029
1605648438	Triggered	6	 NoSound	50	2	1605648438
1605654588	Triggered	1	 Modulated Tone	25	2	1605654588
1605659201	Triggered	6	 NoSound	50	2	1605659201
1605665752	Triggered	1	 Modulated Tone	25	2	1605665752
1605669158	Triggered	6	 NoSound	50	2	1605669158
1605675376	Triggered	1	 Modulated Tone	25	2	1605675376
1605678788	Triggered	4	 NoSound	50	2	1605678788
1605701710	Triggered	1	 Modulated Tone	25	2	1605701710
1605704651	Triggered	4	 NoSound	50	2	1605704651
1605718688	Triggered	1	 Modulated Tone	25	2	1605718688
1605721428	Triggered	4	 NoSound	50	2	1605721428
1605734128	Triggered	1	 Modulated Tone	25	2	1605734128
1605737003	Triggered	4	 NoSound	50	2	1605737003
1605748165	Triggered	1	 Modulated Tone	25	2	1605748165
1605752308	Triggered	4	 NoSound	50	2	1605752308
1605770031	Triggered	1	 Modulated Tone	25	2	1605770031
1605772963	Triggered	4	 NoSound	50	2	1605772963
1605790675	Triggered	1	 Modulated Tone	25	2	1605790675
1605793483	Triggered	4	 NoSound	50	2	1605793483
1605806918	Triggered	1	 Modulated Tone	25	2	1605806918
1605809731	Triggered	4	 NoSound	50	2	1605809731
1605823026	Triggered	1	 Modulated Tone	25	2	1605823026
1605825901	Triggered	4	 NoSound	50	2	1605825901
1605840606	Triggered	1	 Modulated Tone	25	2	1605840606
1605845418	Triggered	5	 Modulated Tone	25	2	1605845418
1605848226	Triggered	8	 NoSound	50	2	1605848226
1605874027	Triggered	5	 Modulated Tone	25	2	1605874027
1605876967	Triggered	8	 NoSound	50	2	1605876967
1605890602	Triggered	5	 Modulated Tone	25	2	1605890602
1605893410	Triggered	8	 NoSound	50	2	1605893410
1605933114	Triggered	5	 Modulated Tone	25	2	1605933114
1605936054	Triggered	8	 NoSound	50	2	1605936054
1605949824	Triggered	5	 Modulated Tone	25	2	1605949824
1605952565	Triggered	8	 NoSound	50	2	1605952565
1605965131	Triggered	5	 Modulated Tone	25	2	1605965131
1605968071	Triggered	8	 NoSound	50	2	1605968071
1605982709	Triggered	5	 Modulated Tone	25	2	1605982710
1605985652	Triggered	8	 NoSound	50	2	1605985652
1605992670	Triggered	2	 NoSound	50	2	1605992670
1606000294	Triggered	5	 Modulated Tone	25	2	1606000294
1606004099	Triggered	2	 NoSound	50	2	1606004099
1606010314	Triggered	5	 Modulated Tone	25	2	1606010314
1606014525	Triggered	2	 NoSound	50	2	1606014525
1606022012	Triggered	5	 Modulated Tone	25	2	1606022012
1606024953	Triggered	8	 NoSound	50	2	1606024953
1606036182	Triggered	5	 Modulated Tone	25	2	1606036182
1606039123	Triggered	8	 NoSound	50	2	1606039123
1606051756	Triggered	5	 Modulated Tone	25	2	1606051756
1606054362	Triggered	8	 NoSound	50	2	1606054362
1606070074	Triggered	5	 Modulated Tone	25	2	1606070074
1606074214	Triggered	1	 Modulated Tone	25	2	1606074214
1606077089	Triggered	4	 NoSound	50	2	1606077089
1606084713	Triggered	1	 Modulated Tone	25	2	1606084713
1606088452	Triggered	4	 NoSound	50	2	1606088452
1606148808	Triggered	1	 Modulated Tone	25	2	1606148808
1606151749	Triggered	4	 NoSound	50	2	1606151749
1606158434	Triggered	1	 Modulated Tone	25	2	1606158434
1606161308	Triggered	4	 NoSound	50	2	1606161308
1606168065	Triggered	1	 Modulated Tone	25	2	1606168065
1606173005	Triggered	6	 NoSound	50	2	1606173005
1606186909	Triggered	1	 Modulated Tone	25	2	1606186909
1606189854	Triggered	6	 NoSound	50	2	1606189854
1606198406	Triggered	5	 Modulated Tone	25	2	1606198406
1606202281	Triggered	1	 Modulated Tone	25	2	1606202281
1606205023	Triggered	6	 NoSound	50	2	1606205023
1606209499	Triggered	1	 Modulated Tone	25	2	1606209499
1606218524	Triggered	6	 NoSound	50	2	1606218524
1606222669	Triggered	1	 Modulated Tone	25	2	1606222669
1606226544	Triggered	4	 NoSound	50	2	1606226544
1606232427	Triggered	6	 NoSound	50	2	1606232427
1606239780	Triggered	1	 Modulated Tone	25	2	1606239780
1606242721	Triggered	4	 NoSound	50	2	1606242721
1606252813	Triggered	1	 Modulated Tone	25	2	1606252813
1606255687	Triggered	4	 NoSound	50	2	1606255687
1606262973	Triggered	1	 Modulated Tone	25	2	1606262973
1606266315	Triggered	4	 NoSound	50	2	1606266315
1606272598	Triggered	1	 Modulated Tone	25	2	1606272598
1606275940	Triggered	5	 Modulated Tone	25	2	1606275940
1606278558	Triggered	8	 NoSound	50	2	1606278558
1606283560	Triggered	5	 Modulated Tone	25	2	1606283560
1606286634	Triggered	8	 NoSound	50	2	1606286634
1606293721	Triggered	5	 Modulated Tone	25	2	1606293721
1606297062	Triggered	2	 NoSound	50	2	1606297062
1606304815	Triggered	8	 NoSound	50	2	1606304815
1606312034	Triggered	7	 NoSound	50	2	1606312034
1606313305	Triggered	6	 NoSound	50	2	1606313305
1606322128	Triggered	5	 Modulated Tone	25	2	1606322128
1606325268	Triggered	2	 NoSound	50	2	1606325268
1606332288	Triggered	5	 Modulated Tone	25	2	1606332288
1606335365	Triggered	8	 NoSound	50	2	1606335365
1606340041	Triggered	5	 Modulated Tone	25	2	1606340041
1606342781	Triggered	2	 NoSound	50	2	1606342781
1606349873	Triggered	5	 Modulated Tone	25	2	1606349873
1606353008	Triggered	2	 NoSound	50	2	1606353008
1606359559	Triggered	4	 NoSound	50	2	1606359559
1606371456	Triggered	1	 Modulated Tone	25	2	1606371456
1606375809	Triggered	5	 Modulated Tone	25	2	1606375809
1606378608	Triggered	2	 NoSound	50	2	1606378608
1606385359	Triggered	5	 Modulated Tone	25	2	1606385359
1606388500	Triggered	2	 NoSound	50	2	1606388500
1606395185	Triggered	5	 Modulated Tone	25	2	1606395185
1606398330	Triggered	8	 NoSound	50	2	1606398330
1606403874	Triggered	5	 Modulated Tone	25	2	1606403874
1606407149	Triggered	8	 NoSound	50	2	1606407149
1606412234	Triggered	5	 Modulated Tone	25	2	1606412234
1606415170	Triggered	2	 NoSound	50	2	1606415170
1606423458	Triggered	5	 Modulated Tone	25	2	1606423458
1606427401	Triggered	1	 Modulated Tone	25	2	1606427401
1606430143	Triggered	4	 NoSound	50	2	1606430143
1606437694	Triggered	1	 Modulated Tone	25	2	1606437694
1606440636	Triggered	4	 NoSound	50	2	1606440636
1606447858	Triggered	1	 Modulated Tone	25	2	1606447858
1606450796	Triggered	4	 NoSound	50	2	1606450796
1606458349	Triggered	1	 Modulated Tone	25	2	1606458349
1606461289	Triggered	4	 NoSound	50	2	1606461289
1606468442	Triggered	1	 Modulated Tone	25	2	1606468442
1606471584	Triggered	4	 NoSound	50	2	1606471584
1606478735	Triggered	1	 Modulated Tone	25	2	1606478735
1606481676	Triggered	4	 NoSound	50	2	1606481676
1606488493	Triggered	1	 Modulated Tone	25	2	1606488493
1606491637	Triggered	6	 NoSound	50	2	1606491637
1606512557	Triggered	1	 Modulated Tone	25	2	1606512557
1606515699	Triggered	6	 NoSound	50	2	1606515699
1606533281	Triggered	1	 Modulated Tone	25	2	1606533281
1606536084	Triggered	6	 NoSound	50	2	1606536084
1606553865	Triggered	1	 Modulated Tone	25	2	1606553865
1606558676	Triggered	6	 NoSound	50	2	1606558676
1606577393	Triggered	1	 Modulated Tone	25	2	1606577393
1606580003	Triggered	6	 NoSound	50	2	1606580003
1606592097	Triggered	1	 Modulated Tone	25	2	1606592097
1606594837	Triggered	6	 NoSound	50	2	1606594837
1606608741	Triggered	1	 Modulated Tone	25	2	1606608741
1606611949	Triggered	6	 NoSound	50	2	1606611949
1606619035	Triggered	5	 Modulated Tone	25	2	1606619035
1606621911	Triggered	8	 NoSound	50	2	1606621911
1606628928	Triggered	5	 Modulated Tone	25	2	1606628928
1606631735	Triggered	8	 NoSound	50	2	1606631735
1606637816	Triggered	5	 Modulated Tone	25	2	1606637816
1606640958	Triggered	8	 NoSound	50	2	1606640958
1606647308	Triggered	5	 Modulated Tone	25	2	1606647308
1606650450	Triggered	2	 NoSound	50	2	1606650450
1606662681	Triggered	5	 Modulated Tone	25	2	1606662681
1606666024	Triggered	8	 NoSound	50	2	1606666024
1606672441	Triggered	5	 Modulated Tone	25	2	1606672441
1606676789	Triggered	2	 NoSound	50	2	1606676789
1606688086	Triggered	5	 Modulated Tone	25	2	1606688086
1606691430	Triggered	2	 NoSound	50	2	1606691430
1606702986	Triggered	5	 Modulated Tone	25	2	1606702986
1606706395	Triggered	2	 NoSound	50	2	1606706395
1606723707	Triggered	5	 Modulated Tone	25	2	1606723707
1606727384	Triggered	2	 NoSound	50	2	1606727384
1606739281	Triggered	5	 Modulated Tone	25	2	1606739281
1606744362	Triggered	2	 NoSound	50	2	1606744362
1606785870	Triggered	5	 Modulated Tone	25	2	1606785870
1606789947	Triggered	2	 NoSound	50	2	1606789947
1606805052	Triggered	5	 Modulated Tone	25	2	1606805052
1606808594	Triggered	2	 NoSound	50	2	1606808594
1606826509	Triggered	5	 Modulated Tone	25	2	1606826509
1606830319	Triggered	1	 Modulated Tone	25	2	1606830319
1606833595	Triggered	4	 NoSound	50	2	1606833595
1606844092	Triggered	1	 Modulated Tone	25	2	1606844092
1606847830	Triggered	4	 NoSound	50	2	1606847830
1606862803	Triggered	1	 Modulated Tone	25	2	1606862803
1606865949	Triggered	4	 NoSound	50	2	1606865949
1606873499	Triggered	1	 Modulated Tone	25	2	1606873499
1606876906	Triggered	6	 NoSound	50	2	1606876906
1606895354	Triggered	1	 Modulated Tone	25	2	1606895354
1606898697	Triggered	6	 NoSound	50	2	1606898697
1606914072	Triggered	1	 Modulated Tone	25	2	1606914072
1606917345	Triggered	6	 NoSound	50	2	1606917345
1606933588	Triggered	1	 Modulated Tone	25	2	1606933588
1606936666	Triggered	6	 NoSound	50	2	1606936666
1606955846	Triggered	1	 Modulated Tone	25	2	1606955846
1606958653	Triggered	6	 NoSound	50	2	1606958653
1606972956	Triggered	1	 Modulated Tone	25	2	1606972956
1606976034	Triggered	6	 NoSound	50	2	1606976034
1606997622	Triggered	1	 Modulated Tone	25	2	1606997622
1607000362	Triggered	6	 NoSound	50	2	1607000362
1607014733	Triggered	1	 Modulated Tone	25	2	1607014733
1607017740	Triggered	6	 NoSound	50	2	1607017740
1607034589	Triggered	1	 Modulated Tone	25	2	1607034589
1607037658	Triggered	6	 NoSound	50	2	1607037658
1607059249	Triggered	1	 Modulated Tone	25	2	1607059249
1607131837	Triggered	6	 NoSound	50	2	1607131837
1607198344	Triggered	5	 Modulated Tone	25	2	1607198344
1607202422	Triggered	8	 NoSound	50	2	1607202422
1607220202	Triggered	5	 Modulated Tone	25	2	1607220202
1607224146	Triggered	8	 NoSound	50	2	1607224146
1607258033	Triggered	4	 NoSound	50	2	1607258033
1608169341	Triggered	5	 Modulated Tone	25	2	1608169341
1608175559	Triggered	8	 NoSound	50	2	1608175559
1608257442	Triggered	5	 Modulated Tone	25	2	1608257442
1608262254	Triggered	2	 NoSound	50	2	1608262254
1608294602	Triggered	5	 Modulated Tone	25	2	1608294602
1608299614	Triggered	2	 NoSound	50	2	1608299614
1608311713	Triggered	5	 Modulated Tone	25	2	1608311713
1608317795	Triggered	2	 NoSound	50	2	1608317795
1608332036	Triggered	1	 Modulated Tone	25	2	1608332036
1608387110	Triggered	5	 Modulated Tone	25	2	1608387110
1608390719	Triggered	2	 NoSound	50	2	1608390719
1608399608	Triggered	5	 Modulated Tone	25	2	1608399608
1608419928	Triggered	2	 NoSound	50	2	1608419928
1608434035	Triggered	4	 NoSound	50	2	1608434035
1608459698	Triggered	6	 NoSound	50	2	1608459698
1609884018	Triggered	4	 NoSound	50	2	1609884018
1609904463	Triggered	1	 Modulated Tone	25	2	1609904463
1609952590	Triggered	5	 Modulated Tone	25	2	1609952590
1609958271	Triggered	2	 NoSound	50	2	1609958271
1609980997	Triggered	5	 Modulated Tone	25	2	1609980997
1609998510	Triggered	8	 NoSound	50	2	1609998510
1610032064	Triggered	5	 Modulated Tone	25	2	1610032064
1610036077	Triggered	2	 NoSound	50	2	1610036077
1610061405	Triggered	5	 Modulated Tone	25	2	1610061405
1610099638	Triggered	2	 NoSound	50	2	1610099638
1610116149	Triggered	1	 Modulated Tone	25	2	1610116149
1610363260	Triggered	6	 NoSound	50	2	1610363260
1610404301	Triggered	5	 Modulated Tone	25	2	1610404301
1610466463	Triggered	8	 NoSound	50	2	1610466463
1610484108	Triggered	2	 NoSound	50	2	1610484108
1610586977	Triggered	1	 Modulated Tone	25	2	1610586977
1610597270	Triggered	4	 NoSound	50	2	1610597270
1610653682	Triggered	3	 NoSound	50	2	1610653682
1610664314	Triggered	2	 NoSound	50	2	1610664314
1610694657	Triggered	5	 Modulated Tone	25	2	1610694657
1610701073	Triggered	2	 NoSound	50	2	1610701073
1610713509	Triggered	8	 NoSound	50	2	1610713509
1610770191	Triggered	1	 Modulated Tone	25	2	1610770191
1610836292	Triggered	8	 NoSound	50	2	1610836292
