Ver1.3	1704391327	StartFile	11/30/2020	11:57:08 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\113020\SoundData.txt	1704391327
1704617030	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1704617030
1704617232	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1704617232
1704643622	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1704643622
1704652244	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1704652244
1704652444	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1704652444
1704668152	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1704668152
1704705985	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1704705985
1704706187	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1704706187
1704716145	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1704716145
1704720489	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1704720489
1704720690	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1704720690
1704730582	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1704730582
1704730784	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1704730784
1704734459	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1704734459
1704734660	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1704734660
1704747626	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1704747626
1704747829	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1704747829
1704758854	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1704758854
1704762130	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1704762130
1704762332	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1704762332
1704775566	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1704775566
1704780444	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1704780444
1704780647	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1704780647
1704796692	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1704796692
1704800764	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1704800764
1704800966	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1704800966
1704814067	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1704814067
1704814269	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1704814269
1704818410	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1704818410
1704818612	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1704818612
1704828503	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1704828503
1704828704	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1704828704
1704838672	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1704838672
1704842139	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1704842139
