Ver1.3	243142861	StartFile	11/10/2020	10:55:54 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\111020\SoundData.txt	243142861
243546964	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	243546964
243547166	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	243547166
243567181	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	243567181
243571874	Triggered	6,47,48,49,50,51,	 NoSound	40	2	243571874
243572075	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	243572075
243588119	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	243588119
243592150	Triggered	6,47,48,49,50,51,	 NoSound	40	2	243592150
243592352	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	243592352
243606530	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	243606530
243610560	Triggered	6,47,48,49,50,51,	 NoSound	40	2	243610560
243610762	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	243610762
243625181	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	243625181
243625383	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	243625383
243630716	Triggered	4,42,43,44,45,46,	 NoSound	40	2	243630716
243630917	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	243630917
243639319	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	243639319
243639519	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	243639519
243654781	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	243654781
243658211	Triggered	8,52,53,54,55,56,	 NoSound	40	2	243658211
243663927	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	243663927
243668560	Triggered	8,52,53,54,55,56,	 NoSound	40	2	243668560
243697619	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	243697619
243702131	Triggered	8,52,53,54,55,56,	 NoSound	40	2	243702131
243707005	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	243707005
243707206	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	243707206
243714707	Triggered	2,37,38,39,40,41,	 NoSound	40	2	243714707
243714908	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	243714908
243725537	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	243725537
243725738	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	243725738
243736849	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	243736849
243740639	Triggered	4,42,43,44,45,46,	 NoSound	40	2	243740639
243740840	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	243740840
243751348	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	243751348
243754897	Triggered	4,42,43,44,45,46,	 NoSound	40	2	243754897
243755099	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	243755099
243766991	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	243766991
