Ver1.3	1173441026	StartFile	3/24/2021	11:26:53 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\032421\SoundData.txt	1173441026
1173919873	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1173919873
1173920074	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1173920074
1173936648	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1173936648
1173943198	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1173943198
1173943401	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1173943401
1173947743	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1173947743
1173947944	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1173947944
1173959107	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1173959107
1173959310	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1173959310
1173962515	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1173962515
1173962717	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1173962717
1173973009	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1173973009
1173973210	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1173973210
1173989652	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1173989652
1173989855	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1173989855
1173998675	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1173998675
1173998880	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1173998880
1174001885	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1174001885
1174002088	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1174002088
1174009839	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1174009839
1174010043	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1174010043
1174012914	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1174012914
1174013116	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1174013116
1174022271	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1174022271
1174022476	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1174022476
1174025149	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1174025149
1174025352	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1174025352
1174034905	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1174034905
1174035109	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1174035109
1174038513	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1174038513
1174038714	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1174038714
1174047537	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1174047537
1174047738	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1174047738
1174051012	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1174051012
1174051214	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1174051214
1174060170	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1174060170
1174060373	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1174060373
