Ver1.2	296931481	StartFile	2/18/2020	1:09:44 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\021820\SoundData.txt	296931481
297239884	Triggered	4	 NoSound	50	2	297239884
297250714	Triggered	1	 Modulated Tone	25	2	297250714
297254723	Triggered	6	 NoSound	50	2	297254723
297262610	Triggered	1	 Modulated Tone	25	2	297262610
297265956	Triggered	4	 NoSound	50	2	297265957
297276048	Triggered	1	 Modulated Tone	25	2	297276048
297279988	Triggered	6	 NoSound	50	2	297279988
297285201	Triggered	1	 Modulated Tone	25	2	297285201
297288344	Triggered	4	 NoSound	50	2	297288344
297297701	Triggered	1	 Modulated Tone	25	2	297297701
297302049	Triggered	6	 NoSound	50	2	297302049
297307995	Triggered	1	 Modulated Tone	25	2	297307995
297315015	Triggered	4	 NoSound	50	2	297315015
297324170	Triggered	1	 Modulated Tone	25	2	297324170
297330653	Triggered	4	 NoSound	50	2	297330653
297339276	Triggered	1	 Modulated Tone	25	2	297339276
297343219	Triggered	4	 NoSound	50	2	297343219
297351508	Triggered	1	 Modulated Tone	25	2	297351508
297355251	Triggered	4	 NoSound	50	2	297355251
297363943	Triggered	1	 Modulated Tone	25	2	297363943
297367752	Triggered	4	 NoSound	50	2	297367752
297375839	Triggered	1	 Modulated Tone	25	2	297375839
297379848	Triggered	4	 NoSound	50	2	297379848
297388604	Triggered	1	 Modulated Tone	25	2	297388604
297392749	Triggered	5	 Modulated Tone	25	2	297392749
297396292	Triggered	2	 NoSound	50	2	297396292
297402642	Triggered	5	 Modulated Tone	25	2	297402642
297406050	Triggered	8	 NoSound	50	2	297406050
297414813	Triggered	5	 Modulated Tone	25	2	297414813
297427171	Triggered	8	 NoSound	50	2	297427171
297435127	Triggered	5	 Modulated Tone	25	2	297435127
297438941	Triggered	2	 NoSound	50	2	297438941
297444083	Triggered	5	 Modulated Tone	25	2	297444083
297448628	Triggered	8	 NoSound	50	2	297448628
297461267	Triggered	5	 Modulated Tone	25	2	297461267
297464736	Triggered	2	 NoSound	50	2	297464736
297469683	Triggered	5	 Modulated Tone	25	2	297469683
297475163	Triggered	2	 NoSound	50	2	297475163
297480118	Triggered	5	 Modulated Tone	25	2	297480118
297483724	Triggered	8	 NoSound	50	2	297483724
297493009	Triggered	5	 Modulated Tone	25	2	297493009
297496552	Triggered	8	 NoSound	50	2	297496552
297504907	Triggered	5	 Modulated Tone	25	2	297504907
297509453	Triggered	2	 NoSound	50	2	297509453
297514867	Triggered	5	 Modulated Tone	25	2	297514867
297518277	Triggered	8	 NoSound	50	2	297518277
297526564	Triggered	5	 Modulated Tone	25	2	297526564
297531110	Triggered	8	 NoSound	50	2	297531110
297538931	Triggered	5	 Modulated Tone	25	2	297538931
297543141	Triggered	1	 Modulated Tone	25	2	297543141
297546816	Triggered	6	 NoSound	50	2	297546816
297564663	Triggered	1	 Modulated Tone	25	2	297564663
297568142	Triggered	4	 NoSound	50	2	297568142
297573419	Triggered	1	 Modulated Tone	25	2	297573419
297581106	Triggered	6	 NoSound	50	2	297581106
297586654	Triggered	4	 NoSound	50	2	297586654
297590932	Triggered	1	 Modulated Tone	25	2	297590932
297599426	Triggered	5	 Modulated Tone	25	2	297599426
297608845	Triggered	4	 NoSound	50	2	297608845
297615261	Triggered	3	 NoSound	50	2	297615261
297618805	Triggered	1	 Modulated Tone	25	2	297618805
297622622	Triggered	6	 NoSound	50	2	297622622
297631171	Triggered	1	 Modulated Tone	25	2	297631171
297634914	Triggered	6	 NoSound	50	2	297634914
297649752	Triggered	1	 Modulated Tone	25	2	297649752
297654368	Triggered	6	 NoSound	50	2	297654368
297662721	Triggered	1	 Modulated Tone	25	2	297662721
297667331	Triggered	4	 NoSound	50	2	297667331
297671075	Triggered	1	 Modulated Tone	25	2	297671075
297675219	Triggered	6	 NoSound	50	2	297675219
297682837	Triggered	1	 Modulated Tone	25	2	297682837
297686649	Triggered	6	 NoSound	50	2	297686649
297696274	Triggered	1	 Modulated Tone	25	2	297696274
297700684	Triggered	6	 NoSound	50	2	297700684
297709578	Triggered	1	 Modulated Tone	25	2	297709578
297713251	Triggered	6	 NoSound	50	2	297713251
297720337	Triggered	1	 Modulated Tone	25	2	297720337
297724350	Triggered	5	 Modulated Tone	25	2	297724350
297727693	Triggered	8	 NoSound	50	2	297727693
297733036	Triggered	5	 Modulated Tone	25	2	297733036
297736247	Triggered	2	 NoSound	50	2	297736247
297749350	Triggered	5	 Modulated Tone	25	2	297749350
297752686	Triggered	8	 NoSound	50	2	297752686
297756630	Triggered	5	 Modulated Tone	25	2	297756630
297764050	Triggered	1	 Modulated Tone	25	2	297764050
297767458	Triggered	8	 NoSound	50	2	297767458
297773540	Triggered	5	 Modulated Tone	25	2	297773540
297776817	Triggered	2	 NoSound	50	2	297776817
297786383	Triggered	5	 Modulated Tone	25	2	297786383
297789917	Triggered	2	 NoSound	50	2	297789917
