Tuesday, February 18, 2020	1:10:04 PM	Game1.txt	296951948
cued	now	296984335
7	BlinkStart	296984415
7	BlinkEnd	297235310
0	NoFeedLowProb	297235390
1	BlinkStart	297235621
1	BlinkEnd	297235892
1	NoFeedLowProb	297235972
4	BlinkStart	297236202
4	BlinkEnd	297239903
4	Feed	297239983
1	BlinkStart	297240213
1	BlinkEnd	297250732
1	NoFeedLowProb	297250812
6	BlinkStart	297251042
6	BlinkEnd	297254734
6	Feed	297254815
1	BlinkStart	297255046
1	BlinkEnd	297262624
1	NoFeedLowProb	297262704
4	BlinkStart	297262935
4	BlinkEnd	297265974
4	Feed	297266054
1	BlinkStart	297266284
1	BlinkEnd	297276057
1	NoFeedLowProb	297276137
6	BlinkStart	297276368
6	BlinkEnd	297280001
6	Feed	297280081
1	BlinkStart	297280312
1	BlinkEnd	297285215
1	NoFeedLowProb	297285295
4	BlinkStart	297285525
4	BlinkEnd	297288358
4	Feed	297288438
1	BlinkStart	297288668
1	BlinkEnd	297297717
1	NoFeedLowProb	297297797
6	BlinkStart	297298027
6	BlinkEnd	297302067
6	Feed	297302147
1	BlinkStart	297302377
1	BlinkEnd	297308017
1	NoFeedLowProb	297308098
46	BlinkStart	297308328
46	BlinkEnd	297315026
4	Feed	297315106
1	BlinkStart	297315337
1	BlinkEnd	297324189
1	NoFeedLowProb	297324269
46	BlinkStart	297324499
46	BlinkEnd	297330668
4	Feed	297330748
1	BlinkStart	297330978
1	BlinkEnd	297339293
1	NoFeedLowProb	297339373
46	BlinkStart	297339603
46	BlinkEnd	297343231
4	Feed	297343311
1	BlinkStart	297343541
1	BlinkEnd	297351520
1	NoFeedLowProb	297351600
46	BlinkStart	297351830
46	BlinkEnd	297355265
4	Feed	297355345
1	BlinkStart	297355575
1	BlinkEnd	297363953
1	NoFeedLowProb	297364033
46	BlinkStart	297364263
46	BlinkEnd	297367766
4	Feed	297367846
1	BlinkStart	297368077
1	BlinkEnd	297375853
1	NoFeedLowProb	297375934
46	BlinkStart	297376164
46	BlinkEnd	297379861
4	Feed	297379941
1	BlinkStart	297380171
1	BlinkEnd	297388623
1	NoFeedLowProb	297388704
5	BlinkStart	297388934
