Ver1.2	1215716475	StartFile	2/8/2020	1:05:31 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\020820\SoundData.txt	1215716475
1216510565	Triggered	1	 Modulated Tone	25	2	1216510565
1216517429	Triggered	5	 Modulated Tone	25	2	1216517429
1216521155	Triggered	2	 NoSound	50	2	1216521155
1216543055	Triggered	5	 Modulated Tone	25	2	1216543055
1216546664	Triggered	8	 NoSound	50	2	1216546664
1216585713	Triggered	5	 Modulated Tone	25	2	1216585713
1216589324	Triggered	2	 NoSound	50	2	1216589324
1216613513	Triggered	5	 Modulated Tone	25	2	1216613513
1216617960	Triggered	8	 NoSound	50	2	1216617960
1216630354	Triggered	5	 Modulated Tone	25	2	1216630354
1216649247	Triggered	2	 NoSound	50	2	1216649247
1216671689	Triggered	5	 Modulated Tone	25	2	1216671689
1216677525	Triggered	8	 NoSound	50	2	1216677525
1216687332	Triggered	7	 NoSound	50	2	1216687332
1216696297	Triggered	5	 Modulated Tone	25	2	1216696297
1216701050	Triggered	8	 NoSound	50	2	1216701050
1216718678	Triggered	5	 Modulated Tone	25	2	1216718678
1216723011	Triggered	8	 NoSound	50	2	1216723011
1216730957	Triggered	1	 Modulated Tone	25	2	1216730957
1216739316	Triggered	5	 Modulated Tone	25	2	1216739316
1216745815	Triggered	2	 NoSound	50	2	1216745815
1216764168	Triggered	5	 Modulated Tone	25	2	1216764168
1216768202	Triggered	8	 NoSound	50	2	1216768202
1216782333	Triggered	5	 Modulated Tone	25	2	1216782333
1216788591	Triggered	2	 NoSound	50	2	1216788591
1216812839	Triggered	5	 Modulated Tone	25	2	1216812839
1216817231	Triggered	8	 NoSound	50	2	1216817231
1216827698	Triggered	5	 Modulated Tone	25	2	1216827698
1216833715	Triggered	1	 Modulated Tone	25	2	1216833715
1216837084	Triggered	4	 NoSound	50	2	1216837084
1216848098	Triggered	1	 Modulated Tone	25	2	1216848098
1216852312	Triggered	6	 NoSound	50	2	1216852312
1216889971	Triggered	1	 Modulated Tone	25	2	1216889971
1216893820	Triggered	4	 NoSound	50	2	1216893820
1216901103	Triggered	1	 Modulated Tone	25	2	1216901103
1216905433	Triggered	6	 NoSound	50	2	1216905433
1216931004	Triggered	8	 NoSound	50	2	1216931004
1216986297	Triggered	1	 Modulated Tone	25	2	1216986297
1216990688	Triggered	4	 NoSound	50	2	1216990688
1216999472	Triggered	1	 Modulated Tone	25	2	1216999472
1217003564	Triggered	6	 NoSound	50	2	1217003564
1217025344	Triggered	1	 Modulated Tone	25	2	1217025344
1217030156	Triggered	6	 NoSound	50	2	1217030156
1217050913	Triggered	1	 Modulated Tone	25	2	1217050913
1217055072	Triggered	6	 NoSound	50	2	1217055073
1217076795	Triggered	1	 Modulated Tone	25	2	1217076795
1217081418	Triggered	6	 NoSound	50	2	1217081418
1217103136	Triggered	1	 Modulated Tone	25	2	1217103136
1217113245	Triggered	6	 NoSound	50	2	1217113245
1217134425	Triggered	1	 Modulated Tone	25	2	1217134425
1217138757	Triggered	6	 NoSound	50	2	1217138757
1217160175	Triggered	1	 Modulated Tone	25	2	1217160175
1217164325	Triggered	6	 NoSound	50	2	1217164325
1217185444	Triggered	1	 Modulated Tone	25	2	1217185444
1217193386	Triggered	5	 Modulated Tone	25	2	1217193386
1217198620	Triggered	8	 NoSound	50	2	1217198620
1217690356	Triggered	5	 Modulated Tone	25	2	1217690356
1217696130	Triggered	2	 NoSound	50	2	1217696130
1217709067	Triggered	5	 Modulated Tone	25	2	1217709067
1217714901	Triggered	8	 NoSound	50	2	1217714901
1217741496	Triggered	5	 Modulated Tone	25	2	1217741496
1217746674	Triggered	2	 NoSound	50	2	1217746674
1217761350	Triggered	5	 Modulated Tone	25	2	1217761350
1217767247	Triggered	8	 NoSound	50	2	1217767247
1218120479	Triggered	5	 Modulated Tone	25	2	1218120479
1218139010	Triggered	2	 NoSound	50	2	1218139010
1218166085	Triggered	5	 Modulated Tone	25	2	1218166085
1218178600	Triggered	2	 NoSound	50	2	1218178600
1218194189	Triggered	6	 NoSound	50	2	1218194189
1218230105	Triggered	5	 Modulated Tone	25	2	1218230105
1218242435	Triggered	2	 NoSound	50	2	1218242435
1218258378	Triggered	1	 Modulated Tone	25	2	1218258378
