Sunday, June 14, 2020	12:47:31 PM	Game1.txt	408609479
Cued	Now	408616702
9	BlinkStart	408616809
9	BlinkEnd	408732279
23,5	BlinkStart	408732365
23,5	BlinkEnd	408736908
5	0DropFeed	408736988
23	NoFeedAbort	408737068
17,1	BlinkStart	408747081
17,1	BlinkEnd	408777146
1	0DropFeed	408777226
17	Feed	408777306
6,4	BlinkStart	408777406
6,4	BlinkEnd	408842583
4	0DropFeed	408842663
16,1	BlinkStart	408842762
16,1	BlinkEnd	409218498
1	0DropFeed	409218578
16	Feed	409218658
6,4	BlinkStart	409218760
6,4	BlinkEnd	409244169
4	0DropFeed	409244249
15,1	BlinkStart	409244349
15,1	BlinkEnd	409286340
1	0DropFeed	409286420
15	NoFeedAbort	409286500
31,5	BlinkStart	409296514
31,5	BlinkEnd	409338944
5	0DropFeed	409339024
31	Feed	409339104
2,8	BlinkStart	409339205
2,8	BlinkEnd	409344833
8	Feed	409344913
30,5	BlinkStart	409345013
30,5	BlinkEnd	409362003
5	0DropFeed	409362083
30	Feed	409362163
2,8	BlinkStart	409362253
2,8	BlinkEnd	409366355
8	Feed	409366435
29,5	BlinkStart	409366534
29,5	BlinkEnd	409380318
5	0DropFeed	409380399
29	Feed	409380479
2,8	BlinkStart	409380578
2,8	BlinkEnd	409383660
8	Feed	409383741
28,5	BlinkStart	409383841
28,5	BlinkEnd	409397831
5	0DropFeed	409397911
28	Feed	409397991
2,8	BlinkStart	409398086
2,8	BlinkEnd	409401242
8	Feed	409401322
27,5	BlinkStart	409401423
27,5	BlinkEnd	409418685
5	0DropFeed	409418765
27	Feed	409418845
2,8	BlinkStart	409418931
2,8	BlinkEnd	409421695
8	Feed	409421775
26,5	BlinkStart	409421864
26,5	BlinkEnd	409433392
5	0DropFeed	409433472
26	Feed	409433553
2,8	BlinkStart	409433640
2,8	BlinkEnd	409436531
8	Feed	409436611
25,5	BlinkStart	409436711
25,5	BlinkEnd	409453108
5	0DropFeed	409453188
25	Feed	409453268
2,8	BlinkStart	409453368
2,8	BlinkEnd	409456384
8	Feed	409456465
23,5	BlinkStart	409456565
