Ver1.2	1675419480	StartFile	3/5/2020	12:04:32 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\030520\SoundData.txt	1675419480
1675943729	Triggered	5	 Modulated Tone	25	2	1675943729
1675949475	Triggered	1	 Modulated Tone	25	2	1675949475
1675955156	Triggered	8	 NoSound	50	2	1675955156
1675960704	Triggered	5	 Modulated Tone	25	2	1675960704
1675966252	Triggered	2	 NoSound	50	2	1675966252
1675973538	Triggered	4	 NoSound	50	2	1675973538
1675981358	Triggered	8	 NoSound	50	2	1675981358
1675987508	Triggered	5	 Modulated Tone	25	2	1675987508
1675993925	Triggered	2	 NoSound	50	2	1675993925
1675996263	Triggered	3	 NoSound	50	2	1675996263
1675998470	Triggered	4	 NoSound	50	2	1675998470
1676007960	Triggered	8	 NoSound	50	2	1676007960
1676013308	Triggered	5	 Modulated Tone	25	2	1676013308
1676017256	Triggered	2	 NoSound	50	2	1676017256
1676025473	Triggered	5	 Modulated Tone	25	2	1676025473
1676029284	Triggered	2	 NoSound	50	2	1676029284
1676036506	Triggered	5	 Modulated Tone	25	2	1676036506
1676040445	Triggered	2	 NoSound	50	2	1676040445
1676048198	Triggered	5	 Modulated Tone	25	2	1676048198
1676051809	Triggered	2	 NoSound	50	2	1676051809
1676059228	Triggered	5	 Modulated Tone	25	2	1676059228
1676062769	Triggered	2	 NoSound	50	2	1676062769
1676069655	Triggered	5	 Modulated Tone	25	2	1676069655
1676072662	Triggered	2	 NoSound	50	2	1676072662
1676078881	Triggered	5	 Modulated Tone	25	2	1676078881
1676082755	Triggered	2	 NoSound	50	2	1676082755
1676089974	Triggered	6	 NoSound	50	2	1676089974
1676094987	Triggered	5	 Modulated Tone	25	2	1676094987
1676098397	Triggered	2	 NoSound	50	2	1676098397
1676104485	Triggered	5	 Modulated Tone	25	2	1676104485
1676108161	Triggered	2	 NoSound	50	2	1676108161
1676114572	Triggered	5	 Modulated Tone	25	2	1676114572
1676118449	Triggered	1	 Modulated Tone	25	2	1676118449
1676121866	Triggered	6	 NoSound	50	2	1676121866
1676129543	Triggered	1	 Modulated Tone	25	2	1676129543
1676133024	Triggered	6	 NoSound	50	2	1676133024
1676139503	Triggered	1	 Modulated Tone	25	2	1676139503
1676142845	Triggered	6	 NoSound	50	2	1676142845
1676148728	Triggered	1	 Modulated Tone	25	2	1676148728
1676152671	Triggered	4	 NoSound	50	2	1676152671
1676168847	Triggered	1	 Modulated Tone	25	2	1676168847
1676172188	Triggered	4	 NoSound	50	2	1676172188
1676186293	Triggered	1	 Modulated Tone	25	2	1676186293
1676189500	Triggered	4	 NoSound	50	2	1676189500
1676204070	Triggered	1	 Modulated Tone	25	2	1676204070
1676207017	Triggered	4	 NoSound	50	2	1676207017
1676220047	Triggered	1	 Modulated Tone	25	2	1676220047
1676222921	Triggered	4	 NoSound	50	2	1676222921
1676234552	Triggered	1	 Modulated Tone	25	2	1676234552
1676237759	Triggered	4	 NoSound	50	2	1676237759
1676250326	Triggered	1	 Modulated Tone	25	2	1676250326
1676253539	Triggered	4	 NoSound	50	2	1676253539
1676266434	Triggered	1	 Modulated Tone	25	2	1676266434
1676269447	Triggered	4	 NoSound	50	2	1676269447
1676282008	Triggered	1	 Modulated Tone	25	2	1676282008
1676285083	Triggered	4	 NoSound	50	2	1676285083
1676296849	Triggered	1	 Modulated Tone	25	2	1676296849
1676300859	Triggered	6	 NoSound	50	2	1676300859
1676306206	Triggered	5	 Modulated Tone	25	2	1676306206
1676309413	Triggered	8	 NoSound	50	2	1676309413
1676321912	Triggered	5	 Modulated Tone	25	2	1676321912
1676324988	Triggered	8	 NoSound	50	2	1676324988
1676339357	Triggered	5	 Modulated Tone	25	2	1676339357
1676342233	Triggered	8	 NoSound	50	2	1676342233
1676353995	Triggered	5	 Modulated Tone	25	2	1676353995
1676357472	Triggered	8	 NoSound	50	2	1676357472
1676370841	Triggered	5	 Modulated Tone	25	2	1676370841
1676375051	Triggered	2	 NoSound	50	2	1676375051
1676382002	Triggered	5	 Modulated Tone	25	2	1676382002
1676386146	Triggered	2	 NoSound	50	2	1676386146
1676391969	Triggered	5	 Modulated Tone	25	2	1676391969
1676395036	Triggered	2	 NoSound	50	2	1676395036
1676400785	Triggered	5	 Modulated Tone	25	2	1676400785
1676404071	Triggered	2	 NoSound	50	2	1676404071
1676409940	Triggered	5	 Modulated Tone	25	2	1676409940
1676413083	Triggered	2	 NoSound	50	2	1676413083
1676418566	Triggered	5	 Modulated Tone	25	2	1676418566
1676421974	Triggered	8	 NoSound	50	2	1676421974
1676435674	Triggered	5	 Modulated Tone	25	2	1676435674
1676438817	Triggered	8	 NoSound	50	2	1676438817
1676450849	Triggered	5	 Modulated Tone	25	2	1676450849
1676453991	Triggered	8	 NoSound	50	2	1676453991
1676471969	Triggered	5	 Modulated Tone	25	2	1676471969
1676476181	Triggered	1	 Modulated Tone	25	2	1676476181
1676479390	Triggered	6	 NoSound	50	2	1676479390
1676486077	Triggered	1	 Modulated Tone	25	2	1676486077
1676490017	Triggered	6	 NoSound	50	2	1676490017
1676496703	Triggered	1	 Modulated Tone	25	2	1676496703
1676500445	Triggered	6	 NoSound	50	2	1676500445
1676507532	Triggered	1	 Modulated Tone	25	2	1676507532
1676511673	Triggered	4	 NoSound	50	2	1676511673
1676525911	Triggered	1	 Modulated Tone	25	2	1676525911
1676529456	Triggered	4	 NoSound	50	2	1676529456
1676541350	Triggered	1	 Modulated Tone	25	2	1676541350
1676544625	Triggered	4	 NoSound	50	2	1676544625
1676558263	Triggered	1	 Modulated Tone	25	2	1676558263
1676561470	Triggered	4	 NoSound	50	2	1676561470
1676573575	Triggered	1	 Modulated Tone	25	2	1676573575
1676577044	Triggered	4	 NoSound	50	2	1676577044
1676589617	Triggered	1	 Modulated Tone	25	2	1676589617
1676593085	Triggered	4	 NoSound	50	2	1676593085
1676605718	Triggered	1	 Modulated Tone	25	2	1676605718
1676609194	Triggered	4	 NoSound	50	2	1676609194
1676621900	Triggered	1	 Modulated Tone	25	2	1676621900
1676625438	Triggered	4	 NoSound	50	2	1676625438
1676638139	Triggered	1	 Modulated Tone	25	2	1676638139
1676641679	Triggered	4	 NoSound	50	2	1676641679
1676656182	Triggered	1	 Modulated Tone	25	2	1676656182
1676660194	Triggered	5	 Modulated Tone	25	2	1676660194
1676663804	Triggered	8	 NoSound	50	2	1676663804
1676677839	Triggered	5	 Modulated Tone	25	2	1676677839
1676681183	Triggered	8	 NoSound	50	2	1676681183
1676697091	Triggered	5	 Modulated Tone	25	2	1676697091
1676700699	Triggered	8	 NoSound	50	2	1676700699
1676715271	Triggered	5	 Modulated Tone	25	2	1676715271
1676718813	Triggered	8	 NoSound	50	2	1676718813
1676735256	Triggered	5	 Modulated Tone	25	2	1676735256
1676738933	Triggered	8	 NoSound	50	2	1676738933
1676754042	Triggered	5	 Modulated Tone	25	2	1676754042
1676758654	Triggered	8	 NoSound	50	2	1676758654
1676773560	Triggered	5	 Modulated Tone	25	2	1676773560
1676778708	Triggered	2	 NoSound	50	2	1676778708
1676787059	Triggered	5	 Modulated Tone	25	2	1676787059
1676791000	Triggered	2	 NoSound	50	2	1676791000
1676798153	Triggered	5	 Modulated Tone	25	2	1676798153
1676802564	Triggered	2	 NoSound	50	2	1676802564
1676815001	Triggered	5	 Modulated Tone	25	2	1676815001
1676819345	Triggered	8	 NoSound	50	2	1676819345
1676835317	Triggered	5	 Modulated Tone	25	2	1676835317
1676838927	Triggered	8	 NoSound	50	2	1676838927
1676854568	Triggered	5	 Modulated Tone	25	2	1676854568
1676858578	Triggered	8	 NoSound	50	2	1676858578
1676874556	Triggered	5	 Modulated Tone	25	2	1676874556
1676880635	Triggered	1	 Modulated Tone	25	2	1676880635
1676884780	Triggered	4	 NoSound	50	2	1676884780
1676894337	Triggered	1	 Modulated Tone	25	2	1676894337
1676899818	Triggered	4	 NoSound	50	2	1676899818
1676907572	Triggered	1	 Modulated Tone	25	2	1676907572
1676912652	Triggered	4	 NoSound	50	2	1676912652
1676921942	Triggered	1	 Modulated Tone	25	2	1676921942
1676954696	Triggered	6	 NoSound	50	2	1676954696
1676961780	Triggered	1	 Modulated Tone	25	2	1676961780
1676966459	Triggered	4	 NoSound	50	2	1676966459
1676977755	Triggered	1	 Modulated Tone	25	2	1676977755
1676981831	Triggered	4	 NoSound	50	2	1676981831
1676990120	Triggered	1	 Modulated Tone	25	2	1676990120
1676994665	Triggered	6	 NoSound	50	2	1676994665
1677000815	Triggered	1	 Modulated Tone	25	2	1677000815
1677006163	Triggered	6	 NoSound	50	2	1677006163
1677011311	Triggered	1	 Modulated Tone	25	2	1677011311
1677019998	Triggered	6	 NoSound	50	2	1677019998
1677026882	Triggered	1	 Modulated Tone	25	2	1677026882
1677031429	Triggered	4	 NoSound	50	2	1677031429
1677039984	Triggered	1	 Modulated Tone	25	2	1677039984
1677044730	Triggered	4	 NoSound	50	2	1677044730
1677053018	Triggered	1	 Modulated Tone	25	2	1677053018
1677057563	Triggered	4	 NoSound	50	2	1677057563
1677065785	Triggered	1	 Modulated Tone	25	2	1677065785
1677071069	Triggered	5	 Modulated Tone	25	2	1677071069
1677074941	Triggered	8	 NoSound	50	2	1677074941
1677081493	Triggered	5	 Modulated Tone	25	2	1677081493
1677087908	Triggered	8	 NoSound	50	2	1677087908
1677094595	Triggered	5	 Modulated Tone	25	2	1677094595
1677107225	Triggered	8	 NoSound	50	2	1677107225
1677112841	Triggered	5	 Modulated Tone	25	2	1677112841
1677117118	Triggered	2	 NoSound	50	2	1677117118
1677127813	Triggered	5	 Modulated Tone	25	2	1677127813
1677133164	Triggered	2	 NoSound	50	2	1677133164
1677145126	Triggered	5	 Modulated Tone	25	2	1677145126
1677149201	Triggered	2	 NoSound	50	2	1677149201
1677158362	Triggered	5	 Modulated Tone	25	2	1677158362
1677162636	Triggered	2	 NoSound	50	2	1677162636
1677171927	Triggered	5	 Modulated Tone	25	2	1677171927
1677176138	Triggered	2	 NoSound	50	2	1677176138
1677185831	Triggered	5	 Modulated Tone	25	2	1677185831
1677196792	Triggered	2	 NoSound	50	2	1677196792
1677207488	Triggered	5	 Modulated Tone	25	2	1677207488
1677211365	Triggered	8	 NoSound	50	2	1677211365
1677217713	Triggered	5	 Modulated Tone	25	2	1677217713
1677222394	Triggered	2	 NoSound	50	2	1677222394
1677232088	Triggered	5	 Modulated Tone	25	2	1677232088
1677236363	Triggered	8	 NoSound	50	2	1677236363
1677241242	Triggered	6	 NoSound	50	2	1677241242
1677248928	Triggered	5	 Modulated Tone	25	2	1677248928
1677254008	Triggered	1	 Modulated Tone	25	2	1677254008
1677258356	Triggered	4	 NoSound	50	2	1677258356
1677268379	Triggered	1	 Modulated Tone	25	2	1677268379
1677273067	Triggered	4	 NoSound	50	2	1677273067
1677283219	Triggered	1	 Modulated Tone	25	2	1677283219
1677287763	Triggered	4	 NoSound	50	2	1677287763
1677298129	Triggered	1	 Modulated Tone	25	2	1677298129
1677303272	Triggered	4	 NoSound	50	2	1677303272
1677314231	Triggered	1	 Modulated Tone	25	2	1677314231
1677318978	Triggered	4	 NoSound	50	2	1677318978
1677328405	Triggered	1	 Modulated Tone	25	2	1677328405
1677332678	Triggered	4	 NoSound	50	2	1677332678
1677342105	Triggered	1	 Modulated Tone	25	2	1677342105
1677346717	Triggered	6	 NoSound	50	2	1677346717
