Ver1.3	2281971547	StartFile	2/8/2021	9:23:24 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\020821\SoundData.txt	2281971547
2282265621	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282265621
2282265822	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2282265822
2282277049	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282277049
2282283940	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282283940
2282284142	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282284142
2282305055	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282305055
2282308866	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282308866
2282309067	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282309067
2282321231	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282321231
2282324374	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282324374
2282324576	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282324576
2282337340	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282337340
2282337544	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2282337544
2282341150	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282341150
2282341352	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282341352
2282351978	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282351978
2282352183	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2282352183
2282355794	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282355794
2282355995	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282355995
2282365614	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282365614
2282365819	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2282365819
2282369223	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282369223
2282369424	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282369424
2282378782	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282378782
2282378987	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2282378987
2282382592	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282382592
2282382794	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282382794
2282392551	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282392551
2282392755	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2282392755
2282395892	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282395892
2282396095	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282396095
2282406194	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282406194
2282406399	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2282406399
2282409529	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282409529
2282409732	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282409732
2282420289	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282420289
2282420494	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2282420494
2282424701	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2282424701
2282424903	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	2282424903
2282434125	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282434125
2282434330	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2282434330
2282437468	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282437468
2282437670	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282437670
2282447227	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282447227
2282447432	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	2282447432
2282450568	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282450568
2282450769	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282450769
2282459124	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282459124
2282459341	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	2282459341
2282462265	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282462265
2282462466	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282462466
2282471422	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282471422
2282471626	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	2282471626
2282474497	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282474497
2282474699	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282474699
2282484790	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282484790
2282484993	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	2282484993
2282488337	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2282488337
2282488539	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	2282488539
2282498160	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282498160
2282498362	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	2282498362
2282501301	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282501301
2282501504	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282501504
2282520684	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282520684
2282520887	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	2282520887
2282523692	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282523692
2282523893	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282523893
2282534989	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282534989
2282535190	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2282535190
2282537661	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2282537661
2282537864	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2282537864
2282547153	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2282547153
2282547355	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	2282547355
2282561657	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282561657
2282565134	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2282565134
2282565335	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2282565335
2282572698	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282572698
2282575694	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2282575694
2282575895	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2282575895
2282583916	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282583916
2282587057	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2282587057
2282587258	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2282587258
2282595419	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282595419
2282595622	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	2282595622
2282598487	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2282598487
2282598690	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2282598690
2282606051	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282606051
2282606256	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	2282606256
2282609047	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2282609047
2282609249	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2282609249
2282617068	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282617068
2282617271	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	2282617271
2282619943	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2282619943
2282620146	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2282620146
2282628098	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282628098
2282628303	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	2282628303
2282631037	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2282631037
2282631239	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2282631239
2282639528	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282639528
2282639731	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	2282639731
2282642202	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2282642202
2282642403	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2282642403
2282649955	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282649955
2282650158	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	2282650158
2282653365	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2282653365
2282653566	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2282653566
2282661384	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2282661384
