Ver1.2	2143660658	StartFile	4/7/2020	2:01:56 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\040720\SoundData.txt	2143660658
2144527319	Triggered	1	 PureTone-5kHz	50	2	2144527319
2144530991	Triggered	6	 NoSound	50	2	2144530991
2144537141	Triggered	1	 PureTone-5kHz	50	2	2144537141
2144541555	Triggered	5	 PureTone-5kHz	50	2	2144541555
2144546899	Triggered	1	 PureTone-5kHz	50	2	2144546899
2144551977	Triggered	6	 NoSound	50	2	2144551977
2144557325	Triggered	1	 PureTone-5kHz	50	2	2144557325
2144560065	Triggered	4	 NoSound	50	2	2144560065
2144574776	Triggered	1	 PureTone-5kHz	50	2	2144574776
2144577645	Triggered	4	 NoSound	50	2	2144577645
2144584528	Triggered	5	 PureTone-5kHz	50	2	2144584528
2144587603	Triggered	8	 NoSound	50	2	2144587603
2144600438	Triggered	5	 PureTone-5kHz	50	2	2144600438
2144603579	Triggered	8	 NoSound	50	2	2144603579
2144618484	Triggered	5	 PureTone-5kHz	50	2	2144618484
2144621560	Triggered	8	 NoSound	50	2	2144621560
2144635200	Triggered	5	 PureTone-5kHz	50	2	2144635200
2144638273	Triggered	8	 NoSound	50	2	2144638273
2144651571	Triggered	5	 PureTone-5kHz	50	2	2144651571
2144655386	Triggered	1	 PureTone-5kHz	50	2	2144655386
2144658122	Triggered	6	 NoSound	50	2	2144658122
2144666676	Triggered	1	 PureTone-5kHz	50	2	2144666676
2144670089	Triggered	6	 NoSound	50	2	2144670089
2144678373	Triggered	1	 PureTone-5kHz	50	2	2144678373
2144681650	Triggered	6	 NoSound	50	2	2144681650
2144690138	Triggered	1	 PureTone-5kHz	50	2	2144690138
2144693351	Triggered	4	 NoSound	50	2	2144693351
2144698961	Triggered	1	 PureTone-5kHz	50	2	2144698961
2144717545	Triggered	5	 PureTone-5kHz	50	2	2144717545
2144721025	Triggered	8	 NoSound	50	2	2144721025
2144738201	Triggered	5	 PureTone-5kHz	50	2	2144738201
2144741271	Triggered	8	 NoSound	50	2	2144741271
2144761054	Triggered	5	 PureTone-5kHz	50	2	2144761054
2144764331	Triggered	8	 NoSound	50	2	2144764331
2144780106	Triggered	5	 PureTone-5kHz	50	2	2144780106
2144783112	Triggered	8	 NoSound	50	2	2144783112
2144799759	Triggered	5	 PureTone-5kHz	50	2	2144799759
2144803566	Triggered	1	 PureTone-5kHz	50	2	2144803566
2144806512	Triggered	4	 NoSound	50	2	2144806512
2144813528	Triggered	1	 PureTone-5kHz	50	2	2144813528
2144816537	Triggered	4	 NoSound	50	2	2144816537
2144826158	Triggered	1	 PureTone-5kHz	50	2	2144826158
2144830036	Triggered	4	 NoSound	50	2	2144830036
2144836452	Triggered	5	 PureTone-5kHz	50	2	2144836452
2144840530	Triggered	1	 PureTone-5kHz	50	2	2144840530
2144843338	Triggered	6	 NoSound	50	2	2144843338
2144853967	Triggered	1	 PureTone-5kHz	50	2	2144853967
2144857439	Triggered	5	 PureTone-5kHz	50	2	2144857439
2144860452	Triggered	2	 NoSound	50	2	2144860452
2144866398	Triggered	5	 PureTone-5kHz	50	2	2144866398
2144870474	Triggered	6	 NoSound	50	2	2144870474
2144875090	Triggered	2	 NoSound	50	2	2144875090
2144880103	Triggered	5	 PureTone-5kHz	50	2	2144880103
2144890258	Triggered	1	 PureTone-5kHz	50	2	2144890258
2144894805	Triggered	2	 NoSound	50	2	2144894805
2144900418	Triggered	5	 PureTone-5kHz	50	2	2144900418
2144903360	Triggered	8	 NoSound	50	2	2144903360
2144931165	Triggered	5	 PureTone-5kHz	50	2	2144931165
2144938317	Triggered	1	 PureTone-5kHz	50	2	2144938317
2144941660	Triggered	6	 NoSound	50	2	2144941660
2144948811	Triggered	1	 PureTone-5kHz	50	2	2144948811
2144951552	Triggered	6	 NoSound	50	2	2144951552
2144957835	Triggered	1	 PureTone-5kHz	50	2	2144957835
2144960854	Triggered	6	 NoSound	50	2	2144960854
2144966994	Triggered	1	 PureTone-5kHz	50	2	2144966994
2144969934	Triggered	4	 NoSound	50	2	2144969934
2144982031	Triggered	1	 PureTone-5kHz	50	2	2144982031
2144985707	Triggered	5	 PureTone-5kHz	50	2	2144985707
2144988985	Triggered	2	 NoSound	50	2	2144988985
2144997810	Triggered	5	 PureTone-5kHz	50	2	2144997810
2145004228	Triggered	2	 NoSound	50	2	2145004228
2145012515	Triggered	5	 PureTone-5kHz	50	2	2145012515
2145015851	Triggered	2	 NoSound	50	2	2145015851
2145024342	Triggered	5	 PureTone-5kHz	50	2	2145024342
2145027486	Triggered	8	 NoSound	50	2	2145027486
2145040117	Triggered	5	 PureTone-5kHz	50	2	2145040117
2145044201	Triggered	1	 PureTone-5kHz	50	2	2145044201
2145046937	Triggered	6	 NoSound	50	2	2145046937
2145055355	Triggered	1	 PureTone-5kHz	50	2	2145055355
2145058231	Triggered	6	 NoSound	50	2	2145058231
2145066520	Triggered	1	 PureTone-5kHz	50	2	2145066520
2145069327	Triggered	6	 NoSound	50	2	2145069327
2145077749	Triggered	1	 PureTone-5kHz	50	2	2145077749
2145080826	Triggered	6	 NoSound	50	2	2145080826
2145089181	Triggered	1	 PureTone-5kHz	50	2	2145089181
2145092118	Triggered	5	 PureTone-5kHz	50	2	2145092118
2145096464	Triggered	2	 NoSound	50	2	2145096464
2145107759	Triggered	5	 PureTone-5kHz	50	2	2145107759
2145111508	Triggered	2	 NoSound	50	2	2145111508
2145123000	Triggered	5	 PureTone-5kHz	50	2	2145123000
2145127813	Triggered	2	 NoSound	50	2	2145127813
2145140513	Triggered	5	 PureTone-5kHz	50	2	2145140513
2145144322	Triggered	8	 NoSound	50	2	2145144322
2145172267	Triggered	5	 PureTone-5kHz	50	2	2145172267
2145178282	Triggered	1	 PureTone-5kHz	50	2	2145178282
2145181015	Triggered	4	 NoSound	50	2	2145181015
2145197192	Triggered	1	 PureTone-5kHz	50	2	2145197192
2145200137	Triggered	4	 NoSound	50	2	2145200137
2145218782	Triggered	1	 PureTone-5kHz	50	2	2145218782
2145221589	Triggered	4	 NoSound	50	2	2145221589
2145240846	Triggered	1	 PureTone-5kHz	50	2	2145240846
2145244849	Triggered	4	 NoSound	50	2	2145244849
2145261963	Triggered	1	 PureTone-5kHz	50	2	2145261963
2145266572	Triggered	5	 PureTone-5kHz	50	2	2145266572
2145270114	Triggered	8	 NoSound	50	2	2145270114
2145277535	Triggered	5	 PureTone-5kHz	50	2	2145277535
2145287628	Triggered	8	 NoSound	50	2	2145287628
2145293377	Triggered	5	 PureTone-5kHz	50	2	2145293377
2145297523	Triggered	8	 NoSound	50	2	2145297523
2145303205	Triggered	6	 NoSound	50	2	2145303205
2145315835	Triggered	7	 NoSound	50	2	2145315835
2145319511	Triggered	5	 PureTone-5kHz	50	2	2145319511
2145322519	Triggered	2	 NoSound	50	2	2145322519
2145333621	Triggered	5	 PureTone-5kHz	50	2	2145333621
2145337633	Triggered	1	 PureTone-5kHz	50	2	2145337633
2145340570	Triggered	6	 NoSound	50	2	2145340570
2145351130	Triggered	1	 PureTone-5kHz	50	2	2145351130
2145354140	Triggered	6	 NoSound	50	2	2145354140
2145364166	Triggered	1	 PureTone-5kHz	50	2	2145364166
2145367370	Triggered	6	 NoSound	50	2	2145367370
2145377798	Triggered	1	 PureTone-5kHz	50	2	2145377798
2145381205	Triggered	4	 NoSound	50	2	2145381205
2145393302	Triggered	1	 PureTone-5kHz	50	2	2145393302
2145397583	Triggered	5	 PureTone-5kHz	50	2	2145397583
2145400723	Triggered	8	 NoSound	50	2	2145400723
2145411685	Triggered	5	 PureTone-5kHz	50	2	2145411685
2145414896	Triggered	8	 NoSound	50	2	2145414896
2145426926	Triggered	5	 PureTone-5kHz	50	2	2145426926
2145430333	Triggered	8	 NoSound	50	2	2145430333
2145444304	Triggered	5	 PureTone-5kHz	50	2	2145444304
2145447579	Triggered	8	 NoSound	50	2	2145447579
2145461616	Triggered	5	 PureTone-5kHz	50	2	2145461616
2145465698	Triggered	1	 PureTone-5kHz	50	2	2145465698
2145468233	Triggered	4	 NoSound	50	2	2145468233
2145476654	Triggered	1	 PureTone-5kHz	50	2	2145476654
2145482137	Triggered	4	 NoSound	50	2	2145482137
2145489356	Triggered	1	 PureTone-5kHz	50	2	2145489356
2145494500	Triggered	5	 PureTone-5kHz	50	2	2145494500
2145506472	Triggered	6	 NoSound	50	2	2145506472
2145511811	Triggered	4	 NoSound	50	2	2145511811
2145516426	Triggered	1	 PureTone-5kHz	50	2	2145516426
2145520911	Triggered	6	 NoSound	50	2	2145520911
2145530261	Triggered	1	 PureTone-5kHz	50	2	2145530261
2145534137	Triggered	5	 PureTone-5kHz	50	2	2145534137
2145537211	Triggered	8	 NoSound	50	2	2145537211
2145544630	Triggered	5	 PureTone-5kHz	50	2	2145544630
2145548375	Triggered	8	 NoSound	50	2	2145548375
2145555601	Triggered	5	 PureTone-5kHz	50	2	2145555601
2145559141	Triggered	8	 NoSound	50	2	2145559141
2145566625	Triggered	5	 PureTone-5kHz	50	2	2145566625
2145570565	Triggered	2	 NoSound	50	2	2145570565
2145582731	Triggered	5	 PureTone-5kHz	50	2	2145582731
2145586951	Triggered	1	 PureTone-5kHz	50	2	2145586951
2145590151	Triggered	6	 NoSound	50	2	2145590151
2145600111	Triggered	1	 PureTone-5kHz	50	2	2145600111
2145603454	Triggered	6	 NoSound	50	2	2145603454
2145612745	Triggered	1	 PureTone-5kHz	50	2	2145612745
2145616018	Triggered	6	 NoSound	50	2	2145616018
2145625509	Triggered	1	 PureTone-5kHz	50	2	2145625509
2145630052	Triggered	6	 NoSound	50	2	2145630052
2145639485	Triggered	1	 PureTone-5kHz	50	2	2145639485
2145644159	Triggered	5	 PureTone-5kHz	50	2	2145644159
2145647299	Triggered	8	 NoSound	50	2	2145647299
2145689810	Triggered	5	 PureTone-5kHz	50	2	2145689810
2145693624	Triggered	8	 NoSound	50	2	2145693624
2145700637	Triggered	5	 PureTone-5kHz	50	2	2145700637
2145713604	Triggered	1	 PureTone-5kHz	50	2	2145713604
2145721230	Triggered	8	 NoSound	50	2	2145721230
2145725434	Triggered	5	 PureTone-5kHz	50	2	2145725434
2145728448	Triggered	2	 NoSound	50	2	2145728448
2145737800	Triggered	5	 PureTone-5kHz	50	2	2145737800
2145741744	Triggered	1	 PureTone-5kHz	50	2	2145741744
2145744892	Triggered	6	 NoSound	50	2	2145744892
2145753041	Triggered	1	 PureTone-5kHz	50	2	2145753041
2145756650	Triggered	6	 NoSound	50	2	2145756650
2145765004	Triggered	1	 PureTone-5kHz	50	2	2145765004
2145768346	Triggered	6	 NoSound	50	2	2145768346
2145775237	Triggered	1	 PureTone-5kHz	50	2	2145775237
2145778508	Triggered	4	 NoSound	50	2	2145778508
2145794283	Triggered	1	 PureTone-5kHz	50	2	2145794283
2145798232	Triggered	5	 PureTone-5kHz	50	2	2145798232
2145801902	Triggered	2	 NoSound	50	2	2145801902
2145812261	Triggered	5	 PureTone-5kHz	50	2	2145812261
2145815739	Triggered	2	 NoSound	50	2	2145815739
2145828304	Triggered	5	 PureTone-5kHz	50	2	2145828304
2145831586	Triggered	2	 NoSound	50	2	2145831586
2145838068	Triggered	5	 PureTone-5kHz	50	2	2145838068
2145841471	Triggered	8	 NoSound	50	2	2145841471
2145847954	Triggered	5	 PureTone-5kHz	50	2	2145847954
2145852237	Triggered	1	 PureTone-5kHz	50	2	2145852237
2145855439	Triggered	4	 NoSound	50	2	2145855439
2145874691	Triggered	1	 PureTone-5kHz	50	2	2145874691
2145877765	Triggered	4	 NoSound	50	2	2145877765
2145895145	Triggered	1	 PureTone-5kHz	50	2	2145895145
2145898224	Triggered	4	 NoSound	50	2	2145898224
2145916532	Triggered	1	 PureTone-5kHz	50	2	2145916532
2145919474	Triggered	4	 NoSound	50	2	2145919474
2145940334	Triggered	1	 PureTone-5kHz	50	2	2145940334
2145947149	Triggered	5	 PureTone-5kHz	50	2	2145947149
2145950086	Triggered	2	 NoSound	50	2	2145950086
2145966797	Triggered	5	 PureTone-5kHz	50	2	2145966797
2145969811	Triggered	2	 NoSound	50	2	2145969811
2145980106	Triggered	5	 PureTone-5kHz	50	2	2145980106
2145983240	Triggered	2	 NoSound	50	2	2145983240
2145992999	Triggered	5	 PureTone-5kHz	50	2	2145992999
2145998618	Triggered	2	 NoSound	50	2	2145998618
2146007774	Triggered	5	 PureTone-5kHz	50	2	2146007774
2146012052	Triggered	1	 PureTone-5kHz	50	2	2146012052
2146015397	Triggered	6	 NoSound	50	2	2146015397
2146026425	Triggered	1	 PureTone-5kHz	50	2	2146026425
2146029832	Triggered	6	 NoSound	50	2	2146029832
2146040523	Triggered	1	 PureTone-5kHz	50	2	2146040523
2146043735	Triggered	6	 NoSound	50	2	2146043735
2146055436	Triggered	1	 PureTone-5kHz	50	2	2146055436
2146059041	Triggered	4	 NoSound	50	2	2146059041
2146075750	Triggered	1	 PureTone-5kHz	50	2	2146075750
2146080294	Triggered	5	 PureTone-5kHz	50	2	2146080294
2146083769	Triggered	8	 NoSound	50	2	2146083769
2146092658	Triggered	5	 PureTone-5kHz	50	2	2146092658
2146107632	Triggered	4	 NoSound	50	2	2146107632
2146144532	Triggered	8	 NoSound	50	2	2146144532
2146155690	Triggered	5	 PureTone-5kHz	50	2	2146155690
2146159836	Triggered	8	 NoSound	50	2	2146159836
2146167588	Triggered	5	 PureTone-5kHz	50	2	2146167588
2146171999	Triggered	2	 NoSound	50	2	2146171999
2146179417	Triggered	5	 PureTone-5kHz	50	2	2146179417
2146185968	Triggered	1	 PureTone-5kHz	50	2	2146185968
2146190848	Triggered	6	 NoSound	50	2	2146190848
2146200007	Triggered	1	 PureTone-5kHz	50	2	2146200007
2146206293	Triggered	6	 NoSound	50	2	2146206293
2146234102	Triggered	1	 PureTone-5kHz	50	2	2146234102
2146237770	Triggered	6	 NoSound	50	2	2146237770
2146245191	Triggered	1	 PureTone-5kHz	50	2	2146245191
2146248597	Triggered	4	 NoSound	50	2	2146248597
2146264774	Triggered	1	 PureTone-5kHz	50	2	2146264774
2146269922	Triggered	5	 PureTone-5kHz	50	2	2146269922
2146273196	Triggered	2	 NoSound	50	2	2146273196
2146283296	Triggered	5	 PureTone-5kHz	50	2	2146283296
2146286903	Triggered	2	 NoSound	50	2	2146286903
2146295261	Triggered	5	 PureTone-5kHz	50	2	2146295261
2146298997	Triggered	2	 NoSound	50	2	2146298997
2146307090	Triggered	5	 PureTone-5kHz	50	2	2146307090
2146310298	Triggered	8	 NoSound	50	2	2146310298
2146325000	Triggered	5	 PureTone-5kHz	50	2	2146325000
2146333961	Triggered	1	 PureTone-5kHz	50	2	2146333961
2146337228	Triggered	6	 NoSound	50	2	2146337228
2146343246	Triggered	1	 PureTone-5kHz	50	2	2146343246
2146353611	Triggered	5	 PureTone-5kHz	50	2	2146353611
2146373124	Triggered	6	 NoSound	50	2	2146373124
2146379940	Triggered	1	 PureTone-5kHz	50	2	2146379940
2146384153	Triggered	6	 NoSound	50	2	2146384153
2146391775	Triggered	1	 PureTone-5kHz	50	2	2146391775
2146394847	Triggered	4	 NoSound	50	2	2146394847
2146452200	Triggered	1	 PureTone-5kHz	50	2	2146452200
2146457415	Triggered	5	 PureTone-5kHz	50	2	2146457415
2146460550	Triggered	2	 NoSound	50	2	2146460550
2146471985	Triggered	5	 PureTone-5kHz	50	2	2146471985
2146475388	Triggered	2	 NoSound	50	2	2146475388
2146487292	Triggered	5	 PureTone-5kHz	50	2	2146487292
2146490565	Triggered	2	 NoSound	50	2	2146490565
2146501324	Triggered	5	 PureTone-5kHz	50	2	2146501324
2146505536	Triggered	8	 NoSound	50	2	2146505536
2146522579	Triggered	5	 PureTone-5kHz	50	2	2146522579
2146533474	Triggered	1	 PureTone-5kHz	50	2	2146533474
2146536817	Triggered	6	 NoSound	50	2	2146536817
2146544235	Triggered	1	 PureTone-5kHz	50	2	2146544235
2146548179	Triggered	6	 NoSound	50	2	2146548179
2146557210	Triggered	1	 PureTone-5kHz	50	2	2146557210
2146560747	Triggered	6	 NoSound	50	2	2146560747
2146567570	Triggered	1	 PureTone-5kHz	50	2	2146567570
2146571039	Triggered	4	 NoSound	50	2	2146571039
2146587149	Triggered	1	 PureTone-5kHz	50	2	2146587149
2146619165	Triggered	5	 PureTone-5kHz	50	2	2146619165
2146623109	Triggered	8	 NoSound	50	2	2146623109
2146634878	Triggered	5	 PureTone-5kHz	50	2	2146634878
2146643095	Triggered	8	 NoSound	50	2	2146643095
2146658868	Triggered	5	 PureTone-5kHz	50	2	2146658868
2146662210	Triggered	8	 NoSound	50	2	2146662210
2146672437	Triggered	5	 PureTone-5kHz	50	2	2146672437
2146675777	Triggered	2	 NoSound	50	2	2146675777
2146688612	Triggered	5	 PureTone-5kHz	50	2	2146688612
2146693089	Triggered	1	 PureTone-5kHz	50	2	2146693089
2146696770	Triggered	6	 NoSound	50	2	2146696770
2146710402	Triggered	1	 PureTone-5kHz	50	2	2146710402
2146714084	Triggered	6	 NoSound	50	2	2146714084
2146726846	Triggered	1	 PureTone-5kHz	50	2	2146726846
2146730392	Triggered	6	 NoSound	50	2	2146730392
2146743019	Triggered	1	 PureTone-5kHz	50	2	2146743019
2146746696	Triggered	4	 NoSound	50	2	2146746696
2147459762	Triggered	3	 NoSound	50	2	2147459762
