Ver1.3	854939511	StartFile	4/7/2021	10:47:16 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\040721\SoundData.txt	854939511
855276344	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	855276344
855276545	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	855276545
855319656	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	855319656
855319863	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	855319863
855330752	Triggered	6,47,48,49,50,51,	 NoSound	40	2	855330752
855330954	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	855330954
855339641	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	855339641
855339845	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	855339845
855345390	Triggered	6,47,48,49,50,51,	 NoSound	40	2	855345390
855345593	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	855345593
855354614	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	855354614
855354818	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	855354818
855359565	Triggered	6,47,48,49,50,51,	 NoSound	40	2	855359565
855359767	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	855359767
855369721	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	855369721
855369924	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	855369924
855374602	Triggered	6,47,48,49,50,51,	 NoSound	40	2	855374602
855374803	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	855374803
855384358	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	855384358
855384560	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	855384560
855389304	Triggered	6,47,48,49,50,51,	 NoSound	40	2	855389304
855389505	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	855389505
855397594	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	855397594
855397796	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	855397796
855401536	Triggered	4,42,43,44,45,46,	 NoSound	40	2	855401536
855401737	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	855401737
855414569	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	855414569
855414771	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	855414771
855418848	Triggered	6,47,48,49,50,51,	 NoSound	40	2	855418848
855419050	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	855419050
855427671	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	855427671
855427883	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	855427883
855440303	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	855440303
855440507	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	855440507
