Ver1.3	1105698683	StartFile	11/23/2020	1:38:55 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\112320\SoundData.txt	1105698683
1106010284	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106010284
1106010485	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1106010485
1106011454	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1106011454
1106011889	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1106011889
1106012428	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1106012428
1106013069	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1106013069
1106037356	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106037356
1106037557	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1106037557
1106053064	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106053064
1106068303	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106068303
1106068504	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1106068504
1106082807	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106082807
1106085550	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106085550
1106085752	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1106085752
1106100854	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106100854
1106103528	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106103528
1106103729	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1106103729
1106130733	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106130733
1106130934	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1106130934
1106133806	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106133806
1106134008	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1106134008
1106145236	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106145236
1106145437	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1106145437
1106157474	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106157474
1106160148	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106160148
1106160350	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1106160350
1106170903	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106170903
1106173710	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106173710
1106173913	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1106173913
1106185141	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106185141
1106187948	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106187948
1106188149	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1106188149
1106198977	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106198977
1106199179	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1106199179
1106202185	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106202185
1106202387	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1106202387
1106213215	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106213215
1106213425	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1106213425
1106269828	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106269828
1106272836	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106272836
1106273037	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1106273037
1106283466	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106283466
1106286338	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106286338
1106286538	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1106286538
1106296164	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106296164
1106299840	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106299840
1106300041	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1106300041
1106318821	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106318821
1106319023	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1106319023
1106321496	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106321496
1106321697	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1106321697
1106333596	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106333596
1106333797	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1106333797
1106357525	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106357525
1106360531	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1106360531
1106371695	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106371695
1106375771	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1106375771
1106379847	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106379847
1106392949	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1106392949
1106399500	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106399500
1106399702	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1106399702
1106402241	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106402241
1106402441	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1106402441
1106410329	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106410329
1106410530	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1106410530
1106426102	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106426102
1106428975	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106428975
1106429176	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1106429176
1106437732	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106437733
1106440808	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106440808
1106441008	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1106441008
1106447893	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106447893
1106450967	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106450967
1106451167	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1106451167
1106457650	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106457650
1106457852	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1106457852
1106461060	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106461060
1106466340	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106466340
1106466541	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1106466541
1106486265	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106486265
1106490135	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1106490135
1106490337	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	1106490337
1106501432	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106501432
1106504707	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1106504707
1106504917	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	1106504917
1106516604	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106516604
1106519545	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1106519545
1106519760	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	1106519760
1106531052	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106531052
1106531254	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1106531254
1106534117	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106534117
1106534318	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1106534318
1106542138	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106542138
1106542339	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1106542339
1106557383	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106557383
1106557588	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1106557588
1106569009	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106569009
1106572283	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106572283
1106572484	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1106572484
1106583915	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106583915
1106597214	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106597214
1106597415	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1106597415
1106609781	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106609781
1106609984	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1106609984
1106613925	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106613925
1106614126	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1106614126
1106626759	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106626759
1106626959	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1106626959
1106639858	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106639858
1106642933	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106642933
1106643136	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1106643136
1106655432	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106655432
1106658106	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106658106
1106658309	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1106658309
1106670205	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106670205
1106672477	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106672477
1106672680	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1106672680
1106683439	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106683439
1106683641	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1106683641
1106685979	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106685979
1106686182	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1106686182
1106696607	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106696607
1106696807	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1106696807
1106709038	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106709038
1106712382	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106712382
1106712584	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1106712584
1106720402	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106720402
1106723679	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106723679
1106723880	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1106723880
1106733703	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106733703
1106736978	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106736978
1106737180	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1106737180
1106745267	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106745267
1106745468	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1106745468
1106748274	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106748274
1106748476	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1106748476
1106758779	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106758779
1106758980	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1106758980
