Ver1.2	230497984	StartFile	2/17/2020	6:42:30 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\021720\SoundData.txt	230497984
233251172	Triggered	5	 Modulated Tone	25	2	233251172
233255049	Triggered	2	 NoSound	50	2	233255049
233268224	Triggered	5	 Modulated Tone	25	2	233268224
233281256	Triggered	8	 NoSound	50	2	233281256
233286805	Triggered	5	 Modulated Tone	25	2	233286805
233291545	Triggered	2	 NoSound	50	2	233291545
233302777	Triggered	5	 Modulated Tone	25	2	233302777
233310534	Triggered	2	 NoSound	50	2	233310534
233321089	Triggered	5	 Modulated Tone	25	2	233321089
233329046	Triggered	8	 NoSound	50	2	233329046
233334790	Triggered	5	 Modulated Tone	25	2	233334790
233344014	Triggered	8	 NoSound	50	2	233344014
233349095	Triggered	5	 Modulated Tone	25	2	233349095
233353973	Triggered	2	 NoSound	50	2	233353973
233366205	Triggered	5	 Modulated Tone	25	2	233366205
233377775	Triggered	1	 Modulated Tone	25	2	233377775
233381981	Triggered	6	 NoSound	50	2	233381981
233406979	Triggered	1	 Modulated Tone	25	2	233406979
233411858	Triggered	6	 NoSound	50	2	233411858
233439197	Triggered	1	 Modulated Tone	25	2	233439197
233444944	Triggered	4	 NoSound	50	2	233444944
233454102	Triggered	1	 Modulated Tone	25	2	233454102
233492937	Triggered	6	 NoSound	50	2	233492937
233512655	Triggered	1	 Modulated Tone	25	2	233512655
233519070	Triggered	4	 NoSound	50	2	233519070
233526289	Triggered	1	 Modulated Tone	25	2	233526289
233532706	Triggered	4	 NoSound	50	2	233532706
233539590	Triggered	1	 Modulated Tone	25	2	233539590
233543335	Triggered	6	 NoSound	50	2	233543335
233558573	Triggered	1	 Modulated Tone	25	2	233558573
233563118	Triggered	6	 NoSound	50	2	233563118
233579296	Triggered	1	 Modulated Tone	25	2	233579296
233584444	Triggered	6	 NoSound	50	2	233584444
233598614	Triggered	1	 Modulated Tone	25	2	233598614
233610582	Triggered	6	 NoSound	50	2	233610582
233623209	Triggered	1	 Modulated Tone	25	2	233623209
233628020	Triggered	4	 NoSound	50	2	233628020
233649752	Triggered	1	 Modulated Tone	25	2	233649752
233653488	Triggered	6	 NoSound	50	2	233653488
233665322	Triggered	1	 Modulated Tone	25	2	233665322
233674344	Triggered	5	 Modulated Tone	25	2	233674344
233677617	Triggered	8	 NoSound	50	2	233677617
233687844	Triggered	5	 Modulated Tone	25	2	233687844
233691987	Triggered	2	 NoSound	50	2	233691987
233698069	Triggered	5	 Modulated Tone	25	2	233698069
233701679	Triggered	8	 NoSound	50	2	233701679
233713644	Triggered	5	 Modulated Tone	25	2	233713644
233718658	Triggered	2	 NoSound	50	2	233718658
233724405	Triggered	5	 Modulated Tone	25	2	233724405
233728081	Triggered	8	 NoSound	50	2	233728081
233739579	Triggered	5	 Modulated Tone	25	2	233739579
233748939	Triggered	2	 NoSound	50	2	233748939
233755620	Triggered	5	 Modulated Tone	25	2	233755620
233761904	Triggered	8	 NoSound	50	2	233761904
233771869	Triggered	5	 Modulated Tone	25	2	233771869
233780287	Triggered	8	 NoSound	50	2	233780287
233790577	Triggered	5	 Modulated Tone	25	2	233790577
233797935	Triggered	8	 NoSound	50	2	233797935
233808231	Triggered	5	 Modulated Tone	25	2	233808231
233820590	Triggered	8	 NoSound	50	2	233820590
233845254	Triggered	5	 Modulated Tone	25	2	233845254
233850668	Triggered	8	 NoSound	50	2	233850668
233860964	Triggered	5	 Modulated Tone	25	2	233860964
233868382	Triggered	8	 NoSound	50	2	233868382
233879075	Triggered	5	 Modulated Tone	25	2	233879075
233914168	Triggered	8	 NoSound	50	2	233914168
233923057	Triggered	1	 Modulated Tone	25	2	233923057
233927071	Triggered	6	 NoSound	50	2	233927071
233934419	Triggered	1	 Modulated Tone	25	2	233934419
233939165	Triggered	6	 NoSound	50	2	233939165
233944780	Triggered	1	 Modulated Tone	25	2	233944780
233950464	Triggered	4	 NoSound	50	2	233950464
233958287	Triggered	5	 Modulated Tone	25	2	233958287
233963294	Triggered	8	 NoSound	50	2	233963294
233967907	Triggered	6	 NoSound	50	2	233967907
233974392	Triggered	1	 Modulated Tone	25	2	233974392
233977999	Triggered	4	 NoSound	50	2	233977999
233993846	Triggered	1	 Modulated Tone	25	2	233993846
233998457	Triggered	4	 NoSound	50	2	233998457
234013093	Triggered	1	 Modulated Tone	25	2	234013093
234019641	Triggered	4	 NoSound	50	2	234019641
234031411	Triggered	1	 Modulated Tone	25	2	234031411
234037154	Triggered	6	 NoSound	50	2	234037154
234043637	Triggered	1	 Modulated Tone	25	2	234043637
234050723	Triggered	4	 NoSound	50	2	234050723
234065028	Triggered	1	 Modulated Tone	25	2	234065028
234071243	Triggered	4	 NoSound	50	2	234071243
234090627	Triggered	1	 Modulated Tone	25	2	234090627
234101794	Triggered	4	 NoSound	50	2	234101794
234114155	Triggered	1	 Modulated Tone	25	2	234114155
234130465	Triggered	4	 NoSound	50	2	234130465
234145773	Triggered	1	 Modulated Tone	25	2	234145773
234156666	Triggered	4	 NoSound	50	2	234156666
234187748	Triggered	1	 Modulated Tone	25	2	234187748
234251781	Triggered	5	 Modulated Tone	25	2	234251781
234255724	Triggered	2	 NoSound	50	2	234255724
234271832	Triggered	5	 Modulated Tone	25	2	234271832
234282664	Triggered	2	 NoSound	50	2	234282664
234300172	Triggered	5	 Modulated Tone	25	2	234300172
234305594	Triggered	8	 NoSound	50	2	234305594
234316021	Triggered	5	 Modulated Tone	25	2	234316021
234320357	Triggered	8	 NoSound	50	2	234320357
234326513	Triggered	5	 Modulated Tone	25	2	234326513
234330855	Triggered	2	 NoSound	50	2	234330855
234347900	Triggered	5	 Modulated Tone	25	2	234347900
234353712	Triggered	8	 NoSound	50	2	234353712
234361399	Triggered	5	 Modulated Tone	25	2	234361399
234369422	Triggered	2	 NoSound	50	2	234369422
234382254	Triggered	5	 Modulated Tone	25	2	234382254
234399833	Triggered	8	 NoSound	50	2	234399833
234409458	Triggered	5	 Modulated Tone	25	2	234409458
234413937	Triggered	2	 NoSound	50	2	234413937
234424634	Triggered	5	 Modulated Tone	25	2	234424634
234435125	Triggered	2	 NoSound	50	2	234435125
234455313	Triggered	5	 Modulated Tone	25	2	234455313
234463266	Triggered	2	 NoSound	50	2	234463266
234480113	Triggered	5	 Modulated Tone	25	2	234480113
234490013	Triggered	2	 NoSound	50	2	234490013
234502906	Triggered	5	 Modulated Tone	25	2	234502906
234535659	Triggered	1	 Modulated Tone	25	2	234535659
234540537	Triggered	6	 NoSound	50	2	234540537
234567337	Triggered	5	 Modulated Tone	25	2	234567337
234902915	EndFile	Monday, February 17, 2020	7:55:55 PM	EndFile	EndFile	234902915
