Ver1.3	1347585461	StartFile	7/14/2020	1:38:49 PM	E:\BehavioralExperiments\Twenty\RawData\071420\SoundData.txt	1347585461
1349360101	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349360101
1349368662	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349368662
1349378883	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349378883
1349384497	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349384497
1349397666	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349397666
1349406955	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1349406955
1349416848	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349416848
1349426808	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349426808
1349435035	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349435035
1349441058	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349441058
1349449265	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349449265
1349455749	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1349455749
1349462634	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349462634
1349468715	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349468715
1349477807	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349477807
1349487099	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349487099
1349492991	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349492991
1349501603	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349501603
1349507551	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349507551
1349513434	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1349513434
1349520651	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349520651
1349538900	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1349538900
1349549527	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349549527
1349610353	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349610353
1349616837	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349616837
1349627196	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349627196
1349641634	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1349641634
1349649053	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349649053
1349665029	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349665029
1349672447	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1349672447
1349698314	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349698314
1349705468	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1349705468
1349713287	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349713287
1349721980	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349721980
1349731201	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349731201
1349747042	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349747042
1349756202	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349756202
1349766560	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349766560
1349776588	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349776588
1349784150	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349784150
1349790288	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349790288
1349800984	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349800984
1349807667	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1349807667
1349815154	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349815154
1349823575	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349823575
1349835406	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349835406
1349842697	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1349842697
1349851982	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349851982
1349886880	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1349886880
1349898236	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1349898236
1349907728	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349907728
1349917352	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1349917352
1349927646	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1349927646
1350034999	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1350034999
1350108852	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1350108852
1350116539	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1350116539
1350140469	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1350140469
1350254176	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1350254176
1350262526	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350262526
1350280099	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1350280099
1350288260	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1350288260
1350295339	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350295339
1350312984	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1350312984
1350324549	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1350324549
1350339588	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1350339588
1350352153	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1350352153
1350358582	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350358582
1350368529	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1350368529
1350377285	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350377285
1350395067	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1350395067
1350502212	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350502212
1350526810	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1350526810
1350536434	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350536434
1350545323	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1350545323
1350553946	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350553946
1350562702	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1350562702
1350572133	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1350572133
1350578877	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350578877
1350586433	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1350586433
1350596190	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1350596190
1350606149	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1350606149
1350614304	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1350614304
1350625265	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350625265
1350632363	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1350632363
1350646656	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350646656
1350657289	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1350657289
1350672923	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1350672923
