Ver1.3	505052973	StartFile	6/8/2020	9:45:24 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\060820\SoundData.txt	505052973
505478319	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	505478319
505478519	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	505478519
505491619	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	505491619
505491822	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	505491822
505497569	Triggered	6,	 NoSound	40	2	505497569
505512073	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	505512073
505512273	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	505512273
505516891	Triggered	6,	 NoSound	40	2	505516891
505528850	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	505528850
505529051	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	505529051
505544423	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	505544423
505544627	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	505544627
505548702	Triggered	8,	 NoSound	40	2	505548702
505560666	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	505560666
505560866	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	505560866
505564210	Triggered	2,	 NoSound	40	2	505564210
505574101	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	505574101
505574302	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	505574302
505577778	Triggered	2,	 NoSound	40	2	505577778
505588538	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	505588538
505588738	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	505588738
505593284	Triggered	2,	 NoSound	40	2	505593284
505604380	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	505604380
505604580	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	505604580
505608324	Triggered	8,	 NoSound	40	2	505608324
505620020	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	505620020
505620220	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	505620220
505623162	Triggered	8,	 NoSound	40	2	505623162
505634191	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	505634191
505634392	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	505634392
505637400	Triggered	8,	 NoSound	40	2	505637400
505647827	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	505647827
505648027	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	505648027
505676568	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	505676568
505676769	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	505676769
505680584	Triggered	6,	 NoSound	40	2	505680584
505688265	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	505688265
