Ver1.2	1509144722	StartFile	3/3/2020	1:53:17 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\030320\SoundData.txt	1509144722
1509536873	Triggered	4	 NoSound	50	2	1509536873
1509539654	Triggered	6	 NoSound	50	2	1509539654
1509555094	Triggered	5	 Modulated Tone	25	2	1509555094
1509559443	Triggered	2	 NoSound	50	2	1509559443
1509578024	Triggered	5	 Modulated Tone	25	2	1509578024
1509581634	Triggered	8	 NoSound	50	2	1509581634
1509590653	Triggered	5	 Modulated Tone	25	2	1509590653
1509593995	Triggered	2	 NoSound	50	2	1509593995
1509616252	Triggered	5	 Modulated Tone	25	2	1509616252
1509619529	Triggered	8	 NoSound	50	2	1509619529
1509627349	Triggered	5	 Modulated Tone	25	2	1509627349
1509630422	Triggered	2	 NoSound	50	2	1509630422
1509642387	Triggered	5	 Modulated Tone	25	2	1509642387
1509645531	Triggered	8	 NoSound	50	2	1509645531
1509655689	Triggered	5	 Modulated Tone	25	2	1509655689
1509659565	Triggered	2	 NoSound	50	2	1509659565
1509671596	Triggered	5	 Modulated Tone	25	2	1509671596
1509674603	Triggered	2	 NoSound	50	2	1509674603
1509695125	Triggered	5	 Modulated Tone	25	2	1509695125
1509698065	Triggered	2	 NoSound	50	2	1509698065
1509708960	Triggered	5	 Modulated Tone	25	2	1509708960
1509712508	Triggered	2	 NoSound	50	2	1509712508
1509725670	Triggered	5	 Modulated Tone	25	2	1509725670
1509728478	Triggered	2	 NoSound	50	2	1509728478
1509739442	Triggered	5	 Modulated Tone	25	2	1509739442
1509742582	Triggered	2	 NoSound	50	2	1509742582
1509754746	Triggered	5	 Modulated Tone	25	2	1509754746
1509761965	Triggered	1	 Modulated Tone	25	2	1509761965
1509769719	Triggered	4	 NoSound	50	2	1509769719
1509777740	Triggered	1	 Modulated Tone	25	2	1509777740
1509780480	Triggered	6	 NoSound	50	2	1509780480
1509789437	Triggered	1	 Modulated Tone	25	2	1509789437
1509792512	Triggered	6	 NoSound	50	2	1509792512
1509800801	Triggered	1	 Modulated Tone	25	2	1509800801
1509803942	Triggered	4	 NoSound	50	2	1509803942
1509809093	Triggered	1	 Modulated Tone	25	2	1509809093
1509812231	Triggered	4	 NoSound	50	2	1509812231
1509818317	Triggered	1	 Modulated Tone	25	2	1509818317
1509821057	Triggered	6	 NoSound	50	2	1509821057
1509827937	Triggered	8	 NoSound	50	2	1509827937
1509837565	Triggered	5	 Modulated Tone	25	2	1509837565
1509851065	Triggered	1	 Modulated Tone	25	2	1509851065
1509854875	Triggered	6	 NoSound	50	2	1509854875
1509862097	Triggered	1	 Modulated Tone	25	2	1509862097
1509865837	Triggered	6	 NoSound	50	2	1509865837
1509872186	Triggered	1	 Modulated Tone	25	2	1509872186
1509875327	Triggered	6	 NoSound	50	2	1509875327
1509885690	Triggered	1	 Modulated Tone	25	2	1509885690
1509889430	Triggered	6	 NoSound	50	2	1509889430
1509897052	Triggered	1	 Modulated Tone	25	2	1509897052
1509900061	Triggered	6	 NoSound	50	2	1509900061
1509906074	Triggered	1	 Modulated Tone	25	2	1509906074
1509909416	Triggered	6	 NoSound	50	2	1509909416
1509915440	Triggered	1	 Modulated Tone	25	2	1509915440
1509921317	Triggered	5	 Modulated Tone	25	2	1509921317
1509924321	Triggered	8	 NoSound	50	2	1509924321
1509948319	Triggered	8	 NoSound	50	2	1509948319
1509952395	Triggered	7	 NoSound	50	2	1509952395
1509958478	Triggered	6	 NoSound	50	2	1509958478
1509965367	Triggered	1	 Modulated Tone	25	2	1509965367
1509969040	Triggered	5	 Modulated Tone	25	2	1509969040
