Ver1.3	1956876557	StartFile	7/21/2020	2:53:40 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\072120\SoundData.txt	1956876557
1957254820	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957254820
1957255021	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1957255021
1957268175	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1957268175
1957273410	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1957273410
1957273611	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1957273611
1957303795	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1957303795
1957303996	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1957303996
1957308127	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1957308127
1957308329	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1957308329
1957321121	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1957321121
1957321322	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1957321322
1957331710	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957331710
1957336101	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1957336101
1957336304	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1957336304
1957353670	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957353670
1957353874	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1957353874
1957358424	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957358424
1957358625	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1957358625
1957372141	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957372141
1957372345	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1957372345
1957376052	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1957376052
1957376254	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1957376254
1957387063	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957387063
1957387267	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1957387267
1957391877	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1957391877
1957392079	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1957392079
1957403249	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957403249
1957403451	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1957403451
1957407158	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1957407158
1957407360	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1957407360
1957417447	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957417447
1957417650	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1957417650
1957420695	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1957420695
1957420897	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1957420897
1957431525	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957431525
1957431727	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1957431727
1957435256	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957435256
1957435468	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1957435468
1957442415	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957442415
1957442616	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1957442616
1957454028	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1957454028
1957457036	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1957457036
1957457238	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1957457238
1957466602	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1957466602
1957466803	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1957466803
1957469971	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1957469971
1957470174	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1957470174
1957479117	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1957479117
1957479319	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1957479319
1957494218	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957494218
1957494423	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1957494423
1957505890	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957505890
1957506093	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1957506093
1957508838	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957508838
1957509041	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1957509041
1957522737	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957522737
1957522939	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1957522939
1957525446	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957525446
1957525648	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1957525648
1957537661	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957537661
1957537875	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1957537875
1957540305	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957540305
1957540508	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1957540508
1957552399	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957552399
1957552601	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1957552601
1957555287	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957555287
1957555489	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1957555489
1957568644	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957568644
1957568846	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1957568846
1957572916	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957572916
1957573118	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1957573118
1957585851	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957585851
1957586054	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1957586054
1957588679	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957588679
1957588881	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1957588881
1957600832	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957600832
1957601033	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1957601033
1957612204	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1957612204
1957615091	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1957615091
1957615294	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1957615294
1957627485	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1957627485
1957627698	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1957627698
1957630854	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1957630854
1957631057	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1957631057
1957640668	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1957640668
1957640870	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1957640870
1957658050	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957658050
1957661900	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1957661900
1957672911	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957672911
1957673115	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1957673115
1957676280	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957676280
1957676493	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1957676493
1957687350	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957687350
1957687553	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1957687553
1957690419	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1957690419
1957690621	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1957690621
1957702994	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1957702994
1957703197	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1957703197
