Ver1.2	1567532131	StartFile	2/12/2020	2:49:06 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\021220\SoundData.txt	1567532131
1567914085	Triggered	1	 Modulated Tone	25	2	1567914085
1567916658	Triggered	6	 NoSound	50	2	1567916658
1567927084	Triggered	1	 Modulated Tone	25	2	1567927084
1567930225	Triggered	4	 NoSound	50	2	1567930225
1567939518	Triggered	1	 Modulated Tone	25	2	1567939518
1567943058	Triggered	4	 NoSound	50	2	1567943058
1567949142	Triggered	1	 Modulated Tone	25	2	1567949142
1567953287	Triggered	4	 NoSound	50	2	1567953287
1567958367	Triggered	1	 Modulated Tone	25	2	1567958367
1567961576	Triggered	6	 NoSound	50	2	1567961576
1567970398	Triggered	1	 Modulated Tone	25	2	1567970398
1567973808	Triggered	6	 NoSound	50	2	1567973808
1567984234	Triggered	1	 Modulated Tone	25	2	1567984234
1567987515	Triggered	4	 NoSound	50	2	1567987515
1567992255	Triggered	1	 Modulated Tone	25	2	1567992255
1567995128	Triggered	6	 NoSound	50	2	1567995128
1568006558	Triggered	1	 Modulated Tone	25	2	1568006558
1568010369	Triggered	4	 NoSound	50	2	1568010369
1568014512	Triggered	5	 Modulated Tone	25	2	1568014512
1568018524	Triggered	1	 Modulated Tone	25	2	1568018524
1568021464	Triggered	6	 NoSound	50	2	1568021464
1568029284	Triggered	1	 Modulated Tone	25	2	1568029284
1568052014	Triggered	4	 NoSound	50	2	1568052014
1568057758	Triggered	1	 Modulated Tone	25	2	1568057758
1568061167	Triggered	4	 NoSound	50	2	1568061167
1568066182	Triggered	1	 Modulated Tone	25	2	1568066182
1568070192	Triggered	5	 Modulated Tone	25	2	1568070192
1568073334	Triggered	8	 NoSound	50	2	1568073334
1568081962	Triggered	5	 Modulated Tone	25	2	1568081962
1568085229	Triggered	8	 NoSound	50	2	1568085229
1568091046	Triggered	5	 Modulated Tone	25	2	1568091046
1568094924	Triggered	2	 NoSound	50	2	1568094924
1568112301	Triggered	5	 Modulated Tone	25	2	1568112301
1568115978	Triggered	2	 NoSound	50	2	1568115978
1568131016	Triggered	4	 NoSound	50	2	1568131016
1568150069	Triggered	5	 Modulated Tone	25	2	1568150069
1568154277	Triggered	8	 NoSound	50	2	1568154277
1568162565	Triggered	5	 Modulated Tone	25	2	1568162565
1568166107	Triggered	2	 NoSound	50	2	1568166107
1568180010	Triggered	1	 Modulated Tone	25	2	1568180010
1568186093	Triggered	5	 Modulated Tone	25	2	1568186093
1568189168	Triggered	8	 NoSound	50	2	1568189168
1568194983	Triggered	5	 Modulated Tone	25	2	1568194983
1568198393	Triggered	2	 NoSound	50	2	1568198393
1568211897	Triggered	5	 Modulated Tone	25	2	1568211897
1568215570	Triggered	2	 NoSound	50	2	1568215570
1568223393	Triggered	5	 Modulated Tone	25	2	1568223393
1568226064	Triggered	8	 NoSound	50	2	1568226064
1568230275	Triggered	5	 Modulated Tone	25	2	1568230275
1568234150	Triggered	8	 NoSound	50	2	1568234150
1568238564	Triggered	5	 Modulated Tone	25	2	1568238564
1568241304	Triggered	8	 NoSound	50	2	1568241304
1568245381	Triggered	6	 NoSound	50	2	1568245381
1568249057	Triggered	5	 Modulated Tone	25	2	1568249057
1568253535	Triggered	1	 Modulated Tone	25	2	1568253535
1568256619	Triggered	6	 NoSound	50	2	1568256619
1568262897	Triggered	1	 Modulated Tone	25	2	1568262897
1568265968	Triggered	4	 NoSound	50	2	1568265968
1568275460	Triggered	1	 Modulated Tone	25	2	1568275460
1568278734	Triggered	6	 NoSound	50	2	1568278734
1568285552	Triggered	1	 Modulated Tone	25	2	1568285552
1568289629	Triggered	6	 NoSound	50	2	1568289629
1568295518	Triggered	1	 Modulated Tone	25	2	1568295518
1568298185	Triggered	4	 NoSound	50	2	1568298185
1568306944	Triggered	2	 NoSound	50	2	1568306944
1568316365	Triggered	1	 Modulated Tone	25	2	1568316365
1568322048	Triggered	4	 NoSound	50	2	1568322048
1568333344	Triggered	1	 Modulated Tone	25	2	1568333344
1568336751	Triggered	6	 NoSound	50	2	1568336751
1568341029	Triggered	1	 Modulated Tone	25	2	1568341029
1568343841	Triggered	4	 NoSound	50	2	1568343841
1568352327	Triggered	1	 Modulated Tone	25	2	1568352327
1568379530	Triggered	4	 NoSound	50	2	1568379530
1568389289	Triggered	1	 Modulated Tone	25	2	1568389289
1568392497	Triggered	6	 NoSound	50	2	1568392497
1568398114	Triggered	1	 Modulated Tone	25	2	1568398114
1568401058	Triggered	4	 NoSound	50	2	1568401058
1568416025	Triggered	1	 Modulated Tone	25	2	1568416025
1568419301	Triggered	6	 NoSound	50	2	1568419301
1568424986	Triggered	1	 Modulated Tone	25	2	1568424986
1568429261	Triggered	5	 Modulated Tone	25	2	1568429261
1568432267	Triggered	8	 NoSound	50	2	1568432267
1568444908	Triggered	5	 Modulated Tone	25	2	1568444908
