Monday, April 20, 2020	11:27:59 AM	Game1.txt	326121289
cued	now	326149839
9	BlinkStart	326149919
9	BlinkEnd	326551083
0	NoFeedLowProb	326551163
5	BlinkStart	326551394
5	BlinkEnd	326733826
5	NoFeedLowProb	326733906
2	BlinkStart	326734136
2	BlinkEnd	326781950
2	Feed	326782030
5	BlinkStart	326782261
5	BlinkEnd	326809751
5	NoFeedLowProb	326809831
2	BlinkStart	326810061
2	BlinkEnd	326815177
2	Feed	326815257
5	BlinkStart	326815487
5	BlinkEnd	326832486
5	NoFeedLowProb	326832566
2	BlinkStart	326832796
2	BlinkEnd	326837025
2	Feed	326837106
5	BlinkStart	326837336
5	BlinkEnd	326848252
5	NoFeedLowProb	326848332
28	BlinkStart	326848562
28	BlinkEnd	326853876
2	Feed	326853956
5	BlinkStart	326854186
5	BlinkEnd	326866167
5	NoFeedLowProb	326866247
28	BlinkStart	326866477
28	BlinkEnd	326870709
8	Feed	326870789
5	BlinkStart	326871019
5	BlinkEnd	326884152
5	NoFeedLowProb	326884232
28	BlinkStart	326884462
28	BlinkEnd	326890036
2	Feed	326890116
5	BlinkStart	326890347
5	BlinkEnd	326901193
5	NoFeedLowProb	326901273
28	BlinkStart	326901503
28	BlinkEnd	326905333
8	Feed	326905413
5	BlinkStart	326905643
5	BlinkEnd	326916830
5	NoFeedLowProb	326916910
28	BlinkStart	326917141
28	BlinkEnd	326921642
2	Feed	326921722
5	BlinkStart	326921952
5	BlinkEnd	326932679
5	NoFeedLowProb	326932759
28	BlinkStart	326932989
28	BlinkEnd	326938081
2	Feed	326938161
5	BlinkStart	326938391
5	BlinkEnd	326948386
5	NoFeedLowProb	326948466
1	BlinkStart	326948696
1	BlinkEnd	326957132
1	NoFeedLowProb	326957212
6	BlinkStart	326957442
6	BlinkEnd	326961744
6	Feed	326961825
1	BlinkStart	326962057
1	BlinkEnd	326982203
1	NoFeedLowProb	326982283
6	BlinkStart	326982514
6	BlinkEnd	326985890
6	Feed	326985970
1	BlinkStart	326986200
1	BlinkEnd	327006409
1	NoFeedLowProb	327006489
6	BlinkStart	327006721
6	BlinkEnd	327009945
6	Feed	327010025
1	BlinkStart	327010256
1	BlinkEnd	327022707
1	NoFeedLowProb	327022787
64	BlinkStart	327023017
64	BlinkEnd	327026383
4	Feed	327026463
1	BlinkStart	327026693
1	BlinkEnd	327036142
1	NoFeedLowProb	327036223
64	BlinkStart	327036453
64	BlinkEnd	327042622
4	Feed	327042702
1	BlinkStart	327042933
1	BlinkEnd	327051318
1	NoFeedLowProb	327051398
64	BlinkStart	327051628
64	BlinkEnd	327055867
4	Feed	327055947
1	BlinkStart	327056177
1	BlinkEnd	327064225
1	NoFeedLowProb	327064306
64	BlinkStart	327064537
64	BlinkEnd	327068496
4	Feed	327068576
1	BlinkStart	327068807
1	BlinkEnd	327077184
1	NoFeedLowProb	327077265
64	BlinkStart	327077495
64	BlinkEnd	327096101
4	Feed	327096181
1	BlinkStart	327096412
1	BlinkEnd	327116560
1	NoFeedLowProb	327116640
64	BlinkStart	327116871
64	BlinkEnd	327120097
6	Feed	327120178
1	BlinkStart	327120408
1	BlinkEnd	327130518
1	NoFeedLowProb	327130598
5	BlinkStart	327130828
5	BlinkEnd	327140484
5	NoFeedLowProb	327140564
2	BlinkStart	327140795
2	BlinkEnd	327144292
2	Feed	327144372
5	BlinkStart	327144602
5	BlinkEnd	327162801
5	NoFeedLowProb	327162881
2	BlinkStart	327163112
2	BlinkEnd	327166090
2	Feed	327166170
5	BlinkStart	327166402
5	BlinkEnd	327184804
5	NoFeedLowProb	327184884
2	BlinkStart	327185114
2	BlinkEnd	327188342
2	Feed	327188422
5	BlinkStart	327188652
5	BlinkEnd	327203912
5	NoFeedLowProb	327203992
28	BlinkStart	327204222
28	BlinkEnd	327206985
2	Feed	327207065
5	BlinkStart	327207296
5	BlinkEnd	327227847
5	NoFeedLowProb	327227928
28	BlinkStart	327228158
28	BlinkEnd	327231059
2	Feed	327231139
5	BlinkStart	327231369
5	BlinkEnd	327247099
5	NoFeedLowProb	327247179
28	BlinkStart	327247409
28	BlinkEnd	327250371
2	Feed	327250451
5	BlinkStart	327250681
5	BlinkEnd	327268761
5	NoFeedLowProb	327268841
28	BlinkStart	327269071
28	BlinkEnd	327271695
2	Feed	327271775
5	BlinkStart	327272005
5	BlinkEnd	327293413
5	NoFeedLowProb	327293493
28	BlinkStart	327293723
28	BlinkEnd	327297298
2	Feed	327297378
5	BlinkStart	327297608
5	BlinkEnd	327315008
5	NoFeedLowProb	327315088
28	BlinkStart	327315318
28	BlinkEnd	327318141
2	Feed	327318221
5	BlinkStart	327318451
5	BlinkEnd	327333389
5	NoFeedLowProb	327333469
1	BlinkStart	327333699
1	BlinkEnd	327340068
1	NoFeedLowProb	327340148
4	BlinkStart	327340378
4	BlinkEnd	327343075
4	Feed	327343155
1	BlinkStart	327343385
1	BlinkEnd	327354577
1	NoFeedLowProb	327354657
4	BlinkStart	327354887
4	BlinkEnd	327357575
4	Feed	327357655
1	BlinkStart	327357886
1	BlinkEnd	327367814
1	NoFeedLowProb	327367895
4	BlinkStart	327368125
4	BlinkEnd	327371090
4	Feed	327371170
1	BlinkStart	327371400
1	BlinkEnd	327380503
1	NoFeedLowProb	327380583
46	BlinkStart	327380814
46	BlinkEnd	327383777
4	Feed	327383857
1	BlinkStart	327384089
1	BlinkEnd	327394275
1	NoFeedLowProb	327394355
46	BlinkStart	327394585
46	BlinkEnd	327397687
4	Feed	327397767
1	BlinkStart	327397997
1	BlinkEnd	327407777
1	NoFeedLowProb	327407857
46	BlinkStart	327408087
46	BlinkEnd	327411051
4	Feed	327411131
1	BlinkStart	327411361
1	BlinkEnd	327420343
1	NoFeedLowProb	327420423
46	BlinkStart	327420654
46	BlinkEnd	327423554
4	Feed	327423634
1	BlinkStart	327423864
1	BlinkEnd	327433444
1	NoFeedLowProb	327433524
46	BlinkStart	327433754
46	BlinkEnd	327436992
4	Feed	327437072
1	BlinkStart	327437302
1	BlinkEnd	327446881
1	NoFeedLowProb	327446961
46	BlinkStart	327447192
46	BlinkEnd	327450218
4	Feed	327450299
1	BlinkStart	327450531
1	BlinkEnd	327460588
1	NoFeedLowProb	327460668
5	BlinkStart	327460898
5	BlinkEnd	327465201
5	NoFeedLowProb	327465281
8	BlinkStart	327465512
8	BlinkEnd	327468066
8	Feed	327468146
5	BlinkStart	327468376
5	BlinkEnd	327478161
5	NoFeedLowProb	327478241
8	BlinkStart	327478471
8	BlinkEnd	327481305
8	Feed	327481385
5	BlinkStart	327481615
5	BlinkEnd	327490924
5	NoFeedLowProb	327491004
8	BlinkStart	327491234
8	BlinkEnd	327493936
8	Feed	327494016
5	BlinkStart	327494246
5	BlinkEnd	327503490
5	NoFeedLowProb	327503571
28	BlinkStart	327503801
28	BlinkEnd	327506779
8	Feed	327506859
5	BlinkStart	327507089
5	BlinkEnd	327516656
5	NoFeedLowProb	327516736
28	BlinkStart	327516967
28	BlinkEnd	327519804
2	Feed	327519885
5	BlinkStart	327520115
5	BlinkEnd	327530574
5	NoFeedLowProb	327530654
28	BlinkStart	327530885
28	BlinkEnd	327534038
2	Feed	327534118
5	BlinkStart	327534348
5	BlinkEnd	327541127
5	NoFeedLowProb	327541207
28	BlinkStart	327541437
28	BlinkEnd	327544606
8	Feed	327544686
5	BlinkStart	327544917
5	BlinkEnd	327561307
5	NoFeedLowProb	327561387
28	BlinkStart	327561617
28	BlinkEnd	327564326
2	Feed	327564406
5	BlinkStart	327564636
5	BlinkEnd	327571544
5	NoFeedLowProb	327571624
28	BlinkStart	327571855
28	BlinkEnd	327574755
8	Feed	327574835
5	BlinkStart	327575065
5	BlinkEnd	327595001
5	NoFeedLowProb	327595081
1	BlinkStart	327595311
1	BlinkEnd	327600945
1	NoFeedLowProb	327601025
6	BlinkStart	327601255
6	BlinkEnd	327604354
6	Feed	327604434
1	BlinkStart	327604664
1	BlinkEnd	327620931
1	NoFeedLowProb	327621012
6	BlinkStart	327621242
6	BlinkEnd	327624148
6	Feed	327624228
1	BlinkStart	327624458
1	BlinkEnd	327638453
1	NoFeedLowProb	327638533
6	BlinkStart	327638764
6	BlinkEnd	327642792
6	Feed	327642872
1	BlinkStart	327643102
1	BlinkEnd	327654483
1	NoFeedLowProb	327654563
46	BlinkStart	327654793
46	BlinkEnd	327657892
4	Feed	327657972
1	BlinkStart	327658202
1	BlinkEnd	327672204
1	NoFeedLowProb	327672284
46	BlinkStart	327672514
46	BlinkEnd	327675546
4	Feed	327675626
1	BlinkStart	327675856
1	BlinkEnd	327685635
1	NoFeedLowProb	327685716
46	BlinkStart	327685946
46	BlinkEnd	327688840
4	Feed	327688920
1	BlinkStart	327689150
1	BlinkEnd	327698877
1	NoFeedLowProb	327698958
46	BlinkStart	327699188
46	BlinkEnd	327702820
4	Feed	327702901
1	BlinkStart	327703131
1	BlinkEnd	327711500
1	NoFeedLowProb	327711580
46	BlinkStart	327711810
46	BlinkEnd	327715578
4	Feed	327715658
1	BlinkStart	327715888
1	BlinkEnd	327724338
1	NoFeedLowProb	327724418
46	BlinkStart	327724648
46	BlinkEnd	327730759
4	Feed	327730839
1	BlinkStart	327731069
1	BlinkEnd	327739176
1	NoFeedLowProb	327739256
5	BlinkStart	327739487
5	BlinkEnd	327744722
5	NoFeedLowProb	327744802
8	BlinkStart	327745032
8	BlinkEnd	327750135
8	Feed	327750215
5	BlinkStart	327750445
5	BlinkEnd	327762240
5	NoFeedLowProb	327762321
8	BlinkStart	327762551
8	BlinkEnd	327765244
8	Feed	327765324
5	BlinkStart	327765554
5	BlinkEnd	327775800
5	NoFeedLowProb	327775880
8	BlinkStart	327776110
8	BlinkEnd	327779076
8	Feed	327779156
5	BlinkStart	327779386
5	BlinkEnd	327791515
5	NoFeedLowProb	327791595
28	BlinkStart	327791825
28	BlinkEnd	327794650
8	Feed	327794730
5	BlinkStart	327794960
5	BlinkEnd	327807814
5	NoFeedLowProb	327807894
28	BlinkStart	327808124
28	BlinkEnd	327830340
8	Feed	327830420
5	BlinkStart	327830650
5	BlinkEnd	327840711
5	NoFeedLowProb	327840791
28	BlinkStart	327841021
28	BlinkEnd	327844512
8	Feed	327844592
5	BlinkStart	327844822
5	BlinkEnd	327856208
5	NoFeedLowProb	327856288
28	BlinkStart	327856519
28	BlinkEnd	327859302
8	Feed	327859383
5	BlinkStart	327859613
5	BlinkEnd	327869776
5	NoFeedLowProb	327869856
28	BlinkStart	327870086
28	BlinkEnd	327872856
8	Feed	327872936
5	BlinkStart	327873166
5	BlinkEnd	327884020
5	NoFeedLowProb	327884100
28	BlinkStart	327884331
28	BlinkEnd	327887230
8	Feed	327887310
5	BlinkStart	327887540
5	BlinkEnd	327898197
5	NoFeedLowProb	327898278
1	BlinkStart	327898508
1	BlinkEnd	327902938
1	NoFeedLowProb	327903018
6	BlinkStart	327903248
6	BlinkEnd	327906274
6	Feed	327906354
1	BlinkStart	327906584
1	BlinkEnd	327913359
1	NoFeedLowProb	327913439
6	BlinkStart	327913669
6	BlinkEnd	327932154
6	Feed	327932234
1	BlinkStart	327932465
1	BlinkEnd	327941035
1	NoFeedLowProb	327941115
6	BlinkStart	327941345
6	BlinkEnd	327944507
6	Feed	327944587
1	BlinkStart	327944817
1	BlinkEnd	327950591
1	NoFeedLowProb	327950671
46	BlinkStart	327950902
46	BlinkEnd	327954337
4	Feed	327954417
1	BlinkStart	327954647
1	BlinkEnd	327963229
