Ver1.3	151113087	StartFile	9/30/2020	1:09:33 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\093020\SoundData.txt	151113087
151545106	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	151545106
151545308	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	151545308
151555454	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151555454
151566224	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151566224
151566426	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	151566426
151588605	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151588605
151592939	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151592939
151593153	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151593153
151600699	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151600699
151604309	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151604309
151604510	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	151604510
151629518	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151629518
151632827	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151632827
151633029	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	151633029
151642575	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151642575
151642778	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	151642778
151646428	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151646428
151646629	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151646629
151654491	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151654491
151654696	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	151654696
151658879	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151658879
151659081	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151659081
151667604	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151667604
151667806	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	151667807
151671456	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151671456
151671657	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151671657
151681683	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151681683
151681886	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	151681886
151685472	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151685472
151685673	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151685673
151695042	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151695042
151695244	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	151695244
151699009	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151699009
151699211	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	151699211
151709298	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151709298
151709499	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	151709499
151713332	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151713332
151713532	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151713532
151720790	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151720790
151720991	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	151720991
151746240	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	151746240
151749489	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151749489
151749703	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	151749703
151758815	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	151758815
151762367	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151762367
151762567	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	151762567
151779993	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	151779993
151783606	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151783606
151783808	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	151783808
151792570	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	151792570
151795457	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151795457
151795671	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	151795671
151805444	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	151805444
151805645	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	151805645
151809113	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151809113
151809314	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	151809314
151826923	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	151826923
151827123	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	151827123
151837153	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151837153
151841243	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151841243
151841444	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151841444
151851713	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151851713
151854600	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151854600
151854800	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151854800
151863684	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151863684
151866693	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151866693
151866896	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	151866896
151876320	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151876320
151879206	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151879206
151879408	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	151879408
151890579	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151890579
151890781	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	151890781
151893528	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151893528
151893739	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151893739
151917834	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151917834
151918038	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	151918038
151921444	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151921444
151921645	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151921645
151930771	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151930771
151930973	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	151930973
151933957	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151933957
151934159	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151934159
151946894	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151946894
151947096	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	151947096
151949968	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151949968
151950169	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151950169
151960551	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151960551
151960753	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	151960753
151963621	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151963621
151963823	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151963823
151973427	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151973427
151973629	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	151973629
151976675	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151976675
151976876	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151976876
151988528	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	151988528
151988730	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	151988730
152005557	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	152005557
152008278	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152008278
152008479	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	152008479
152016327	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	152016327
152018972	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152018972
