Ver1.3	595213308	StartFile	4/4/2021	10:38:30 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\040421\SoundData.txt	595213308
595563087	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	595563087
595563289	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	595563289
595575362	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595575362
595575566	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	595575566
595580237	Triggered	4,42,43,44,45,46,	 NoSound	40	2	595580237
595587818	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595587818
595588021	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	595588021
595592277	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595592277
595592479	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	595592479
595604904	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595604904
595605107	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	595605107
595608651	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595608651
595608855	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	595608855
595620487	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595620487
595620688	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	595620688
595623736	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595623736
595623938	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	595623938
595635769	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595635769
595635970	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	595635970
595639018	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595639018
595639220	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	595639220
595650449	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595650449
595650650	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	595650650
595653638	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595653638
595653840	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	595653840
595678003	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595678003
595678206	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	595678206
595681495	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595681495
595681697	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	595681697
595694136	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595694136
595694338	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	595694338
595718798	Triggered	8,52,53,54,55,56,	 NoSound	40	2	595718798
595719001	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	595719001
595732695	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	595732695
595732897	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	595732897
595735886	Triggered	8,52,53,54,55,56,	 NoSound	40	2	595735886
595736087	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	595736087
595749843	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	595749843
595750044	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	595750044
595772105	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595772105
595772309	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	595772309
595775353	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595775353
595775554	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	595775554
595784256	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595784256
595784459	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	595784459
595787162	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595787162
595787364	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	595787364
595794906	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595794906
595795108	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	595795108
595797927	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595797927
595798129	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	595798129
595806217	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595806217
595806419	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	595806419
595820778	Triggered	4,42,43,44,45,46,	 NoSound	40	2	595820778
595820978	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	595820978
595827274	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595827274
595827477	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	595827477
595830343	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595830343
595830545	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	595830545
595839188	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595839188
595839391	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	595839391
595841835	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595841835
595842037	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	595842037
595851461	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595851461
595851662	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	595851662
595854891	Triggered	6,47,48,49,50,51,	 NoSound	40	2	595854891
595855093	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	595855093
595864096	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	595864096
