Thursday, December 10, 2020	11:24:26 AM	Game1.txt	61187958
Cued	Now	61200748
9	BlinkStart	61200778
9	BlinkEnd	61503715
23,5	BlinkStart	61503811
23,5	BlinkEnd	61510084
5	0DropFeed	61510164
23	NoFeedAbort	61510244
1	BlinkStart	61520259
1	BlinkEnd	61529602
1	NoFeedLowProb	61529682
6,49	BlinkStart	61529716
6,49	BlinkEnd	61541032
6	Feed	61541113
49	Feed	61541194
1	BlinkStart	61541283
1	BlinkEnd	61553198
1	NoFeedLowProb	61553278
6,49	BlinkStart	61553299
6,49	BlinkEnd	61556672
6	Feed	61556752
49	Feed	61556832
1	BlinkStart	61556930
1	BlinkEnd	61567969
1	NoFeedLowProb	61568049
6,49	BlinkStart	61568070
6,49	BlinkEnd	61571645
6	Feed	61571725
49	Feed	61571806
16,1	BlinkStart	61571908
16,1	BlinkEnd	61586082
1	0DropFeed	61586162
16	Feed	61586243
6,49,4	BlinkStart	61586331
6,49,4	BlinkEnd	61590894
6	Feed	61590974
49	Feed	61591055
15,1	BlinkStart	61591143
15,1	BlinkEnd	61601857
1	0DropFeed	61601937
15	NoFeedAbort	61602017
5	BlinkStart	61612050
5	BlinkEnd	61629731
5	NoFeedLowProb	61629811
2,37	BlinkStart	61629832
2,37	BlinkEnd	61692559
2	Feed	61692639
37	Feed	61692719
5	BlinkStart	61692818
5	BlinkEnd	61697774
5	NoFeedLowProb	61697854
2,37	BlinkStart	61697875
2,37	BlinkEnd	61705259
2	Feed	61705340
37	Feed	61705420
5	BlinkStart	61705516
5	BlinkEnd	61712547
5	NoFeedLowProb	61712627
2,37	BlinkStart	61712646
2,37	BlinkEnd	61715620
2	Feed	61715700
37	Feed	61715780
30,5	BlinkStart	61715874
30,5	BlinkEnd	61721636
5	0DropFeed	61721717
30	Feed	61721797
2,37,8,54	BlinkStart	61721898
2,37,8,54	BlinkEnd	61727801
8	Feed	61727881
54	Feed	61727962
29,5	BlinkStart	61728060
29,5	BlinkEnd	61741087
5	0DropFeed	61741167
29	Feed	61741247
2,37,8,54	BlinkStart	61741361
2,37,8,54	BlinkEnd	61744762
8	Feed	61744842
54	Feed	61744923
28,5	BlinkStart	61745019
28,5	BlinkEnd	61753319
5	0DropFeed	61753399
28	Feed	61753480
2,37,8,54	BlinkStart	61753580
2,37,8,54	BlinkEnd	61756727
8	Feed	61756807
54	Feed	61756887
27,5	BlinkStart	61756991
27,5	BlinkEnd	61767565
5	0DropFeed	61767645
27	Feed	61767725
2,37,8,54	BlinkStart	61767849
2,37,8,54	BlinkEnd	61771164
8	Feed	61771244
54	Feed	61771324
26,5	BlinkStart	61771419
26,5	BlinkEnd	61780992
5	0DropFeed	61781072
26	Feed	61781152
2,37,8,54	BlinkStart	61781245
2,37,8,54	BlinkEnd	61784131
8	Feed	61784211
54	Feed	61784291
25,5	BlinkStart	61784391
25,5	BlinkEnd	61792223
5	0DropFeed	61792303
25	Feed	61792383
2,37,8,54	BlinkStart	61792469
2,37,8,54	BlinkEnd	61795634
8	Feed	61795714
54	Feed	61795794
23,5	BlinkStart	61795959
23,5	BlinkEnd	61804519
5	0DropFeed	61804599
23	NoFeedAbort	61804679
1	BlinkStart	61814746
1	BlinkEnd	61815813
1	NoFeedLowProb	61815893
6,50	BlinkStart	61815953
6,50	BlinkEnd	61818287
6	Feed	61818367
50	Feed	61818447
1	BlinkStart	61818622
1	BlinkEnd	61829583
1	NoFeedLowProb	61829663
6,50	BlinkStart	61829752
6,50	BlinkEnd	61831856
6	Feed	61831936
50	Feed	61832016
1	BlinkStart	61832207
1	BlinkEnd	61843553
1	NoFeedLowProb	61843633
6,50	BlinkStart	61843735
6,50	BlinkEnd	61846148
6	Feed	61846228
50	Feed	61846308
16,1	BlinkStart	61846481
16,1	BlinkEnd	61857656
1	0DropFeed	61857736
16	Feed	61857816
6,50,4,44	BlinkStart	61857983
6,50,4,44	BlinkEnd	61862336
4	Feed	61862416
44	Feed	61862496
15,1	BlinkStart	61862671
15,1	BlinkEnd	61872371
1	0DropFeed	61872451
15	NoFeedAbort	61872531
5	BlinkStart	61882624
5	BlinkEnd	61891077
5	NoFeedLowProb	61891157
8,54	BlinkStart	61891257
8,54	BlinkEnd	61894086
8	Feed	61894167
54	Feed	61894247
5	BlinkStart	61894421
5	BlinkEnd	61909725
5	NoFeedLowProb	61909805
8,54	BlinkStart	61909908
8,54	BlinkEnd	61915206
8	Feed	61915287
54	Feed	61915367
5	BlinkStart	61915505
5	BlinkEnd	61923706
5	NoFeedLowProb	61923786
8,54	BlinkStart	61923895
8,54	BlinkEnd	61926904
8	Feed	61926984
54	Feed	61927064
30,5	BlinkStart	61927219
30,5	BlinkEnd	61936396
5	0DropFeed	61936476
30	Feed	61936556
8,54,2,39	BlinkStart	61936703
8,54,2,39	BlinkEnd	61939469
8	Feed	61939549
54	Feed	61939629
29,5	BlinkStart	61939787
29,5	BlinkEnd	61948092
5	0DropFeed	61948173
29	Feed	61948254
8,54,2,39	BlinkStart	61948429
8,54,2,39	BlinkEnd	61951842
8	Feed	61951922
54	Feed	61952002
28,5	BlinkStart	61952161
28,5	BlinkEnd	61960192
5	0DropFeed	61960272
28	Feed	61960353
8,54,2,39	BlinkStart	61960507
8,54,2,39	BlinkEnd	61963266
8	Feed	61963346
54	Feed	61963426
27,5	BlinkStart	61963618
27,5	BlinkEnd	61971219
5	0DropFeed	61971299
27	Feed	61971379
8,54,2,39	BlinkStart	61971546
8,54,2,39	BlinkEnd	61974093
8	Feed	61974173
54	Feed	61974253
26,5	BlinkStart	61974435
26,5	BlinkEnd	61981580
5	0DropFeed	61981660
26	Feed	61981740
8,54,2,39	BlinkStart	61981913
8,54,2,39	BlinkEnd	61984588
8	Feed	61984668
54	Feed	61984748
25,5	BlinkStart	61984886
25,5	BlinkEnd	61991539
5	0DropFeed	61991619
25	Feed	61991700
8,54,2,39	BlinkStart	61991881
8,54,2,39	BlinkEnd	61995081
8	Feed	61995161
54	Feed	61995241
23,5	BlinkStart	61995410
23,5	BlinkEnd	62002769
5	0DropFeed	62002849
23	NoFeedAbort	62002929
1	BlinkStart	62012991
1	BlinkEnd	62014197
1	NoFeedLowProb	62014277
4	BlinkStart	62014358
4	BlinkEnd	62017073
4	0DropFeed	62017153
1	BlinkStart	62017329
1	BlinkEnd	62031911
1	NoFeedLowProb	62031991
4	BlinkStart	62032090
4	BlinkEnd	62037124
4	0DropFeed	62037204
1	BlinkStart	62037379
