Ver1.3	1293957363	StartFile	1/8/2021	1:02:33 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\010821\SoundData.txt	1293957363
1294335023	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1294335023
1294335225	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1294335225
1294372990	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1294372990
1294378405	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1294378405
1294378606	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1294378606
1294392663	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1294392663
1294396634	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1294396634
1294396835	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1294396835
1294410594	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1294410594
1294414396	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1294414396
1294414597	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1294414597
1294425514	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1294425514
1294425717	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1294425717
1294429736	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1294429736
1294429938	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1294429938
1294440916	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1294440916
1294441119	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1294441119
1294445008	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1294445008
1294445219	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1294445219
1294470163	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1294470163
1294470366	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1294470366
1294473828	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1294473828
1294474029	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1294474029
1294484898	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1294484898
1294485100	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1294485100
1294488447	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1294488447
1294488650	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1294488650
1294499759	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1294499759
1294499961	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1294499961
1294503430	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1294503430
1294503631	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1294503631
1294516244	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1294516244
1294516446	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1294516446
1294519793	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1294519793
1294520007	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1294520007
1294529781	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1294529781
1294529981	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1294529981
1294543198	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1294543198
1294546507	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1294546507
1294546710	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	1294546710
1294561909	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1294561909
1294565099	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1294565099
