Ver1.3	409566232	StartFile	10/26/2020	9:49:58 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\102620\SoundData.txt	409566232
409918714	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	409918714
409918915	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	409918915
409941575	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	409941575
409945919	Triggered	6,47,48,49,50,51,	 NoSound	40	2	409945919
409946120	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	409946120
409960758	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	409960758
409964099	Triggered	6,47,48,49,50,51,	 NoSound	40	2	409964099
409964301	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	409964301
409980342	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	409980342
409983616	Triggered	6,47,48,49,50,51,	 NoSound	40	2	409983616
409983818	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	409983818
410000862	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410000862
410001066	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	410001066
410003601	Triggered	6,47,48,49,50,51,	 NoSound	40	2	410003601
410003804	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	410003804
410018574	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410018574
410018778	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	410018778
410021583	Triggered	6,47,48,49,50,51,	 NoSound	40	2	410021583
410021785	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	410021785
410034282	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410034282
410034487	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	410034487
410038292	Triggered	4,42,43,44,45,46,	 NoSound	40	2	410038292
410038494	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	410038494
410046915	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410046915
410047120	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	410047120
410050724	Triggered	4,42,43,44,45,46,	 NoSound	40	2	410050724
410050926	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	410050926
410058212	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410058212
410058434	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	410058434
410062356	Triggered	4,42,43,44,45,46,	 NoSound	40	2	410062356
410062556	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	410062556
410070844	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410070844
410071049	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	410071049
410074186	Triggered	6,47,48,49,50,51,	 NoSound	40	2	410074186
410074389	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	410074389
410086831	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410086831
410087036	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	410087036
410089827	Triggered	6,47,48,49,50,51,	 NoSound	40	2	410089827
410090029	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	410090029
410101657	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410101657
410101862	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	410101862
410106876	Triggered	4,42,43,44,45,46,	 NoSound	40	2	410106876
410107077	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	410107077
410115695	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410115695
410115901	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	410115901
410119172	Triggered	4,42,43,44,45,46,	 NoSound	40	2	410119172
410119373	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	410119373
410128402	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410128402
410128605	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	410128605
410131603	Triggered	6,47,48,49,50,51,	 NoSound	40	2	410131603
410131817	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	410131817
410142364	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410142364
410142567	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	410142567
410148713	Triggered	6,47,48,49,50,51,	 NoSound	40	2	410148713
410148915	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	410148915
410211143	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410211143
410211347	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	410211347
410214084	Triggered	4,42,43,44,45,46,	 NoSound	40	2	410214084
410214299	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	410214299
410222861	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410222861
410223065	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	410223065
410225781	Triggered	6,47,48,49,50,51,	 NoSound	40	2	410225781
410225995	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	410225995
410237212	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410237212
410237414	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	410237414
410239550	Triggered	6,47,48,49,50,51,	 NoSound	40	2	410239550
410239752	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	410239752
410252117	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410252117
410252319	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	410252319
410254793	Triggered	4,42,43,44,45,46,	 NoSound	40	2	410254793
410254994	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	410254994
410262542	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	410262542
410262743	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	410262743
410277382	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410277382
410280724	Triggered	2,37,38,39,40,41,	 NoSound	40	2	410280724
410288478	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410288478
410301846	Triggered	2,37,38,39,40,41,	 NoSound	40	2	410301846
410313878	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410313878
410320494	Triggered	2,37,38,39,40,41,	 NoSound	40	2	410320494
410343290	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410343290
410343494	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	410343494
410348568	Triggered	8,52,53,54,55,56,	 NoSound	40	2	410348568
410348770	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	410348770
410366086	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410366086
410366292	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	410366292
410368888	Triggered	8,52,53,54,55,56,	 NoSound	40	2	410368888
410369089	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	410369089
410378980	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410378980
410379184	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	410379184
410381594	Triggered	8,52,53,54,55,56,	 NoSound	40	2	410381594
410381795	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	410381795
410392082	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410392082
410392286	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	410392286
410394434	Triggered	8,52,53,54,55,56,	 NoSound	40	2	410394434
410394637	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	410394637
410404714	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410404714
410404918	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	410404918
410407722	Triggered	8,52,53,54,55,56,	 NoSound	40	2	410407722
410407935	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	410407935
410417749	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410417749
410417951	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	410417951
410421156	Triggered	8,52,53,54,55,56,	 NoSound	40	2	410421156
410421358	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	410421358
410445555	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410445555
410445757	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	410445757
410448229	Triggered	8,52,53,54,55,56,	 NoSound	40	2	410448229
410448431	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	410448431
410460727	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410460727
410460930	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	410460930
410463266	Triggered	8,52,53,54,55,56,	 NoSound	40	2	410463266
410463468	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	410463468
410472624	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410472624
410472828	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	410472828
410475300	Triggered	8,52,53,54,55,56,	 NoSound	40	2	410475300
410475503	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	410475503
410484991	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	410484991
410485194	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	410485194
