Ver1.3	1101385731	StartFile	11/3/2020	10:00:17 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\110320\SoundData.txt	1101385731
1101485706	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1101485706
1101485908	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1101485908
1101532712	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1101532712
1101539864	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1101539864
1101540065	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1101540065
1101551896	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1101551896
1101557978	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1101557978
1101558181	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1101558181
1101571813	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1101571813
1101576759	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1101576759
1101576961	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1101576961
1101587120	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1101587120
1101587325	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1101587325
1101596344	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1101596344
1101609712	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1101609712
1101609916	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1101609916
1101614125	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1101614125
1101621343	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1101621343
1101621546	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1101621546
1101628428	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1101628428
1101628630	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1101628630
1101642798	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1101642798
