Ver1.3	126009310	StartFile	1/14/2021	10:30:42 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\011421\SoundData.txt	126009310
126356064	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126356064
126356265	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	126356265
126370302	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126370302
126379393	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126379393
126395099	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126395099
126401984	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126401984
126419830	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126419830
126432800	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126432800
126433004	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	126433004
126436742	Triggered	6,47,48,49,50,51,	 NoSound	40	2	126436742
126436944	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	126436944
126451112	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126451112
126451316	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	126451316
126454253	Triggered	6,47,48,49,50,51,	 NoSound	40	2	126454253
126454455	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	126454455
126466218	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126466218
126466419	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	126466419
126469098	Triggered	6,47,48,49,50,51,	 NoSound	40	2	126469098
126469302	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	126469302
126482662	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126482662
126482865	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	126482865
126485736	Triggered	6,47,48,49,50,51,	 NoSound	40	2	126485736
126485939	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	126485939
