Ver1.2	290175795	StartFile	5/16/2020	10:21:11 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\051620\SoundData.txt	290175795
290559649	Triggered	6	 NoSound	25	2	290559649
290564459	Triggered	1	 Modulated Tone	25	2	290564459
290568737	Triggered	4	 NoSound	25	2	290568737
290576491	Triggered	1	 Modulated Tone	25	2	290576491
290579833	Triggered	4	 NoSound	25	2	290579833
290588923	Triggered	1	 Modulated Tone	25	2	290588923
290592667	Triggered	4	 NoSound	25	2	290592667
290599684	Triggered	1	 Modulated Tone	25	2	290599684
290603294	Triggered	6	 NoSound	25	2	290603294
290610915	Triggered	1	 Modulated Tone	25	2	290610915
290614457	Triggered	6	 NoSound	25	2	290614457
290624282	Triggered	1	 Modulated Tone	25	2	290624282
290627626	Triggered	6	 NoSound	25	2	290627626
290636515	Triggered	1	 Modulated Tone	25	2	290636515
290639655	Triggered	6	 NoSound	25	2	290639655
290647476	Triggered	1	 Modulated Tone	25	2	290647476
290650283	Triggered	6	 NoSound	25	2	290650283
290657836	Triggered	1	 Modulated Tone	25	2	290657836
290660844	Triggered	6	 NoSound	25	2	290660844
290669136	Triggered	1	 Modulated Tone	25	2	290669136
290672542	Triggered	5	 PureTone-5kHz	25	2	290672542
290676351	Triggered	8	 NoSound	25	2	290676351
290689251	Triggered	5	 PureTone-5kHz	25	2	290689251
290692326	Triggered	8	 NoSound	25	2	290692326
290704291	Triggered	5	 PureTone-5kHz	25	2	290704291
290707164	Triggered	8	 NoSound	25	2	290707164
290718796	Triggered	5	 PureTone-5kHz	25	2	290718796
290721804	Triggered	8	 NoSound	25	2	290721804
290733366	Triggered	5	 PureTone-5kHz	25	2	290733366
290736440	Triggered	1	 Modulated Tone	25	2	290736440
290739248	Triggered	6	 NoSound	25	2	290739248
290744930	Triggered	1	 Modulated Tone	25	2	290744930
290748606	Triggered	6	 NoSound	25	2	290748606
290751213	Triggered	7	 Noisy Tone	25	2	290751213
290755758	Triggered	8	 NoSound	25	2	290755758
290760503	Triggered	1	 Modulated Tone	25	2	290760503
290763712	Triggered	6	 NoSound	25	2	290763712
290771465	Triggered	1	 Modulated Tone	25	2	290771465
290776345	Triggered	4	 NoSound	25	2	290776345
290782695	Triggered	1	 Modulated Tone	25	2	290782695
290786504	Triggered	6	 NoSound	25	2	290786504
290790182	Triggered	7	 Noisy Tone	25	2	290790182
290795260	Triggered	1	 Modulated Tone	25	2	290795260
290801209	Triggered	4	 NoSound	25	2	290801209
290807425	Triggered	3	 Noisy Tone	25	2	290807425
290812507	Triggered	2	 NoSound	25	2	290812507
290818053	Triggered	8	 NoSound	25	2	290818053
290824937	Triggered	1	 Modulated Tone	25	2	290824937
290828749	Triggered	6	 NoSound	25	2	290828749
290835031	Triggered	2	 NoSound	25	2	290835031
290843787	Triggered	1	 Modulated Tone	25	2	290843787
290847330	Triggered	6	 NoSound	25	2	290847330
290851808	Triggered	4	 NoSound	25	2	290851808
290856754	Triggered	5	 PureTone-5kHz	25	2	290856754
290861633	Triggered	8	 NoSound	25	2	290861633
290867916	Triggered	1	 Modulated Tone	25	2	290867916
290872195	Triggered	4	 NoSound	25	2	290872195
290879815	Triggered	1	 Modulated Tone	25	2	290879815
290883156	Triggered	4	 NoSound	25	2	290883156
290889172	Triggered	5	 PureTone-5kHz	25	2	290889172
290893518	Triggered	2	 NoSound	25	2	290893518
290900735	Triggered	5	 PureTone-5kHz	25	2	290900735
290903743	Triggered	2	 NoSound	25	2	290903743
290912033	Triggered	5	 PureTone-5kHz	25	2	290912033
290915039	Triggered	2	 NoSound	25	2	290915039
290922593	Triggered	5	 PureTone-5kHz	25	2	290922593
290925934	Triggered	8	 NoSound	25	2	290925934
290931549	Triggered	5	 PureTone-5kHz	25	2	290931549
290935962	Triggered	1	 Modulated Tone	25	2	290935962
290939437	Triggered	4	 NoSound	25	2	290939437
290950732	Triggered	1	 Modulated Tone	25	2	290950732
290954009	Triggered	4	 NoSound	25	2	290954009
290989900	Triggered	8	 NoSound	25	2	290989900
290993510	Triggered	1	 Modulated Tone	25	2	290993510
290996719	Triggered	4	 NoSound	25	2	290996719
291007881	Triggered	1	 Modulated Tone	25	2	291007881
291011491	Triggered	4	 NoSound	25	2	291011491
291021384	Triggered	1	 Modulated Tone	25	2	291021384
291024124	Triggered	4	 NoSound	25	2	291024124
291033952	Triggered	1	 Modulated Tone	25	2	291033952
291036690	Triggered	4	 NoSound	25	2	291036690
291046381	Triggered	1	 Modulated Tone	25	2	291046381
291049189	Triggered	4	 NoSound	25	2	291049189
291060887	Triggered	1	 Modulated Tone	25	2	291060887
291063493	Triggered	4	 NoSound	25	2	291063493
291073319	Triggered	1	 Modulated Tone	25	2	291073319
291075927	Triggered	4	 NoSound	25	2	291075927
291087021	Triggered	1	 Modulated Tone	25	2	291087021
291090630	Triggered	5	 PureTone-5kHz	25	2	291090630
291093638	Triggered	2	 NoSound	25	2	291093638
291100591	Triggered	5	 PureTone-5kHz	25	2	291100591
291103932	Triggered	2	 NoSound	25	2	291103932
291110415	Triggered	5	 PureTone-5kHz	25	2	291110415
291113291	Triggered	2	 NoSound	25	2	291113291
291124853	Triggered	5	 PureTone-5kHz	25	2	291124853
291128464	Triggered	8	 NoSound	25	2	291128464
291137820	Triggered	5	 PureTone-5kHz	25	2	291137820
291141362	Triggered	8	 NoSound	25	2	291141362
291146442	Triggered	1	 Modulated Tone	25	2	291146442
291152057	Triggered	6	 NoSound	25	2	291152057
291156804	Triggered	7	 Noisy Tone	25	2	291156804
291161481	Triggered	1	 Modulated Tone	25	2	291161481
291164490	Triggered	6	 NoSound	25	2	291164490
291170106	Triggered	4	 NoSound	25	2	291170106
291175786	Triggered	1	 Modulated Tone	25	2	291175786
291178860	Triggered	6	 NoSound	25	2	291178860
291184943	Triggered	1	 Modulated Tone	25	2	291184943
291189021	Triggered	4	 NoSound	25	2	291189021
291200984	Triggered	1	 Modulated Tone	25	2	291200984
291204661	Triggered	4	 NoSound	25	2	291204661
291214353	Triggered	1	 Modulated Tone	25	2	291214353
291217627	Triggered	4	 NoSound	25	2	291217627
291232934	Triggered	5	 PureTone-5kHz	25	2	291232934
291236210	Triggered	1	 Modulated Tone	25	2	291236210
291239419	Triggered	4	 NoSound	25	2	291239419
291252253	Triggered	1	 Modulated Tone	25	2	291252253
291255528	Triggered	4	 NoSound	25	2	291255528
291266290	Triggered	1	 Modulated Tone	25	2	291266290
291269564	Triggered	4	 NoSound	25	2	291269565
291281795	Triggered	1	 Modulated Tone	25	2	291281795
291286073	Triggered	5	 PureTone-5kHz	25	2	291286073
291289215	Triggered	2	 NoSound	25	2	291289215
291298305	Triggered	5	 PureTone-5kHz	25	2	291298305
291301646	Triggered	2	 NoSound	25	2	291301646
291309868	Triggered	5	 PureTone-5kHz	25	2	291309868
291312809	Triggered	2	 NoSound	25	2	291312809
291321098	Triggered	5	 PureTone-5kHz	25	2	291321098
291323905	Triggered	2	 NoSound	25	2	291323905
291333463	Triggered	5	 PureTone-5kHz	25	2	291333463
291337674	Triggered	1	 Modulated Tone	25	2	291337674
291341016	Triggered	4	 NoSound	25	2	291341016
291389208	Triggered	1	 Modulated Tone	25	2	291389208
291393624	Triggered	4	 NoSound	25	2	291393624
291405523	Triggered	1	 Modulated Tone	25	2	291405523
291409127	Triggered	4	 NoSound	25	2	291409127
291419821	Triggered	1	 Modulated Tone	25	2	291419821
291423030	Triggered	4	 NoSound	25	2	291423030
291433524	Triggered	1	 Modulated Tone	25	2	291433524
291436866	Triggered	4	 NoSound	25	2	291436866
291448763	Triggered	1	 Modulated Tone	25	2	291448763
291453446	Triggered	4	 NoSound	25	2	291453446
291462600	Triggered	1	 Modulated Tone	25	2	291462600
291466143	Triggered	4	 NoSound	25	2	291466143
291475901	Triggered	1	 Modulated Tone	25	2	291475901
291479577	Triggered	4	 NoSound	25	2	291479577
291488869	Triggered	1	 Modulated Tone	25	2	291488869
291492210	Triggered	4	 NoSound	25	2	291492210
291501707	Triggered	1	 Modulated Tone	25	2	291501707
291505980	Triggered	5	 PureTone-5kHz	25	2	291505980
291508989	Triggered	2	 NoSound	25	2	291508989
291515872	Triggered	5	 PureTone-5kHz	25	2	291515872
291519414	Triggered	8	 NoSound	25	2	291519414
291525898	Triggered	1	 Modulated Tone	25	2	291525898
291530644	Triggered	2	 NoSound	25	2	291530644
291538531	Triggered	5	 PureTone-5kHz	25	2	291538531
291541939	Triggered	2	 NoSound	25	2	291541939
291555575	Triggered	8	 NoSound	25	2	291555575
291560388	Triggered	7	 Noisy Tone	25	2	291560388
291564331	Triggered	6	 NoSound	25	2	291564331
291568544	Triggered	5	 PureTone-5kHz	25	2	291568544
291572152	Triggered	2	 NoSound	25	2	291572152
291581710	Triggered	5	 PureTone-5kHz	25	2	291581710
291588995	Triggered	8	 NoSound	25	2	291588995
291593142	Triggered	1	 Modulated Tone	25	2	291593142
291596817	Triggered	4	 NoSound	25	2	291596817
291603568	Triggered	1	 Modulated Tone	25	2	291603568
291608246	Triggered	4	 NoSound	25	2	291608246
291616467	Triggered	1	 Modulated Tone	25	2	291616467
291621615	Triggered	4	 NoSound	25	2	291621615
291628432	Triggered	1	 Modulated Tone	25	2	291628432
291631841	Triggered	6	 NoSound	25	2	291631841
291643404	Triggered	1	 Modulated Tone	25	2	291643404
291647147	Triggered	6	 NoSound	25	2	291647147
291656371	Triggered	1	 Modulated Tone	25	2	291656371
291662120	Triggered	6	 NoSound	25	2	291662120
291677292	Triggered	1	 Modulated Tone	25	2	291677292
291680768	Triggered	4	 NoSound	25	2	291680768
291688255	Triggered	1	 Modulated Tone	25	2	291688255
291692799	Triggered	6	 NoSound	25	2	291692799
291703160	Triggered	1	 Modulated Tone	25	2	291703160
291706636	Triggered	6	 NoSound	25	2	291706636
291716465	Triggered	1	 Modulated Tone	25	2	291716465
