Thursday, December 17, 2020	2:54:05 PM	Game1.txt	678567081
Cued	Now	678587695
9	BlinkStart	678587716
9	BlinkEnd	678903011
23,5	BlinkStart	678903104
23,5	BlinkEnd	678908807
5	0DropFeed	678908887
23	NoFeedAbort	678908967
1	BlinkStart	678918983
1	BlinkEnd	678929663
1	NoFeedLowProb	678929743
4,44	BlinkStart	678929773
4,44	BlinkEnd	678932937
4	Feed	678933017
44	Feed	678933097
1	BlinkStart	678933200
1	BlinkEnd	678944701
1	NoFeedLowProb	678944781
4,44	BlinkStart	678944819
4,44	BlinkEnd	678947710
4	Feed	678947790
44	Feed	678947870
1	BlinkStart	678947963
1	BlinkEnd	678959405
1	NoFeedLowProb	678959485
4,44	BlinkStart	678959513
4,44	BlinkEnd	678962346
4	Feed	678962427
44	Feed	678962507
21,1	BlinkStart	678962595
21,1	BlinkEnd	678974445
1	0DropFeed	678974525
21	Feed	678974606
4,44,6,49	BlinkStart	678974695
4,44,6,49	BlinkEnd	678977586
4	Feed	678977666
44	Feed	678977746
20,1	BlinkStart	678977846
20,1	BlinkEnd	678988951
1	0DropFeed	678989031
20	Feed	678989111
4,44,6,49	BlinkStart	678989221
4,44,6,49	BlinkEnd	678991825
4	Feed	678991905
44	Feed	678991985
19,1	BlinkStart	678992074
19,1	BlinkEnd	679003187
1	0DropFeed	679003267
19	Feed	679003347
4,44,6,49	BlinkStart	679003440
4,44,6,49	BlinkEnd	679005994
4	Feed	679006074
44	Feed	679006154
18,1	BlinkStart	679006254
18,1	BlinkEnd	679017893
1	0DropFeed	679017973
18	Feed	679018053
4,44,6,49	BlinkStart	679018159
4,44,6,49	BlinkEnd	679020300
4	Feed	679020380
44	Feed	679020461
17,1	BlinkStart	679020558
17,1	BlinkEnd	679031929
1	0DropFeed	679032009
17	Feed	679032089
4,44,6,49	BlinkStart	679032205
4,44,6,49	BlinkEnd	679035872
4	Feed	679035952
44	Feed	679036033
16,1	BlinkStart	679036122
16,1	BlinkEnd	679056927
1	0DropFeed	679057007
16	Feed	679057087
4,44,6,49	BlinkStart	679057185
4,44,6,49	BlinkEnd	679059339
4	Feed	679059419
44	Feed	679059499
14,1	BlinkStart	679059594
14,1	BlinkEnd	679071371
1	0DropFeed	679071452
14	NoFeedAbort	679071532
5	BlinkStart	679081545
5	BlinkEnd	679083597
5	NoFeedLowProb	679083677
8	BlinkStart	679083692
8	BlinkEnd	679086805
8	0DropFeed	679086885
5	BlinkStart	679086978
5	BlinkEnd	679091751
5	NoFeedLowProb	679091831
8	BlinkStart	679091864
8	BlinkEnd	679103314
8	0DropFeed	679103394
5	BlinkStart	679103495
5	BlinkEnd	679113474
5	NoFeedLowProb	679113554
8	BlinkStart	679113577
8	BlinkEnd	679129723
8	0DropFeed	679129803
30,5	BlinkStart	679129910
30,5	BlinkEnd	679137537
5	0DropFeed	679137617
30	Feed	679137697
2,41,8	BlinkStart	679137791
2,41,8	BlinkEnd	679140812
2	Feed	679140892
41	Feed	679140973
29,5	BlinkStart	679141149
29,5	BlinkEnd	679153244
5	0DropFeed	679153324
29	Feed	679153404
2,41,8	BlinkStart	679153586
2,41,8	BlinkEnd	679156654
8	0DropFeed	679156734
28,5	BlinkStart	679156895
28,5	BlinkEnd	679160129
5	0DropFeed	679160209
28	Feed	679160289
2,41,8	BlinkStart	679160433
2,41,8	BlinkEnd	679163406
2	Feed	679163487
41	Feed	679163568
27,5	BlinkStart	679163712
27,5	BlinkEnd	679174433
5	0DropFeed	679174513
27	Feed	679174593
2,41,8	BlinkStart	679174760
2,41,8	BlinkEnd	679177441
2	Feed	679177521
41	Feed	679177602
26,5	BlinkStart	679177758
26,5	BlinkEnd	679187538
5	0DropFeed	679187618
26	Feed	679187698
2,41,8	BlinkStart	679187841
2,41,8	BlinkEnd	679190875
2	Feed	679190955
41	Feed	679191036
25,5	BlinkStart	679191179
25,5	BlinkEnd	679201570
5	0DropFeed	679201650
25	Feed	679201730
2,41,8	BlinkStart	679201905
2,41,8	BlinkEnd	679205314
8	0DropFeed	679205394
23,5	BlinkStart	679205548
23,5	BlinkEnd	679209122
5	0DropFeed	679209203
23	NoFeedAbort	679209283
1	BlinkStart	679219367
1	BlinkEnd	679232584
1	NoFeedLowProb	679232664
6,49	BlinkStart	679232755
6,49	BlinkEnd	679235527
6	Feed	679235607
49	Feed	679235687
1	BlinkStart	679235854
1	BlinkEnd	679247557
1	NoFeedLowProb	679247637
6,49	BlinkStart	679247752
6,49	BlinkEnd	679251500
6	Feed	679251580
49	Feed	679251660
1	BlinkStart	679251810
1	BlinkEnd	679262797
1	NoFeedLowProb	679262877
6,49	BlinkStart	679262963
6,49	BlinkEnd	679265338
6	Feed	679265418
49	Feed	679265498
21,1	BlinkStart	679265653
21,1	BlinkEnd	679277902
1	0DropFeed	679277982
21	Feed	679278063
6,49,4,44	BlinkStart	679278245
6,49,4,44	BlinkEnd	679280379
4	Feed	679280459
44	Feed	679280539
20,1	BlinkStart	679280712
20,1	BlinkEnd	679300294
1	0DropFeed	679300374
20	Feed	679300454
6,49,4,44	BlinkStart	679300618
6,49,4,44	BlinkEnd	679303710
6	Feed	679303790
49	Feed	679303870
19,1	BlinkStart	679304012
19,1	BlinkEnd	679313396
1	0DropFeed	679313476
19	Feed	679313556
6,49,4,44	BlinkStart	679313752
6,49,4,44	BlinkEnd	679316670
6	Feed	679316750
49	Feed	679316830
18,1	BlinkStart	679316983
18,1	BlinkEnd	679324824
1	0DropFeed	679324904
18	Feed	679324984
6,49,4,44	BlinkStart	679325153
6,49,4,44	BlinkEnd	679327431
4	Feed	679327512
44	Feed	679327592
17,1	BlinkStart	679327753
17,1	BlinkEnd	679336790
1	0DropFeed	679336870
17	Feed	679336951
6,49,4,44	BlinkStart	679337102
6,49,4,44	BlinkEnd	679339062
4	Feed	679339142
44	Feed	679339222
16,1	BlinkStart	679339391
16,1	BlinkEnd	679349356
1	0DropFeed	679349436
16	Feed	679349516
6,49,4,44	BlinkStart	679349671
6,49,4,44	BlinkEnd	679352173
6	Feed	679352253
49	Feed	679352333
14,1	BlinkStart	679352492
14,1	BlinkEnd	679363459
1	0DropFeed	679363539
14	NoFeedAbort	679363619
5	BlinkStart	679373685
5	BlinkEnd	679375155
5	NoFeedLowProb	679375235
2,38	BlinkStart	679375311
2,38	BlinkEnd	679378497
2	Feed	679378578
38	Feed	679378658
5	BlinkStart	679378817
5	BlinkEnd	679386653
5	NoFeedLowProb	679386733
2,38	BlinkStart	679386835
