Ver1.3	155094097	StartFile	2/11/2021	1:39:11 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\021121\SoundData.txt	155094097
155262488	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	155262488
155262689	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	155262689
155280335	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155280335
155280537	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155280537
155292299	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155292299
155296108	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155296108
155296311	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155296311
155309879	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155309879
155313619	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155313619
155313821	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155313821
155325584	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155325584
155325787	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	155325787
155328659	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155328659
155328861	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155328861
155339887	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155339887
155340092	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	155340092
155342697	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155342697
155342898	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155342898
155353657	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155353657
155353859	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	155353859
155356465	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155356465
155356668	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155356668
155366103	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155366103
155366308	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	155366308
155368769	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155368769
155368971	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155368971
155377793	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155377794
155377997	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	155377997
155380663	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155380663
155380865	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155380865
155390420	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155390420
155390623	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	155390623
155393027	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155393027
155393228	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155393228
155402852	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155402852
155403058	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	155403058
155405461	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155405461
155405663	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155405663
155414817	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155414817
155415021	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	155415021
155417625	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155417625
155417828	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155417828
155427516	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155427516
155427719	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	155427719
155429856	Triggered	4,42,43,44,45,46,	 NoSound	40	2	155429856
155430058	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	155430058
155439081	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	155439081
