Ver1.2	882435390	StartFile	4/26/2020	9:59:54 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\042620\SoundData.txt	882435390
882696737	Triggered	5	 Modulated Tone	25	2	882696737
882701478	Triggered	1	 Modulated Tone	25	2	882701478
882705223	Triggered	6	 NoSound	50	2	882705223
882716117	Triggered	1	 Modulated Tone	25	2	882716117
882719328	Triggered	6	 NoSound	50	2	882719328
882732362	Triggered	1	 Modulated Tone	25	2	882732362
882735368	Triggered	6	 NoSound	50	2	882735368
882745995	Triggered	1	 Modulated Tone	25	2	882745995
882749336	Triggered	4	 NoSound	50	2	882749336
882764643	Triggered	1	 Modulated Tone	25	2	882764643
882806023	Triggered	4	 NoSound	50	2	882806023
882818985	Triggered	1	 Modulated Tone	25	2	882818985
882821865	Triggered	6	 NoSound	50	2	882821865
882829212	Triggered	1	 Modulated Tone	25	2	882829212
882832355	Triggered	4	 NoSound	50	2	882832355
882843717	Triggered	1	 Modulated Tone	25	2	882843717
882846129	Triggered	4	 NoSound	50	2	882846129
882856824	Triggered	1	 Modulated Tone	25	2	882856824
882877539	Triggered	2	 NoSound	50	2	882877539
882880947	Triggered	6	 NoSound	50	2	882880947
882892459	Triggered	1	 Modulated Tone	25	2	882892459
882896862	Triggered	5	 Modulated Tone	25	2	882896862
882900403	Triggered	2	 NoSound	50	2	882900403
882909355	Triggered	5	 Modulated Tone	25	2	882909355
882912030	Triggered	2	 NoSound	50	2	882912030
882920249	Triggered	5	 Modulated Tone	25	2	882920249
882922665	Triggered	2	 NoSound	50	2	882922665
882930814	Triggered	5	 Modulated Tone	25	2	882930814
882933818	Triggered	2	 NoSound	50	2	882933818
882942975	Triggered	5	 Modulated Tone	25	2	882942975
882945449	Triggered	2	 NoSound	50	2	882945449
882953940	Triggered	5	 Modulated Tone	25	2	882953940
882956476	Triggered	2	 NoSound	50	2	882956476
882965636	Triggered	5	 Modulated Tone	25	2	882965636
882967910	Triggered	8	 NoSound	50	2	882967910
882973265	Triggered	5	 Modulated Tone	25	2	882973265
882976337	Triggered	2	 NoSound	50	2	882976337
882985686	Triggered	5	 Modulated Tone	25	2	882985686
882987690	Triggered	2	 NoSound	50	2	882987690
882995110	Triggered	5	 Modulated Tone	25	2	882995110
882997386	Triggered	2	 NoSound	50	2	882997386
883002798	Triggered	1	 Modulated Tone	25	2	883002798
883021179	Triggered	4	 NoSound	50	2	883021179
883035016	Triggered	1	 Modulated Tone	25	2	883035016
883040632	Triggered	4	 NoSound	50	2	883040632
883047584	Triggered	5	 Modulated Tone	25	2	883047584
883050929	Triggered	1	 Modulated Tone	25	2	883050929
883057540	Triggered	4	 NoSound	50	2	883057540
883073731	Triggered	1	 Modulated Tone	25	2	883073731
883077526	Triggered	4	 NoSound	50	2	883077526
883091647	Triggered	1	 Modulated Tone	25	2	883091647
883094506	Triggered	4	 NoSound	50	2	883094506
883109674	Triggered	1	 Modulated Tone	25	2	883109674
883113288	Triggered	4	 NoSound	50	2	883113288
883151726	Triggered	1	 Modulated Tone	25	2	883151726
883193562	Triggered	4	 NoSound	50	2	883193562
883206668	Triggered	1	 Modulated Tone	25	2	883206668
883209469	Triggered	4	 NoSound	50	2	883209469
883220697	Triggered	1	 Modulated Tone	25	2	883220697
883223439	Triggered	4	 NoSound	50	2	883223439
883235269	Triggered	1	 Modulated Tone	25	2	883235269
883238551	Triggered	5	 Modulated Tone	25	2	883238551
883241158	Triggered	8	 NoSound	50	2	883241158
883248177	Triggered	5	 Modulated Tone	25	2	883248177
883251512	Triggered	8	 NoSound	50	2	883251512
883257662	Triggered	5	 Modulated Tone	25	2	883257662
883260547	Triggered	8	 NoSound	50	2	883260547
883267823	Triggered	4	 NoSound	50	2	883267823
883273035	Triggered	5	 Modulated Tone	25	2	883273035
883275976	Triggered	2	 NoSound	50	2	883275976
883290948	Triggered	5	 Modulated Tone	25	2	883290948
883293627	Triggered	2	 NoSound	50	2	883293627
883307056	Triggered	5	 Modulated Tone	25	2	883307056
883309267	Triggered	2	 NoSound	50	2	883309267
883321162	Triggered	5	 Modulated Tone	25	2	883321162
883323168	Triggered	2	 NoSound	50	2	883323168
883334596	Triggered	5	 Modulated Tone	25	2	883334596
883336806	Triggered	2	 NoSound	50	2	883336806
883348766	Triggered	5	 Modulated Tone	25	2	883348766
883351104	Triggered	2	 NoSound	50	2	883351104
883363611	Triggered	5	 Modulated Tone	25	2	883363611
883366210	Triggered	2	 NoSound	50	2	883366210
883372561	Triggered	1	 Modulated Tone	25	2	883372561
883376169	Triggered	6	 NoSound	50	2	883376169
883384459	Triggered	1	 Modulated Tone	25	2	883384459
883387003	Triggered	6	 NoSound	50	2	883387003
883396220	Triggered	1	 Modulated Tone	25	2	883396220
883398895	Triggered	6	 NoSound	50	2	883398895
883406587	Triggered	1	 Modulated Tone	25	2	883406587
883409121	Triggered	4	 NoSound	50	2	883409121
883420283	Triggered	1	 Modulated Tone	25	2	883420283
883422689	Triggered	4	 NoSound	50	2	883422689
883433854	Triggered	1	 Modulated Tone	25	2	883433854
883436197	Triggered	4	 NoSound	50	2	883436197
883446220	Triggered	1	 Modulated Tone	25	2	883446220
883448291	Triggered	4	 NoSound	50	2	883448291
883460999	Triggered	1	 Modulated Tone	25	2	883460999
883463402	Triggered	4	 NoSound	50	2	883463402
883477445	Triggered	1	 Modulated Tone	25	2	883477445
883480038	Triggered	4	 NoSound	50	2	883480038
883490536	Triggered	1	 Modulated Tone	25	2	883490536
883493075	Triggered	4	 NoSound	50	2	883493075
883499227	Triggered	5	 Modulated Tone	25	2	883499227
883502097	Triggered	8	 NoSound	50	2	883502097
883508386	Triggered	5	 Modulated Tone	25	2	883508386
883511659	Triggered	8	 NoSound	50	2	883511659
883518147	Triggered	5	 Modulated Tone	25	2	883518147
883521351	Triggered	8	 NoSound	50	2	883521351
883527832	Triggered	5	 Modulated Tone	25	2	883527832
