Sunday, April 26, 2020	10:00:19 PM	Game1.txt	882460329
cued	now	882466546
9	BlinkStart	882466626
9	BlinkEnd	882694730
0	NoFeedLowProb	882694810
1	BlinkStart	882695040
1	BlinkEnd	882701496
1	NoFeedLowProb	882701576
6	BlinkStart	882701806
6	BlinkEnd	882705243
6	Feed	882705323
1	BlinkStart	882705554
1	BlinkEnd	882716135
1	NoFeedLowProb	882716215
6	BlinkStart	882716445
6	BlinkEnd	882719338
6	Feed	882719418
1	BlinkStart	882719648
1	BlinkEnd	882732383
1	NoFeedLowProb	882732463
6	BlinkStart	882732694
6	BlinkEnd	882735381
6	Feed	882735461
1	BlinkStart	882735691
1	BlinkEnd	882746011
1	NoFeedLowProb	882746091
64	BlinkStart	882746322
64	BlinkEnd	882749354
4	Feed	882749434
1	BlinkStart	882749664
1	BlinkEnd	882764667
1	NoFeedLowProb	882764747
64	BlinkStart	882764978
64	BlinkEnd	882806043
4	Feed	882806123
1	BlinkStart	882806354
1	BlinkEnd	882818996
1	NoFeedLowProb	882819076
64	BlinkStart	882819307
64	BlinkEnd	882821884
6	Feed	882821964
1	BlinkStart	882822195
1	BlinkEnd	882829225
1	NoFeedLowProb	882829306
64	BlinkStart	882829537
64	BlinkEnd	882832366
4	Feed	882832446
1	BlinkStart	882832677
1	BlinkEnd	882843736
1	NoFeedLowProb	882843816
64	BlinkStart	882844046
64	BlinkEnd	882846142
4	Feed	882846222
1	BlinkStart	882846452
1	BlinkEnd	882856831
1	NoFeedLowProb	882856911
64	BlinkStart	882857141
64	BlinkEnd	882880959
6	Feed	882881039
1	BlinkStart	882881270
1	BlinkEnd	882892465
1	NoFeedLowProb	882892545
5	BlinkStart	882892775
5	BlinkEnd	882896877
5	NoFeedLowProb	882896957
2	BlinkStart	882897188
2	BlinkEnd	882900422
2	Feed	882900503
5	BlinkStart	882900735
5	BlinkEnd	882909368
5	NoFeedLowProb	882909448
2	BlinkStart	882909679
2	BlinkEnd	882912039
2	Feed	882912120
5	BlinkStart	882912351
5	BlinkEnd	882920259
5	NoFeedLowProb	882920339
2	BlinkStart	882920569
2	BlinkEnd	882922669
2	Feed	882922749
5	BlinkStart	882922979
5	BlinkEnd	882930835
5	NoFeedLowProb	882930915
28	BlinkStart	882931146
28	BlinkEnd	882933837
2	Feed	882933917
