Sunday, February 23, 2020	7:29:14 PM	Game1.txt	751701552
cued	now	751712774
7	BlinkStart	751712854
2	KBWrong2	751743453
2	KBWrong2	751744272
1	KBWrong1	751744472
2	KBWrong2	751752303
2	KBWrong2	751753086
2	KBWrong2	751753789
2	KBWrong2	751763985
2	KBWrong2	751764700
2	KBWrong2	751765454
7	BlinkEnd	751951360
0	NoFeedLowProb	751951440
1	BlinkStart	751951670
1	BlinkEnd	751951941
1	NoFeedLowProb	751952021
6	BlinkStart	751952251
6	BlinkEnd	751967801
6	Feed	751967881
1	BlinkStart	751968111
1	BlinkEnd	751982843
1	NoFeedLowProb	751982924
6	BlinkStart	751983154
6	BlinkEnd	751986652
6	Feed	751986732
1	BlinkStart	751986963
1	BlinkEnd	751997212
1	NoFeedLowProb	751997292
4	BlinkStart	751997522
4	BlinkEnd	752000891
4	Feed	752000971
1	BlinkStart	752001201
1	BlinkEnd	752007973
1	NoFeedLowProb	752008054
4	BlinkStart	752008285
4	BlinkEnd	752035443
4	Feed	752035523
1	BlinkStart	752035753
1	BlinkEnd	752040590
1	NoFeedLowProb	752040670
4	BlinkStart	752040900
4	BlinkEnd	752058314
4	Feed	752058394
1	BlinkStart	752058624
1	BlinkEnd	752069269
1	NoFeedLowProb	752069349
6	BlinkStart	752069579
6	BlinkEnd	752072140
6	Feed	752072220
1	BlinkStart	752072451
1	BlinkEnd	752083167
1	NoFeedLowProb	752083247
64	BlinkStart	752083478
64	BlinkEnd	752086242
6	Feed	752086322
1	BlinkStart	752086552
1	BlinkEnd	752096012
1	NoFeedLowProb	752096092
64	BlinkStart	752096322
64	BlinkEnd	752098942
6	Feed	752099022
1	BlinkStart	752099252
1	BlinkEnd	752107636
1	NoFeedLowProb	752107716
64	BlinkStart	752107947
64	BlinkEnd	752110572
6	Feed	752110652
1	BlinkStart	752110883
1	BlinkEnd	752122812
1	NoFeedLowProb	752122892
64	BlinkStart	752123122
64	BlinkEnd	752126148
6	Feed	752126228
1	BlinkStart	752126459
1	BlinkEnd	752134838
1	NoFeedLowProb	752134918
64	BlinkStart	752135148
64	BlinkEnd	752137914
6	Feed	752137994
1	BlinkStart	752138224
1	BlinkEnd	752145868
1	NoFeedLowProb	752145948
64	BlinkStart	752146183
64	BlinkEnd	752148807
6	Feed	752148888
1	BlinkStart	752149118
1	BlinkEnd	752157034
1	NoFeedLowProb	752157115
5	BlinkStart	752157347
5	BlinkEnd	752178760
5	NoFeedLowProb	752178840
8	BlinkStart	752179070
8	BlinkEnd	752182160
8	Feed	752182240
5	BlinkStart	752182470
5	BlinkEnd	752191652
5	NoFeedLowProb	752191732
2	BlinkStart	752191963
2	BlinkEnd	752194470
2	Feed	752194550
5	BlinkStart	752194780
5	BlinkEnd	752199737
5	NoFeedLowProb	752199817
2	BlinkStart	752200047
2	BlinkEnd	752208772
2	Feed	752208852
5	BlinkStart	752209082
5	BlinkEnd	752213375
5	NoFeedLowProb	752213456
2	BlinkStart	752213686
2	BlinkEnd	752231287
2	Feed	752231367
5	BlinkStart	752231598
5	BlinkEnd	752234444
5	NoFeedLowProb	752234524
8	BlinkStart	752234756
8	BlinkEnd	752237373
8	Feed	752237453
5	BlinkStart	752237683
5	BlinkEnd	752248865
5	NoFeedLowProb	752248945
8	BlinkStart	752249176
8	BlinkEnd	752251810
8	Feed	752251890
5	BlinkStart	752252120
5	BlinkEnd	752260697
5	NoFeedLowProb	752260777
82	BlinkStart	752261008
82	BlinkEnd	752263715
8	Feed	752263795
5	BlinkStart	752264026
5	BlinkEnd	752271392
5	NoFeedLowProb	752271472
82	BlinkStart	752271703
82	BlinkEnd	752274072
8	Feed	752274152
5	BlinkStart	752274383
5	BlinkEnd	752281492
5	NoFeedLowProb	752281572
82	BlinkStart	752281804
82	BlinkEnd	752284091
8	Feed	752284171
5	BlinkStart	752284401
5	BlinkEnd	752291652
5	NoFeedLowProb	752291732
82	BlinkStart	752291962
82	BlinkEnd	752294325
8	Feed	752294405
5	BlinkStart	752294635
5	BlinkEnd	752301746
5	NoFeedLowProb	752301827
82	BlinkStart	752302058
82	BlinkEnd	752304478
