Tuesday, April 21, 2020	10:24:26 AM	Game1.txt	408708169
cued	now	408739053
9	BlinkStart	408739133
9	BlinkEnd	408792565
0	NoFeedLowProb	408792645
5	BlinkStart	408792876
5	BlinkEnd	408805099
5	NoFeedLowProb	408805180
2	BlinkStart	408805411
2	BlinkEnd	408993591
2	Feed	408993671
5	BlinkStart	408993902
5	BlinkEnd	409012046
5	NoFeedLowProb	409012126
2	BlinkStart	409012356
2	BlinkEnd	409017923
2	Feed	409018003
5	BlinkStart	409018234
5	BlinkEnd	409029819
5	NoFeedLowProb	409029899
2	BlinkStart	409030131
2	BlinkEnd	409035364
2	Feed	409035444
5	BlinkStart	409035674
5	BlinkEnd	409047468
5	NoFeedLowProb	409047548
82	BlinkStart	409047778
82	BlinkEnd	409053142
2	Feed	409053222
5	BlinkStart	409053453
5	BlinkEnd	409070198
5	NoFeedLowProb	409070278
82	BlinkStart	409070508
82	BlinkEnd	409076268
8	Feed	409076348
5	BlinkStart	409076578
5	BlinkEnd	409097724
5	NoFeedLowProb	409097804
82	BlinkStart	409098035
82	BlinkEnd	409101935
2	Feed	409102016
5	BlinkStart	409102246
5	BlinkEnd	409109695
5	NoFeedLowProb	409109775
82	BlinkStart	409110005
82	BlinkEnd	409115306
2	Feed	409115386
5	BlinkStart	409115616
5	BlinkEnd	409123799
5	NoFeedLowProb	409123879
82	BlinkStart	409124109
82	BlinkEnd	409127886
2	Feed	409127966
5	BlinkStart	409128197
5	BlinkEnd	409143649
5	NoFeedLowProb	409143729
82	BlinkStart	409143959
82	BlinkEnd	409148189
8	Feed	409148270
5	BlinkStart	409148500
5	BlinkEnd	409159966
5	NoFeedLowProb	409160046
1	BlinkStart	409160276
1	BlinkEnd	409165504
1	NoFeedLowProb	409165585
6	BlinkStart	409165816
6	BlinkEnd	409169521
6	Feed	409169601
1	BlinkStart	409169832
1	BlinkEnd	409188298
1	NoFeedLowProb	409188378
6	BlinkStart	409188608
6	BlinkEnd	409192048
6	Feed	409192128
1	BlinkStart	409192358
1	BlinkEnd	409208487
1	NoFeedLowProb	409208567
6	BlinkStart	409208797
6	BlinkEnd	409212566
6	Feed	409212646
1	BlinkStart	409212877
1	BlinkEnd	409220642
1	NoFeedLowProb	409220722
64	BlinkStart	409220953
64	BlinkEnd	409224397
4	Feed	409224477
1	BlinkStart	409224707
1	BlinkEnd	409237487
1	NoFeedLowProb	409237567
64	BlinkStart	409237798
64	BlinkEnd	409240839
4	Feed	409240920
1	BlinkStart	409241150
1	BlinkEnd	409257348
1	NoFeedLowProb	409257428
64	BlinkStart	409257658
64	BlinkEnd	409260748
4	Feed	409260828
1	BlinkStart	409261058
1	BlinkEnd	409273649
1	NoFeedLowProb	409273730
64	BlinkStart	409273960
64	BlinkEnd	409276731
4	Feed	409276811
1	BlinkStart	409277042
1	BlinkEnd	409292575
1	NoFeedLowProb	409292655
64	BlinkStart	409292885
64	BlinkEnd	409295974
4	Feed	409296054
1	BlinkStart	409296285
1	BlinkEnd	409310290
1	NoFeedLowProb	409310370
64	BlinkStart	409310601
64	BlinkEnd	409313627
4	Feed	409313708
1	BlinkStart	409313938
1	BlinkEnd	409326796
1	NoFeedLowProb	409326876
5	BlinkStart	409327106
5	BlinkEnd	409336477
5	NoFeedLowProb	409336558
8	BlinkStart	409336788
8	BlinkEnd	409339822
8	Feed	409339902
5	BlinkStart	409340132
5	BlinkEnd	409349323
5	NoFeedLowProb	409349403
8	BlinkStart	409349633
8	BlinkEnd	409353863
8	Feed	409353943
5	BlinkStart	409354173
5	BlinkEnd	409363560
5	NoFeedLowProb	409363640
8	BlinkStart	409363871
8	BlinkEnd	409367373
8	Feed	409367453
5	BlinkStart	409367684
5	BlinkEnd	409377122
5	NoFeedLowProb	409377203
28	BlinkStart	409377434
28	BlinkEnd	409380605
2	Feed	409380685
5	BlinkStart	409380915
5	BlinkEnd	409397642
5	NoFeedLowProb	409397722
28	BlinkStart	409397952
28	BlinkEnd	409400648
2	Feed	409400728
5	BlinkStart	409400959
5	BlinkEnd	409415424
5	NoFeedLowProb	409415504
28	BlinkStart	409415736
28	BlinkEnd	409418425
2	Feed	409418505
5	BlinkStart	409418736
5	BlinkEnd	409435477
5	NoFeedLowProb	409435557
28	BlinkStart	409435787
28	BlinkEnd	409438357
2	Feed	409438437
5	BlinkStart	409438667
5	BlinkEnd	409458938
5	NoFeedLowProb	409459018
28	BlinkStart	409459248
28	BlinkEnd	409462219
8	Feed	409462299
5	BlinkStart	409462529
5	BlinkEnd	409473376
5	NoFeedLowProb	409473456
28	BlinkStart	409473687
28	BlinkEnd	409477045
2	Feed	409477125
5	BlinkStart	409477355
5	BlinkEnd	409494432
5	NoFeedLowProb	409494513
1	BlinkStart	409494744
1	BlinkEnd	409500040
1	NoFeedLowProb	409500120
4	BlinkStart	409500350
4	BlinkEnd	409503054
4	Feed	409503134
1	BlinkStart	409503364
1	BlinkEnd	409510933
1	NoFeedLowProb	409511013
4	BlinkStart	409511244
4	BlinkEnd	409515018
4	Feed	409515099
1	BlinkStart	409515329
1	BlinkEnd	409521362
1	NoFeedLowProb	409521442
4	BlinkStart	409521672
4	BlinkEnd	409568884
4	Feed	409568964
1	BlinkStart	409569196
1	BlinkEnd	409576184
1	NoFeedLowProb	409576264
64	BlinkStart	409576494
64	BlinkEnd	409582527
4	Feed	409582608
1	BlinkStart	409582838
1	BlinkEnd	409587080
1	NoFeedLowProb	409587160
64	BlinkStart	409587391
64	BlinkEnd	409593223
