Ver1.2	1493916900	StartFile	3/3/2020	9:39:29 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\030320\SoundData.txt	1493916900
1495721496	Triggered	5	 Modulated Tone	25	2	1495721496
1495725039	Triggered	8	 NoSound	50	2	1495725039
1495743420	Triggered	5	 Modulated Tone	25	2	1495743420
1495747231	Triggered	8	 NoSound	50	2	1495747231
1495766213	Triggered	5	 Modulated Tone	25	2	1495766213
1495805047	Triggered	6	 NoSound	50	2	1495805047
1495815007	Triggered	1	 Modulated Tone	25	2	1495815007
1495824034	Triggered	4	 NoSound	50	2	1495824034
1495830582	Triggered	6	 NoSound	50	2	1495830582
1495840943	Triggered	1	 Modulated Tone	25	2	1495840943
1495845090	Triggered	4	 NoSound	50	2	1495845090
1495865405	Triggered	1	 Modulated Tone	25	2	1495865405
1495870953	Triggered	6	 NoSound	50	2	1495870953
1495879842	Triggered	1	 Modulated Tone	25	2	1495879842
1495885791	Triggered	4	 NoSound	50	2	1495885791
1495902570	Triggered	1	 Modulated Tone	25	2	1495902570
1495907187	Triggered	4	 NoSound	50	2	1495907187
1495922622	Triggered	1	 Modulated Tone	25	2	1495922622
1495928703	Triggered	6	 NoSound	50	2	1495928703
1495940334	Triggered	1	 Modulated Tone	25	2	1495940334
1495945413	Triggered	4	 NoSound	50	2	1495945413
1495960326	Triggered	1	 Modulated Tone	25	2	1495960326
1495965532	Triggered	4	 NoSound	50	2	1495965532
1495982576	Triggered	1	 Modulated Tone	25	2	1495982576
1495999088	Triggered	4	 NoSound	50	2	1495999088
1496017668	Triggered	1	 Modulated Tone	25	2	1496017668
1496022354	Triggered	4	 NoSound	50	2	1496022354
1496038589	Triggered	1	 Modulated Tone	25	2	1496038589
1496043336	Triggered	4	 NoSound	50	2	1496043336
1496060652	Triggered	1	 Modulated Tone	25	2	1496060652
1496074282	Triggered	4	 NoSound	50	2	1496074282
1496091795	Triggered	1	 Modulated Tone	25	2	1496091795
1496132968	Triggered	5	 Modulated Tone	25	2	1496132968
1496136577	Triggered	8	 NoSound	50	2	1496136577
1496146477	Triggered	5	 Modulated Tone	25	2	1496146477
1496150213	Triggered	8	 NoSound	50	2	1496150213
1496158570	Triggered	5	 Modulated Tone	25	2	1496158570
1496163381	Triggered	2	 NoSound	50	2	1496163381
1496182965	Triggered	5	 Modulated Tone	25	2	1496182965
1496194532	Triggered	2	 NoSound	50	2	1496194532
1496214721	Triggered	5	 Modulated Tone	25	2	1496214721
1496219460	Triggered	2	 NoSound	50	2	1496219460
1496235235	Triggered	5	 Modulated Tone	25	2	1496235235
1496259965	Triggered	8	 NoSound	50	2	1496259965
1496266856	Triggered	5	 Modulated Tone	25	2	1496266856
1496271731	Triggered	8	 NoSound	50	2	1496271731
1496277019	Triggered	5	 Modulated Tone	25	2	1496277019
1496283764	Triggered	2	 NoSound	50	2	1496283764
1496304750	Triggered	5	 Modulated Tone	25	2	1496304750
1496312036	Triggered	8	 NoSound	50	2	1496312036
1496319455	Triggered	5	 Modulated Tone	25	2	1496319455
1496323734	Triggered	2	 NoSound	50	2	1496323734
1496342921	Triggered	5	 Modulated Tone	25	2	1496342921
1496360496	Triggered	2	 NoSound	50	2	1496360496
1496379011	Triggered	5	 Modulated Tone	25	2	1496379011
1496390840	Triggered	2	 NoSound	50	2	1496390840
1496405547	Triggered	5	 Modulated Tone	25	2	1496405547
1496456612	Triggered	1	 Modulated Tone	25	2	1496456612
1496461428	Triggered	6	 NoSound	50	2	1496461428
1496473591	Triggered	1	 Modulated Tone	25	2	1496473591
1496478603	Triggered	4	 NoSound	50	2	1496478603
1496515580	Triggered	1	 Modulated Tone	25	2	1496515580
1496536220	Triggered	6	 NoSound	50	2	1496536220
1496545381	Triggered	1	 Modulated Tone	25	2	1496545381
1496574657	Triggered	4	 NoSound	50	2	1496574657
1496604264	Triggered	6	 NoSound	50	2	1496604264
1496677122	Triggered	1	 Modulated Tone	25	2	1496677122
1497642838	Triggered	4	 NoSound	50	2	1497642838
1497668571	Triggered	1	 Modulated Tone	25	2	1497668571
1497680402	Triggered	6	 NoSound	50	2	1497680402
1497691564	Triggered	1	 Modulated Tone	25	2	1497691564
1497702125	Triggered	4	 NoSound	50	2	1497702125
1497718434	Triggered	1	 Modulated Tone	25	2	1497718434
1497788152	Triggered	4	 NoSound	50	2	1497788152
1497806061	Triggered	1	 Modulated Tone	25	2	1497806061
1497830059	Triggered	4	 NoSound	50	2	1497830059
1497846567	Triggered	1	 Modulated Tone	25	2	1497846567
1497871499	Triggered	4	 NoSound	50	2	1497871499
1497889078	Triggered	1	 Modulated Tone	25	2	1497889078
1497904185	Triggered	4	 NoSound	50	2	1497904185
1497919893	Triggered	1	 Modulated Tone	25	2	1497919893
1497947375	Triggered	4	 NoSound	50	2	1497947375
1497966815	Triggered	1	 Modulated Tone	25	2	1497966815
1498004513	Triggered	5	 Modulated Tone	25	2	1498004513
1498009124	Triggered	2	 NoSound	50	2	1498009124
1498020956	Triggered	5	 Modulated Tone	25	2	1498020956
1498037465	Triggered	8	 NoSound	50	2	1498037465
1498065472	Triggered	5	 Modulated Tone	25	2	1498065472
1498082316	Triggered	8	 NoSound	50	2	1498082316
1498104106	Triggered	5	 Modulated Tone	25	2	1498104106
1498113934	Triggered	8	 NoSound	50	2	1498113934
1498145355	Triggered	5	 Modulated Tone	25	2	1498145355
1498170812	Triggered	2	 NoSound	50	2	1498170812
1498177436	Triggered	3	 NoSound	50	2	1498177436
1498188463	Triggered	4	 NoSound	50	2	1498188463
1498196079	Triggered	5	 Modulated Tone	25	2	1498196079
1498227431	Triggered	2	 NoSound	50	2	1498227431
1498244874	Triggered	5	 Modulated Tone	25	2	1498244874
1498264056	Triggered	8	 NoSound	50	2	1498264056
1498290125	Triggered	5	 Modulated Tone	25	2	1498290125
1498301421	Triggered	8	 NoSound	50	2	1498301421
1498322944	Triggered	5	 Modulated Tone	25	2	1498322944
1498330105	Triggered	8	 NoSound	50	2	1498330105
1498350415	Triggered	5	 Modulated Tone	25	2	1498350415
1498357767	Triggered	8	 NoSound	50	2	1498357767
1498378621	Triggered	5	 Modulated Tone	25	2	1498378621
1498394396	Triggered	8	 NoSound	50	2	1498394396
1498413712	Triggered	5	 Modulated Tone	25	2	1498413712
1498435302	Triggered	8	 NoSound	50	2	1498435302
1498458631	Triggered	5	 Modulated Tone	25	2	1498458631
1498477747	Triggered	1	 Modulated Tone	25	2	1498477747
