Ver1.3	1103158199	StartFile	12/22/2020	12:50:37 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\122220\SoundData.txt	1103158199
1103556304	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1103556304
1103563403	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1103563403
1103563604	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1103563604
1103574714	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1103574714
1103577541	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1103577541
1103577743	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1103577743
1103586506	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1103586506
1103589154	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1103589154
1103589355	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1103589355
1103598419	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1103598419
1103598622	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1103598622
1103601548	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1103601548
1103601761	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1103601761
1103609249	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1103609249
1103609451	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1103609451
1103612741	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1103612741
1103612942	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1103612942
1103628441	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1103628441
1103628645	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1103628645
1103631632	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1103631632
1103631833	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1103631833
1103640414	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1103640414
1103640616	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1103640616
1103644568	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1103644568
1103644770	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1103644770
1103657020	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1103657020
1103657221	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1103657221
1103660450	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1103660450
1103660661	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1103660661
1103668150	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1103668150
1103668351	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1103668351
1103671942	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1103671942
1103672145	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1103672145
1103729821	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1103729821
1103730022	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1103730022
1103748472	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1103748472
1103748676	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1103748676
1103759242	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1103759242
1103761769	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1103761769
1103761971	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1103761971
1103771166	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1103771166
1103774162	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1103774162
1103774365	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1103774365
1103782406	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1103782406
1103782609	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1103782609
1103785114	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1103785114
1103785316	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1103785316
1103794382	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1103794382
1103794585	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1103794585
1103797506	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1103797506
1103797709	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1103797709
1103806772	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1103806772
1103806975	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1103806975
1103809841	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1103809841
1103810042	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1103810042
1103818324	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1103818324
1103818527	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1103818527
1103821273	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1103821273
1103821475	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1103821475
1103830477	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1103830477
1103830679	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1103830679
1103834514	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1103834514
1103834716	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1103834716
1103845279	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1103845279
1103845481	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1103845481
1103848230	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1103848230
