Wednesday, February 24, 2021	10:46:34 AM	Game1.txt	1267937128
Cued	Now	1267965308
9	BlinkStart	1267965330
9	BlinkEnd	1268258142
23,5	BlinkStart	1268258231
23,5	BlinkEnd	1268268771
5	0DropFeed	1268268851
23	NoFeedAbort	1268268931
1	BlinkStart	1268278948
1	BlinkEnd	1268297179
1	NoFeedLowProb	1268297259
6,51	BlinkStart	1268297281
6,51	BlinkEnd	1268303796
6	Feed	1268303876
51	Feed	1268303956
1	BlinkStart	1268304058
1	BlinkEnd	1268318034
1	NoFeedLowProb	1268318114
6,51	BlinkStart	1268318134
6,51	BlinkEnd	1268322043
6	Feed	1268322123
51	Feed	1268322203
1	BlinkStart	1268322290
1	BlinkEnd	1268333339
1	NoFeedLowProb	1268333419
6,51	BlinkStart	1268333441
6,51	BlinkEnd	1268336547
6	Feed	1268336627
51	Feed	1268336707
22,1	BlinkStart	1268336796
22,1	BlinkEnd	1268349715
1	0DropFeed	1268349795
22	Feed	1268349875
6,51,4,43	BlinkStart	1268349982
6,51,4,43	BlinkEnd	1268353325
6	Feed	1268353405
51	Feed	1268353486
22,1	BlinkStart	1268353575
22,1	BlinkEnd	1268365430
1	0DropFeed	1268365510
22	Feed	1268365590
6,51,4,43	BlinkStart	1268365677
6,51,4,43	BlinkEnd	1268369032
6	Feed	1268369112
51	Feed	1268369192
22,1	BlinkStart	1268369284
22,1	BlinkEnd	1268380865
1	0DropFeed	1268380945
22	Feed	1268381025
6,51,4,43	BlinkStart	1268381112
6,51,4,43	BlinkEnd	1268384481
6	Feed	1268384561
51	Feed	1268384641
22,1	BlinkStart	1268384737
22,1	BlinkEnd	1268396838
1	0DropFeed	1268396918
22	Feed	1268396998
6,51,4,43	BlinkStart	1268397110
6,51,4,43	BlinkEnd	1268400115
6	Feed	1268400195
51	Feed	1268400275
22,1	BlinkStart	1268400378
22,1	BlinkEnd	1268412612
1	0DropFeed	1268412692
22	Feed	1268412772
6,51,4,43	BlinkStart	1268412890
6,51,4,43	BlinkEnd	1268415958
6	Feed	1268416038
51	Feed	1268416118
22,1	BlinkStart	1268416207
22,1	BlinkEnd	1268427854
1	0DropFeed	1268427934
22	Feed	1268428014
6,51,4,43	BlinkStart	1268428116
6,51,4,43	BlinkEnd	1268431128
6	Feed	1268431208
51	Feed	1268431289
22,1	BlinkStart	1268431385
22,1	BlinkEnd	1268442959
1	0DropFeed	1268443039
22	Feed	1268443119
6,51,4,43	BlinkStart	1268443217
6,51,4,43	BlinkEnd	1268446835
6	Feed	1268446915
51	Feed	1268446996
22,1	BlinkStart	1268447090
22,1	BlinkEnd	1268460605
1	0DropFeed	1268460685
22	Feed	1268460765
6,51,4,43	BlinkStart	1268460852
6,51,4,43	BlinkEnd	1268464548
6	Feed	1268464628
51	Feed	1268464708
22,1	BlinkStart	1268464814
22,1	BlinkEnd	1268476513
1	0DropFeed	1268476593
22	Feed	1268476673
6,51,4,43	BlinkStart	1268476773
6,51,4,43	BlinkEnd	1268480128
6	Feed	1268480208
51	Feed	1268480288
21,1	BlinkStart	1268480394
21,1	BlinkEnd	1268492892
1	0DropFeed	1268492972
21	Feed	1268493052
6,51,4,43	BlinkStart	1268493140
6,51,4,43	BlinkEnd	1268497300
6	Feed	1268497380
51	Feed	1268497460
20,1	BlinkStart	1268497562
20,1	BlinkEnd	1268512679
1	0DropFeed	1268512759
20	Feed	1268512839
6,51,4,43	BlinkStart	1268513024
6,51,4,43	BlinkEnd	1268516216
6	Feed	1268516296
51	Feed	1268516376
19,1	BlinkStart	1268516521
19,1	BlinkEnd	1268529585
1	0DropFeed	1268529665
19	Feed	1268529745
6,51,4,43	BlinkStart	1268529928
6,51,4,43	BlinkEnd	1268533198
6	Feed	1268533278
51	Feed	1268533359
18,1	BlinkStart	1268533516
18,1	BlinkEnd	1268545093
1	0DropFeed	1268545173
18	Feed	1268545253
6,51,4,43	BlinkStart	1268545409
6,51,4,43	BlinkEnd	1268548500
6	Feed	1268548580
51	Feed	1268548660
17,1	BlinkStart	1268548803
17,1	BlinkEnd	1268560397
1	0DropFeed	1268560477
17	Feed	1268560558
6,51,4,43	BlinkStart	1268560728
6,51,4,43	BlinkEnd	1268563740
6	Feed	1268563820
51	Feed	1268563900
16,1	BlinkStart	1268564055
16,1	BlinkEnd	1268594486
1	0DropFeed	1268594566
16	Feed	1268594646
6,51,4,43	BlinkStart	1268594822
6,51,4,43	BlinkEnd	1268598029
4	Feed	1268598109
43	Feed	1268598189
14,1	BlinkStart	1268598353
14,1	BlinkEnd	1268606719
1	0DropFeed	1268606799
14	NoFeedAbort	1268606879
5	BlinkStart	1268616942
5	BlinkEnd	1268633326
5	NoFeedLowProb	1268633406
8,56	BlinkStart	1268633513
8,56	BlinkEnd	1268637933
8	Feed	1268638013
56	Feed	1268638093
5	BlinkStart	1268638260
5	BlinkEnd	1268649363
5	NoFeedLowProb	1268649443
8,56	BlinkStart	1268649515
8,56	BlinkEnd	1268652572
8	Feed	1268652652
56	Feed	1268652732
5	BlinkStart	1268652885
5	BlinkEnd	1268663401
5	NoFeedLowProb	1268663481
8,56	BlinkStart	1268663557
8,56	BlinkEnd	1268666407
8	Feed	1268666487
56	Feed	1268666567
31,5	BlinkStart	1268666725
31,5	BlinkEnd	1268678706
5	0DropFeed	1268678786
31	Feed	1268678866
8,56,2,38	BlinkStart	1268679026
8,56,2,38	BlinkEnd	1268681987
8	Feed	1268682067
56	Feed	1268682147
31,5	BlinkStart	1268682290
31,5	BlinkEnd	1268693881
5	0DropFeed	1268693961
31	Feed	1268694041
8,56,2,38	BlinkStart	1268694210
8,56,2,38	BlinkEnd	1268696954
8	Feed	1268697035
56	Feed	1268697115
31,5	BlinkStart	1268697267
31,5	BlinkEnd	1268709520
5	0DropFeed	1268709600
31	Feed	1268709680
8,56,2,38	BlinkStart	1268709835
8,56,2,38	BlinkEnd	1268712868
8	Feed	1268712949
56	Feed	1268713029
31,5	BlinkStart	1268713208
31,5	BlinkEnd	1268725361
5	0DropFeed	1268725441
31	Feed	1268725521
8,56,2,38	BlinkStart	1268725683
8,56,2,38	BlinkEnd	1268728770
8	Feed	1268728850
56	Feed	1268728930
31,5	BlinkStart	1268729104
31,5	BlinkEnd	1268740669
5	0DropFeed	1268740749
31	Feed	1268740829
8,56,2,38	BlinkStart	1268740991
8,56,2,38	BlinkEnd	1268743742
8	Feed	1268743822
56	Feed	1268743902
31,5	BlinkStart	1268744065
31,5	BlinkEnd	1268755440
5	0DropFeed	1268755520
31	Feed	1268755600
8,56,2,38	BlinkStart	1268755788
8,56,2,38	BlinkEnd	1268758514
8	Feed	1268758594
56	Feed	1268758675
31,5	BlinkStart	1268758822
31,5	BlinkEnd	1268770680
5	0DropFeed	1268770760
31	Feed	1268770841
8,56,2,38	BlinkStart	1268771001
8,56,2,38	BlinkEnd	1268774290
8	Feed	1268774370
56	Feed	1268774450
31,5	BlinkStart	1268774619
31,5	BlinkEnd	1268787189
5	0DropFeed	1268787269
31	Feed	1268787349
8,56,2,38	BlinkStart	1268787507
8,56,2,38	BlinkEnd	1268790397
8	Feed	1268790477
56	Feed	1268790558
31,5	BlinkStart	1268790738
31,5	BlinkEnd	1268802428
5	0DropFeed	1268802508
31	Feed	1268802588
8,56,2,38	BlinkStart	1268802766
8,56,2,38	BlinkEnd	1268805571
8	Feed	1268805651
56	Feed	1268805731
30,5	BlinkStart	1268805887
30,5	BlinkEnd	1268817536
5	0DropFeed	1268817616
30	Feed	1268817697
8,56,2,38	BlinkStart	1268817876
8,56,2,38	BlinkEnd	1268820484
8	Feed	1268820564
56	Feed	1268820644
29,5	BlinkStart	1268820811
29,5	BlinkEnd	1268832106
5	0DropFeed	1268832186
29	Feed	1268832267
8,56,2,38	BlinkStart	1268832440
