Ver1.3	51265781	StartFile	3/11/2021	11:43:58 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\031121\SoundData.txt	51265781
51594566	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51594566
51594767	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	51594767
51618270	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	51618270
51622182	Triggered	6,47,48,49,50,51,	 NoSound	40	2	51622182
51622393	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	51622393
51634455	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	51634455
51634657	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	51634657
51638005	Triggered	4,42,43,44,45,46,	 NoSound	40	2	51638005
51638205	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	51638205
51646488	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	51646488
51646689	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	51646689
51663155	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51663155
51667125	Triggered	8,52,53,54,55,56,	 NoSound	40	2	51667125
51667329	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	51667329
51680483	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51680483
51680686	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	51680686
51683791	Triggered	8,52,53,54,55,56,	 NoSound	40	2	51683791
51683992	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	51683992
51696907	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51696907
51697111	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	51697111
51699614	Triggered	8,52,53,54,55,56,	 NoSound	40	2	51699614
51699817	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	51699817
51712069	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51712069
51712273	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	51712273
51715558	Triggered	8,52,53,54,55,56,	 NoSound	40	2	51715558
51715762	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	51715762
51727832	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51727832
51728034	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	51728034
51731745	Triggered	2,37,38,39,40,41,	 NoSound	40	2	51731745
51731947	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	51731947
51739505	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51739505
51739707	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	51739707
51742875	Triggered	8,52,53,54,55,56,	 NoSound	40	2	51742875
51743078	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	51743078
51754256	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51754256
51754459	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	51754459
51757014	Triggered	8,52,53,54,55,56,	 NoSound	40	2	51757014
51757216	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	51757216
51768205	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51768205
51768406	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	51768406
51787578	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	51787578
51792331	Triggered	6,47,48,49,50,51,	 NoSound	40	2	51792331
51792532	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	51792532
51800573	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	51800573
51800776	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	51800776
51804315	Triggered	4,42,43,44,45,46,	 NoSound	40	2	51804315
51804517	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	51804517
51814531	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	51814531
51814733	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	51814733
51831325	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51831325
51834573	Triggered	2,37,38,39,40,41,	 NoSound	40	2	51834573
51840102	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51840102
51840306	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	51840306
51844555	Triggered	8,52,53,54,55,56,	 NoSound	40	2	51844555
51844756	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	51844756
51867298	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51867298
51867502	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	51867502
51871449	Triggered	2,37,38,39,40,41,	 NoSound	40	2	51871449
51880051	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51880051
51880254	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	51880254
51885888	Triggered	8,52,53,54,55,56,	 NoSound	40	2	51885888
51886089	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	51886090
51897801	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51897801
51898004	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	51898004
51902493	Triggered	8,52,53,54,55,56,	 NoSound	40	2	51902493
51902694	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	51902694
51908211	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51908211
51908414	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	51908414
51913083	Triggered	8,52,53,54,55,56,	 NoSound	40	2	51913083
51913283	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	51913283
51919582	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	51919582
