Ver1.3	791885287	StartFile	8/3/2020	4:02:23 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\080320B\SoundData.txt	791885287
792299175	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792299175
792299376	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792299376
792310062	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792310062
792310266	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	792310266
792312590	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792312590
792312792	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792312792
792323722	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792323722
792323939	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	792323939
792326368	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792326369
792326570	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792326570
792341890	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792341890
792342095	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	792342095
792344477	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792344477
792344680	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792344680
792360061	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792360061
792360263	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	792360263
792363550	Triggered	6,47,48,49,50,51,	 NoSound	40	2	792363550
792363752	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	792363752
792371011	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792371011
792371216	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	792371216
792373901	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792373901
792374104	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792374104
792390684	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792390684
792390887	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	792390887
792393457	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792393457
792393660	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792393660
792410363	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792410363
792410568	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	792410568
792413246	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792413246
792413450	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792413450
792433643	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792433643
792433846	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	792433846
792436472	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792436472
792436673	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792436673
792456025	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792456025
792456229	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	792456229
792458794	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792458794
792458995	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792458995
792474983	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792474983
792475187	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	792475187
792477744	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792477744
792477946	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792477946
792495915	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792495915
792496118	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	792496118
792498622	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792498622
792498824	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792498824
792511136	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792511136
792511339	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	792511339
792513784	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792513784
792513987	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792513987
792525757	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792525757
792525958	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	792525958
792528464	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792528464
792528667	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792528667
792543626	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792543626
792543829	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	792543829
792546213	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792546213
792546416	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792546416
792560294	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792560294
792560496	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	792560496
792562879	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792562879
792563082	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792563082
792575697	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792575697
792575899	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	792575899
792578168	Triggered	4,42,43,44,45,46,	 NoSound	40	2	792578168
792578371	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	792578371
792591036	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792591036
792591238	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	792591238
792606800	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792606800
792609808	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792609808
792610011	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792610011
792623165	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792623165
792625996	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792625996
792626197	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792626197
792638146	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792638146
792640733	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792640733
792640936	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792640936
792650660	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792650660
792650863	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792650863
792653308	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792653308
792653510	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792653510
792663717	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792663717
792663922	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792663922
792666304	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792666304
792666506	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792666506
792678338	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792678338
792678541	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792678541
792680925	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792680925
792681126	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792681126
792690370	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792690370
792690574	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792690574
792692905	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792692905
792693107	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792693107
792703004	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792703004
792703209	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792703209
792705833	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792705833
792706035	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792706035
792716902	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792716902
792717106	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792717106
792719491	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792719491
792719706	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792719706
792729838	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792729838
792730040	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792730040
792732667	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792732667
792732869	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792732869
792742415	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792742415
792742618	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792742618
792745242	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792745242
792745444	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792745444
792756612	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792756612
792756816	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792756816
792759380	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792759380
792759582	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792759582
792770931	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792770931
792771134	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792771134
792773641	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792773641
792773842	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792773842
792782844	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792782844
792783047	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792783047
792785734	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792785734
792785937	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792785937
792797887	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792797887
792798090	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792798090
792800788	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792800788
792800992	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792800992
792810343	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792810343
792810548	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792810548
792813289	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792813289
792813492	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792813492
792824719	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792824719
792824924	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	792824924
792827497	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792827497
792827700	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792827700
792838378	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792838378
792838581	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	792838581
792841326	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792841326
792841529	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792841529
792852938	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792852938
792853139	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	792853139
792856068	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792856068
792856269	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792856269
792868580	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792868580
792868783	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	792868783
792871469	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792871469
792871672	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792871672
792883744	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792883744
792883959	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	792883959
792886751	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792886751
792886953	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792886953
792898543	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792898543
792898746	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	792898746
792901552	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792901552
792901754	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792901754
792912990	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792912990
792913192	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	792913192
792916052	Triggered	8,52,53,54,55,56,	 NoSound	40	2	792916052
792916254	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	792916254
792928146	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	792928146
792928346	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	792928346
792939577	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792939577
792943246	Triggered	6,47,48,49,50,51,	 NoSound	40	2	792943246
792949564	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792949564
792967800	Triggered	6,47,48,49,50,51,	 NoSound	40	2	792967800
792973036	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	792973036
793035120	Triggered	6,47,48,49,50,51,	 NoSound	40	2	793035120
793040535	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793040535
793040740	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793040740
793044447	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793044447
793044648	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793044648
793080968	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793080968
793081172	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793081172
793085961	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793085961
793086163	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793086163
793100401	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793100401
793100617	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793100617
793104491	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793104491
793104693	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793104693
793128859	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793128859
793129064	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793129064
793132227	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793132227
793132430	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793132430
793191010	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793191010
793191214	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793191214
793194560	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793194560
793194762	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793194762
793213212	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793213212
793213416	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793213416
793216700	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793216700
793216902	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793216902
793237165	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793237165
793237370	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793237370
793241807	Triggered	6,47,48,49,50,51,	 NoSound	40	2	793241807
793247506	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793247506
793247710	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793247710
793252138	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793252138
793252340	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793252340
793266105	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793266105
793266311	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793266311
793269225	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793269225
793269427	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793269427
793281799	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793281799
793282004	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793282004
793284868	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793284868
793285084	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793285084
793320065	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793320065
793320270	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793320270
793323510	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793323510
793323711	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793323711
793343169	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793343169
793343372	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793343372
793347145	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793347145
793347346	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793347346
793366273	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793366273
793366476	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793366476
793369703	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793369703
793369917	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793369917
793383180	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793383180
793383383	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	793383383
793386730	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793386730
793386944	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793386944
793405079	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793405079
793405281	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	793405281
793408810	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793408810
793409012	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793409012
793424573	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793424573
793424775	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	793424775
793428122	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793428122
793428324	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793428324
793441780	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793441780
793441981	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	793441981
793445450	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793445450
793445653	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793445653
793457845	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793457845
793458047	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	793458047
793461455	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793461455
793461669	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793461669
793475232	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793475232
793475433	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	793475433
793479925	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793479925
793480129	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793480129
793492380	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793492380
793492581	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	793492581
793496714	Triggered	4,42,43,44,45,46,	 NoSound	40	2	793496714
793496915	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	793496915
793509527	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	793509527
793509728	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	793509728
793544904	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793544904
793548995	Triggered	2,37,38,39,40,41,	 NoSound	40	2	793548995
793549198	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	793549198
793564219	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793564219
793567956	Triggered	2,37,38,39,40,41,	 NoSound	40	2	793567956
793568158	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	793568158
793586540	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793586540
793590690	Triggered	2,37,38,39,40,41,	 NoSound	40	2	793590690
793590893	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	793590893
793610126	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793610126
793610331	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793610331
793614997	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793614997
793615200	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793615200
793650616	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793650616
793650820	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793650820
793655009	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793655010
793655212	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793655212
793671916	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793671916
793672118	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793672118
793675946	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793675946
793676149	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793676149
793692793	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793692793
793692996	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793692996
793696703	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793696703
793696906	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793696906
793712527	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793712527
793712731	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793712731
793716076	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793716076
793716291	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793716291
793735210	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793735210
793735413	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793735413
793738820	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793738820
793739034	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793739034
793755426	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793755426
793755629	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793755629
793759096	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793759096
793759297	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793759297
793776675	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793776675
793776878	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793776878
793780273	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793780273
793780475	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793780475
793802714	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793802714
793802919	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793802919
793806326	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793806326
793806528	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793806528
793823834	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793823834
793824036	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793824036
793827444	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793827444
793827645	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793827645
793842845	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793842845
793843048	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793843048
793846456	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793846456
793846658	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793846658
793861857	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793861857
793862062	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793862062
793865534	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793865534
793865737	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793865737
793881419	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793881419
793881623	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793881623
793885262	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793885262
793885465	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793885465
793901809	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793901809
793902014	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	793902014
