Ver1.2	924577988	StartFile	5/23/2020	6:34:33 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\052320\SoundData.txt	924577988
925066796	Triggered	7	 Noisy Tone	25	2	925066796
925068831	Triggered	6	 NoSound	25	2	925068831
925074111	Triggered	4	 NoSound	25	2	925074111
925079191	Triggered	3	 Noisy Tone	25	2	925079191
925082334	Triggered	2	 NoSound	25	2	925082334
925086945	Triggered	1	 Modulated Tone	25	2	925086945
925091090	Triggered	6	 NoSound	25	2	925091090
925097506	Triggered	7	 Noisy Tone	25	2	925097506
925102051	Triggered	1	 Modulated Tone	25	2	925102051
925108601	Triggered	4	 NoSound	25	2	925108601
925116756	Triggered	1	 Modulated Tone	25	2	925116756
925121100	Triggered	6	 NoSound	25	2	925121100
925128387	Triggered	1	 Modulated Tone	25	2	925128387
925131996	Triggered	6	 NoSound	25	2	925131996
925139014	Triggered	1	 Modulated Tone	25	2	925139014
925142088	Triggered	6	 NoSound	25	2	925142088
925148840	Triggered	1	 Modulated Tone	25	2	925148840
925151848	Triggered	6	 NoSound	25	2	925151848
925158999	Triggered	1	 Modulated Tone	25	2	925158999
925162008	Triggered	6	 NoSound	25	2	925162008
925170295	Triggered	1	 Modulated Tone	25	2	925170295
925173972	Triggered	5	 PureTone-5kHz	25	2	925173972
925177247	Triggered	4	 NoSound	25	2	925177248
925188208	Triggered	8	 NoSound	25	2	925188208
925194425	Triggered	7	 Noisy Tone	25	2	925194425
925196364	Triggered	6	 NoSound	25	2	925196364
925199105	Triggered	5	 PureTone-5kHz	25	2	925199105
925202713	Triggered	8	 NoSound	25	2	925202713
925210600	Triggered	5	 PureTone-5kHz	25	2	925210600
925214214	Triggered	8	 NoSound	25	2	925214214
925220827	Triggered	5	 PureTone-5kHz	25	2	925220827
925224040	Triggered	2	 NoSound	25	2	925224040
925234062	Triggered	5	 PureTone-5kHz	25	2	925234062
925237805	Triggered	1	 Modulated Tone	25	2	925237805
925240680	Triggered	6	 NoSound	25	2	925240680
925247095	Triggered	1	 Modulated Tone	25	2	925247095
925249908	Triggered	6	 NoSound	25	2	925249908
925255585	Triggered	1	 Modulated Tone	25	2	925255585
925258526	Triggered	6	 NoSound	25	2	925258526
925265878	Triggered	1	 Modulated Tone	25	2	925265878
925268820	Triggered	4	 NoSound	25	2	925268820
925274366	Triggered	1	 Modulated Tone	25	2	925274366
925278444	Triggered	6	 NoSound	25	2	925278444
925285195	Triggered	1	 Modulated Tone	25	2	925285195
925288270	Triggered	6	 NoSound	25	2	925288270
925295088	Triggered	1	 Modulated Tone	25	2	925295088
925297895	Triggered	4	 NoSound	25	2	925297895
925302640	Triggered	2	 NoSound	25	2	925302640
925307386	Triggered	1	 Modulated Tone	25	2	925307386
925310594	Triggered	6	 NoSound	25	2	925310594
925318282	Triggered	1	 Modulated Tone	25	2	925318282
925321290	Triggered	6	 NoSound	25	2	925321290
925324699	Triggered	7	 Noisy Tone	25	2	925324699
925328575	Triggered	5	 PureTone-5kHz	25	2	925328575
925331450	Triggered	2	 NoSound	25	2	925331450
925339470	Triggered	5	 PureTone-5kHz	25	2	925339470
925342278	Triggered	8	 NoSound	25	2	925342278
925350031	Triggered	5	 PureTone-5kHz	25	2	925350031
925355378	Triggered	1	 Modulated Tone	25	2	925355378
925358319	Triggered	4	 NoSound	25	2	925358319
925364936	Triggered	1	 Modulated Tone	25	2	925364936
925367543	Triggered	4	 NoSound	25	2	925367543
925374829	Triggered	1	 Modulated Tone	25	2	925374829
925377503	Triggered	4	 NoSound	25	2	925377503
925383785	Triggered	1	 Modulated Tone	25	2	925383785
925386126	Triggered	4	 NoSound	25	2	925386126
925393276	Triggered	1	 Modulated Tone	25	2	925393276
