Ver1.3	162171211	StartFile	6/4/2020	10:30:42 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\060420\SoundData.txt	162171211
162549447	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	162549447
162549648	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	162549648
162555858	Triggered	8,	 NoSound	40	2	162555858
162573770	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	162573770
162573970	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	162573970
162578717	Triggered	2,	 NoSound	40	2	162578717
162596096	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	162596096
162596296	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	162596296
162617752	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162617752
162617955	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	162617955
162622703	Triggered	6,	 NoSound	40	2	162622703
162635535	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162635535
162635736	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	162635736
162641552	Triggered	6,	 NoSound	40	2	162641552
162653712	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162653712
162653912	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	162653912
162658325	Triggered	6,	 NoSound	40	2	162658325
162672963	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162672963
162673163	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	162673163
162677909	Triggered	4,	 NoSound	40	2	162677909
162690808	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162690808
162691009	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	162691009
162695488	Triggered	6,	 NoSound	40	2	162695488
162704585	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162704585
162704786	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	162704786
162708789	Triggered	6,	 NoSound	40	2	162708789
162717478	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162717478
162717678	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	162717678
162722296	Triggered	6,	 NoSound	40	2	162722296
162734991	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162734991
162735191	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	162735191
162751301	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	162751301
162751503	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	162751503
162756048	Triggered	2,	 NoSound	40	2	162756048
162774627	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	162774627
162774827	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	162774827
162779038	Triggered	2,	 NoSound	40	2	162779038
162794345	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	162794345
162794557	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	162794557
162816803	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162816803
162817006	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	162817006
162820948	Triggered	6,	 NoSound	40	2	162820948
162834250	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162834250
162834450	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	162834450
162838260	Triggered	6,	 NoSound	40	2	162838260
162853566	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162853566
162853766	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	162853766
162857376	Triggered	6,	 NoSound	40	2	162857376
162868471	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162868471
162868684	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	162868684
162872215	Triggered	6,	 NoSound	40	2	162872215
162885047	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162885047
162885247	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	162885247
162888859	Triggered	6,	 NoSound	40	2	162888859
162901624	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162901624
162901825	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	162901825
162905836	Triggered	6,	 NoSound	40	2	162905836
162924017	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162924017
162924217	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	162924217
162927696	Triggered	6,	 NoSound	40	2	162927696
162940726	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	162940726
162940926	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	162940926
162961916	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	162961916
162962118	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	162962118
162965323	Triggered	2,	 NoSound	40	2	162965323
162980029	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	162980029
162980229	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	162980229
162983170	Triggered	2,	 NoSound	40	2	162983170
162996472	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	162996472
162996672	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	162996672
163008571	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163008571
163008775	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	163008775
163012247	Triggered	4,	 NoSound	40	2	163012247
163020869	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163020869
163021070	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	163021070
163024544	Triggered	4,	 NoSound	40	2	163024544
163035976	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163035976
163036176	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	163036176
163039450	Triggered	6,	 NoSound	40	2	163039450
163052017	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163052017
163052218	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	163052218
163055292	Triggered	6,	 NoSound	40	2	163055292
163067189	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163067189
163067389	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	163067389
163070734	Triggered	4,	 NoSound	40	2	163070734
163078164	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163078164
163078365	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	163078365
163081894	Triggered	4,	 NoSound	40	2	163081894
163089582	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163089582
163089782	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	163089782
163093262	Triggered	6,	 NoSound	40	2	163093262
163105155	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163105155
163105356	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	163105356
163123134	Triggered	8,	 NoSound	40	2	163123134
163136637	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163136637
163136837	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	163136837
163140118	Triggered	8,	 NoSound	40	2	163140118
163152545	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163152545
163152745	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	163152745
163167317	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163167317
163167520	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	163167520
163170660	Triggered	6,	 NoSound	40	2	163170660
163182094	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163182094
163182296	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	163182296
163185236	Triggered	6,	 NoSound	40	2	163185236
163196526	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163196526
163196726	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	163196726
163199669	Triggered	6,	 NoSound	40	2	163199669
163212179	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163212179
163212380	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	163212380
163215442	Triggered	6,	 NoSound	40	2	163215442
163228412	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163228412
163228613	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	163228613
163231888	Triggered	6,	 NoSound	40	2	163231888
163243648	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163243648
163243849	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	163243849
163246790	Triggered	6,	 NoSound	40	2	163246790
163260024	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163260024
163260224	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	163260224
163263166	Triggered	6,	 NoSound	40	2	163263166
163277009	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163277009
163277209	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	163277209
163292910	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163292910
163293114	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	163293114
163296118	Triggered	2,	 NoSound	40	2	163296118
163301933	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163301933
163302134	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	163302134
163306545	Triggered	8,	 NoSound	40	2	163306545
163319312	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163319312
163319513	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	163319513
163335421	Triggered	6,	 NoSound	40	2	163335421
163340567	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163340567
163340767	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	163340767
163344712	Triggered	6,	 NoSound	40	2	163344712
163350125	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163350125
163350326	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	163350326
163354871	Triggered	4,	 NoSound	40	2	163354871
163365232	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163365232
163365433	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	163365433
163368775	Triggered	6,	 NoSound	40	2	163368775
163374527	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163374527
163374728	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	163374728
163378800	Triggered	6,	 NoSound	40	2	163378800
163388359	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163388359
163388559	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	163388559
163392302	Triggered	6,	 NoSound	40	2	163392302
163407342	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163407342
163407543	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	163407543
163411152	Triggered	4,	 NoSound	40	2	163411152
163419640	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163419640
163419840	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	163419840
163432340	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163432340
163432543	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	163432543
163435616	Triggered	2,	 NoSound	40	2	163435616
163448315	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163448315
163448515	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	163448515
163452325	Triggered	2,	 NoSound	40	2	163452325
163464958	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163464958
163465158	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	163465158
163481535	Triggered	6,	 NoSound	40	2	163481535
163487155	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163487155
163487355	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	163487355
163492431	Triggered	4,	 NoSound	40	2	163492431
163501321	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163501321
163501521	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	163501521
163505597	Triggered	6,	 NoSound	40	2	163505597
163511747	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163511747
163511948	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	163511948
163515424	Triggered	6,	 NoSound	40	2	163515424
163526854	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163526854
163527054	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	163527054
163531404	Triggered	4,	 NoSound	40	2	163531404
163538684	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163538684
163538884	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	163538884
163542694	Triggered	6,	 NoSound	40	2	163542694
163549579	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163549579
163549779	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	163549779
163554458	Triggered	4,	 NoSound	40	2	163554458
163562078	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163562078
163562278	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	163562278
163575379	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163575379
163575583	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	163575583
163578893	Triggered	2,	 NoSound	40	2	163578893
163593292	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163593292
163593492	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	163593492
163596835	Triggered	2,	 NoSound	40	2	163596835
163610276	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163610276
163610476	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	163610476
163626185	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163626185
163626388	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	163626388
163630055	Triggered	4,	 NoSound	40	2	163630055
163638884	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163638884
163639085	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	163639085
163642823	Triggered	6,	 NoSound	40	2	163642823
163658730	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163658730
163658932	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	163658932
163661871	Triggered	6,	 NoSound	40	2	163661871
163701508	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163701508
163701708	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	163701708
163704718	Triggered	6,	 NoSound	40	2	163704718
163717551	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163717551
163717751	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	163717751
163720758	Triggered	6,	 NoSound	40	2	163720758
163735930	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163735930
163736130	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	163736130
163739013	Triggered	6,	 NoSound	40	2	163739013
163749767	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163749767
163749967	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	163749967
163753242	Triggered	6,	 NoSound	40	2	163753242
163765608	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	163765608
163765809	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	163765809
163781717	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163781717
163781919	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	163781919
163784797	Triggered	2,	 NoSound	40	2	163784797
163793881	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163793881
163794081	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	163794081
163797833	Triggered	8,	 NoSound	40	2	163797833
163813266	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	163813266
