Tuesday, March 2, 2021	10:19:34 AM	Game1.txt	1784717008
Cued	Now	1784733969
9	BlinkStart	1784733989
9	BlinkEnd	1784983872
9	NoFeedLowProb	1784983952
23,5	BlinkStart	1784983970
23,5	BlinkEnd	1785009771
5	0DropFeed	1785009851
23	NoFeedAbort	1785009931
1	BlinkStart	1785019961
1	BlinkEnd	1785027690
1	NoFeedLowProb	1785027770
6,48	BlinkStart	1785027781
6,48	BlinkEnd	1785036721
6	Feed	1785036801
48	Feed	1785036881
1	BlinkStart	1785036968
1	BlinkEnd	1785050196
1	NoFeedLowProb	1785050276
6,48	BlinkStart	1785050289
6,48	BlinkEnd	1785055008
6	Feed	1785055088
48	Feed	1785055168
1	BlinkStart	1785055287
1	BlinkEnd	1785065475
1	NoFeedLowProb	1785065555
6,48	BlinkStart	1785065581
6,48	BlinkEnd	1785069084
6	Feed	1785069164
48	Feed	1785069244
22,1	BlinkStart	1785069361
22,1	BlinkEnd	1785078771
1	0DropFeed	1785078852
22	Feed	1785078933
6,48,4,43	BlinkStart	1785079056
6,48,4,43	BlinkEnd	1785082199
6	Feed	1785082280
48	Feed	1785082360
22,1	BlinkStart	1785082454
22,1	BlinkEnd	1785090202
1	0DropFeed	1785090282
22	Feed	1785090362
6,48,4,43	BlinkStart	1785090472
6,48,4,43	BlinkEnd	1785093873
6	Feed	1785093954
48	Feed	1785094034
22,1	BlinkStart	1785094155
22,1	BlinkEnd	1785103079
1	0DropFeed	1785103159
22	Feed	1785103239
6,48,4,43	BlinkStart	1785103326
6,48,4,43	BlinkEnd	1785105906
6	Feed	1785105986
48	Feed	1785106067
22,1	BlinkStart	1785106177
22,1	BlinkEnd	1785115723
1	0DropFeed	1785115803
22	Feed	1785115883
6,48,4,43	BlinkStart	1785115992
6,48,4,43	BlinkEnd	1785118419
6	Feed	1785118500
48	Feed	1785118580
22,1	BlinkStart	1785118692
22,1	BlinkEnd	1785126843
1	0DropFeed	1785126923
22	Feed	1785127003
6,48,4,43	BlinkStart	1785127120
6,48,4,43	BlinkEnd	1785130032
6	Feed	1785130113
48	Feed	1785130193
22,1	BlinkStart	1785130296
22,1	BlinkEnd	1785138154
1	0DropFeed	1785138234
22	Feed	1785138314
6,48,4,43	BlinkStart	1785138431
6,48,4,43	BlinkEnd	1785141403
6	Feed	1785141483
48	Feed	1785141563
22,1	BlinkStart	1785141673
22,1	BlinkEnd	1785150187
1	0DropFeed	1785150268
22	Feed	1785150348
6,48,4,43	BlinkStart	1785150461
6,48,4,43	BlinkEnd	1785154038
6	Feed	1785154118
48	Feed	1785154198
22,1	BlinkStart	1785154310
22,1	BlinkEnd	1785162221
1	0DropFeed	1785162301
22	Feed	1785162381
6,48,4,43	BlinkStart	1785162498
6,48,4,43	BlinkEnd	1785165474
6	Feed	1785165554
48	Feed	1785165635
22,1	BlinkStart	1785165748
22,1	BlinkEnd	1785174314
1	0DropFeed	1785174395
22	Feed	1785174476
6,48,4,43	BlinkStart	1785174576
6,48,4,43	BlinkEnd	1785177758
6	Feed	1785177838
48	Feed	1785177918
21,1	BlinkStart	1785178014
21,1	BlinkEnd	1785185444
1	0DropFeed	1785185524
21	Feed	1785185604
6,48,4,43	BlinkStart	1785185711
6,48,4,43	BlinkEnd	1785188633
6	Feed	1785188713
48	Feed	1785188793
20,1	BlinkStart	1785188881
20,1	BlinkEnd	1785198139
1	0DropFeed	1785198219
20	Feed	1785198299
6,48,4,43	BlinkStart	1785198467
6,48,4,43	BlinkEnd	1785201268
6	Feed	1785201348
48	Feed	1785201428
19,1	BlinkStart	1785201584
19,1	BlinkEnd	1785211556
1	0DropFeed	1785211636
19	Feed	1785211716
6,48,4,43	BlinkStart	1785211873
6,48,4,43	BlinkEnd	1785214747
6	Feed	1785214827
48	Feed	1785214908
18,1	BlinkStart	1785215065
18,1	BlinkEnd	1785225345
1	0DropFeed	1785225425
18	Feed	1785225505
6,48,4,43	BlinkStart	1785225670
6,48,4,43	BlinkEnd	1785228765
6	Feed	1785228845
48	Feed	1785228925
17,1	BlinkStart	1785229089
17,1	BlinkEnd	1785236706
1	0DropFeed	1785236786
17	Feed	1785236866
6,48,4,43	BlinkStart	1785237019
6,48,4,43	BlinkEnd	1785239775
6	Feed	1785239855
48	Feed	1785239935
16,1	BlinkStart	1785240080
16,1	BlinkEnd	1785247416
1	0DropFeed	1785247496
16	Feed	1785247576
6,48,4,43	BlinkStart	1785247739
6,48,4,43	BlinkEnd	1785251326
6	Feed	1785251406
