Ver1.2	1130733354	StartFile	2/7/2020	1:29:08 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\020720\SoundData.txt	1130733354
1132362290	Triggered	8	 NoSound	50	2	1132362290
1132394778	Triggered	1	 Modulated Tone	25	2	1132394778
1132412090	Triggered	6	 NoSound	50	2	1132412090
1132454540	Triggered	6	 NoSound	50	2	1132454540
1132463289	Triggered	1	 Modulated Tone	25	2	1132463289
1132466636	Triggered	4	 NoSound	50	2	1132466636
1132479533	Triggered	1	 Modulated Tone	25	2	1132479533
1132482479	Triggered	6	 NoSound	50	2	1132482479
1132503929	Triggered	1	 Modulated Tone	25	2	1132503929
1132507672	Triggered	4	 NoSound	50	2	1132507672
1132514625	Triggered	1	 Modulated Tone	25	2	1132514625
1132517767	Triggered	6	 NoSound	50	2	1132517767
1132537415	Triggered	1	 Modulated Tone	25	2	1132537415
1132556666	Triggered	4	 NoSound	50	2	1132556666
1132563483	Triggered	1	 Modulated Tone	25	2	1132563483
1132567361	Triggered	6	 NoSound	50	2	1132567361
1132584607	Triggered	1	 Modulated Tone	25	2	1132584607
1132588885	Triggered	6	 NoSound	50	2	1132588885
1132607468	Triggered	1	 Modulated Tone	25	2	1132607468
1132611615	Triggered	6	 NoSound	50	2	1132611615
1132628722	Triggered	1	 Modulated Tone	25	2	1132628722
1132632396	Triggered	6	 NoSound	50	2	1132632396
1132652717	Triggered	1	 Modulated Tone	25	2	1132652717
1132656393	Triggered	4	 NoSound	50	2	1132656393
1132663277	Triggered	1	 Modulated Tone	25	2	1132663277
1132666085	Triggered	6	 NoSound	50	2	1132666085
1132682197	Triggered	1	 Modulated Tone	25	2	1132682197
1132702647	Triggered	5	 Modulated Tone	25	2	1132702647
1132708796	Triggered	8	 NoSound	50	2	1132708796
1132718422	Triggered	6	 NoSound	50	2	1132718422
1132721831	Triggered	5	 Modulated Tone	25	2	1132721831
1132724971	Triggered	2	 NoSound	50	2	1132724971
1132749639	Triggered	5	 Modulated Tone	25	2	1132749639
1132754382	Triggered	8	 NoSound	50	2	1132754382
1132762068	Triggered	5	 Modulated Tone	25	2	1132762068
1132764877	Triggered	2	 NoSound	50	2	1132764878
1132783927	Triggered	5	 Modulated Tone	25	2	1132783927
1132786999	Triggered	8	 NoSound	50	2	1132786999
1132793684	Triggered	5	 Modulated Tone	25	2	1132793684
1132797160	Triggered	2	 NoSound	50	2	1132797160
1132821424	Triggered	5	 Modulated Tone	25	2	1132821424
1132825103	Triggered	2	 NoSound	50	2	1132825103
1132847159	Triggered	5	 Modulated Tone	25	2	1132847159
1132851369	Triggered	2	 NoSound	50	2	1132851369
1132870885	Triggered	5	 Modulated Tone	25	2	1132870885
1132874961	Triggered	2	 NoSound	50	2	1132874961
1132896153	Triggered	5	 Modulated Tone	25	2	1132896153
1132900229	Triggered	8	 NoSound	50	2	1132900229
1132908925	Triggered	5	 Modulated Tone	25	2	1132908925
1132913196	Triggered	2	 NoSound	50	2	1132913196
1132939731	Triggered	5	 Modulated Tone	25	2	1132939731
1132948220	Triggered	2	 NoSound	50	2	1132948220
1132971614	Triggered	5	 Modulated Tone	25	2	1132971614
1132977763	Triggered	1	 Modulated Tone	25	2	1132977763
1132981440	Triggered	4	 NoSound	50	2	1132981440
1133003368	Triggered	1	 Modulated Tone	25	2	1133003368
1133007173	Triggered	6	 NoSound	50	2	1133007173
1133015663	Triggered	1	 Modulated Tone	25	2	1133015663
1133018606	Triggered	4	 NoSound	50	2	1133018606
1133034310	Triggered	1	 Modulated Tone	25	2	1133034310
1133054163	Triggered	6	 NoSound	50	2	1133054163
1133062718	Triggered	1	 Modulated Tone	25	2	1133062718
1133065793	Triggered	4	 NoSound	50	2	1133065793
1133086849	Triggered	1	 Modulated Tone	25	2	1133086849
1133090725	Triggered	6	 NoSound	50	2	1133090725
1133101217	Triggered	1	 Modulated Tone	25	2	1133101217
1133104498	Triggered	4	 NoSound	50	2	1133104498
1133123476	Triggered	1	 Modulated Tone	25	2	1133123476
1133127555	Triggered	6	 NoSound	50	2	1133127555
1133135575	Triggered	1	 Modulated Tone	25	2	1133135575
1133139049	Triggered	4	 NoSound	50	2	1133139049
1133155962	Triggered	1	 Modulated Tone	25	2	1133155962
1133160639	Triggered	6	 NoSound	50	2	1133160639
1133170601	Triggered	1	 Modulated Tone	25	2	1133170601
1133175145	Triggered	6	 NoSound	50	2	1133175145
1133189452	Triggered	1	 Modulated Tone	25	2	1133189452
1133193733	Triggered	4	 NoSound	50	2	1133193733
1133209501	Triggered	1	 Modulated Tone	25	2	1133209501
1133288105	Triggered	5	 Modulated Tone	25	2	1133288105
1133293256	Triggered	8	 NoSound	50	2	1133293256
1133339573	Triggered	5	 Modulated Tone	25	2	1133339573
1133342983	Triggered	2	 NoSound	50	2	1133342983
1133355280	Triggered	5	 Modulated Tone	25	2	1133355280
1133359291	Triggered	8	 NoSound	50	2	1133359291
1133393981	Triggered	5	 Modulated Tone	25	2	1133393981
1133406680	Triggered	2	 NoSound	50	2	1133406680
1133417441	Triggered	5	 Modulated Tone	25	2	1133417441
1133420655	Triggered	8	 NoSound	50	2	1133420655
1133445116	Triggered	1	 Modulated Tone	25	2	1133445116
1133476600	Triggered	5	 Modulated Tone	25	2	1133476600
1133479939	Triggered	2	 NoSound	50	2	1133479939
1133488832	Triggered	5	 Modulated Tone	25	2	1133488832
1133492504	Triggered	8	 NoSound	50	2	1133492504
1133521980	Triggered	5	 Modulated Tone	25	2	1133521980
1133525859	Triggered	2	 NoSound	50	2	1133525859
1133537491	Triggered	5	 Modulated Tone	25	2	1133537491
1133542569	Triggered	2	 NoSound	50	2	1133542569
1133552795	Triggered	5	 Modulated Tone	25	2	1133552795
1133557674	Triggered	2	 NoSound	50	2	1133557674
1133570173	Triggered	5	 Modulated Tone	25	2	1133570173
1133574518	Triggered	2	 NoSound	50	2	1133574518
1133598982	Triggered	5	 Modulated Tone	25	2	1133598982
1133608747	Triggered	8	 NoSound	50	2	1133608747
1133635283	Triggered	5	 Modulated Tone	25	2	1133635283
1133864542	Triggered	1	 Modulated Tone	25	2	1133864542
1133868822	Triggered	6	 NoSound	50	2	1133868822
1133900368	Triggered	1	 Modulated Tone	25	2	1133900368
1133909993	Triggered	4	 NoSound	50	2	1133909993
1133922225	Triggered	3	 NoSound	50	2	1133922225
1133925038	Triggered	2	 NoSound	50	2	1133925038
1133930917	Triggered	1	 Modulated Tone	25	2	1133930917
1133935593	Triggered	6	 NoSound	50	2	1133935593
1133959921	Triggered	1	 Modulated Tone	25	2	1133959921
1134056975	Triggered	4	 NoSound	50	2	1134056975
1134067673	Triggered	1	 Modulated Tone	25	2	1134067673
1134072215	Triggered	6	 NoSound	50	2	1134072215
1134096278	Triggered	1	 Modulated Tone	25	2	1134096278
1134104169	Triggered	4	 NoSound	50	2	1134104169
1134114793	Triggered	1	 Modulated Tone	25	2	1134114793
1134120943	Triggered	4	 NoSound	50	2	1134120943
1134130099	Triggered	1	 Modulated Tone	25	2	1134130099
1134135445	Triggered	6	 NoSound	50	2	1134135445
1134167663	Triggered	1	 Modulated Tone	25	2	1134167663
1134537092	Triggered	6	 NoSound	50	2	1134537092
1134566302	Triggered	1	 Modulated Tone	25	2	1134566302
1134572786	Triggered	6	 NoSound	50	2	1134572786
1134592838	Triggered	8	 NoSound	50	2	1134592838
1134617838	Triggered	1	 Modulated Tone	25	2	1134617838
1134622583	Triggered	4	 NoSound	50	2	1134622583
1134631738	Triggered	1	 Modulated Tone	25	2	1134631738
1134636084	Triggered	6	 NoSound	50	2	1134636084
1134656136	Triggered	1	 Modulated Tone	25	2	1134656136
1134672647	Triggered	5	 Modulated Tone	25	2	1134672647
1134676255	Triggered	2	 NoSound	50	2	1134676255
1134710079	Triggered	5	 Modulated Tone	25	2	1134710079
1134716094	Triggered	8	 NoSound	50	2	1134716094
1134727990	Triggered	5	 Modulated Tone	25	2	1134727990
1134734474	Triggered	2	 NoSound	50	2	1134734474
1134757534	Triggered	1	 Modulated Tone	25	2	1134757534
