1	1	0
9	0	0	0	0
6	100	1	0	3
2	100	1	0	3
4	100	1	0	3
8	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
6	100	1	0	3
4	100	1	0	3
8	100	1	0	3
4	100	1	0	3
2	100	1	0	3
4	100	1	0	3
8	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
2	100	1	0	3
8	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
6	100	1	0	3
2	100	1	0	3
4	100	1	0	3
8	100	1	0	3
6	100	1	0	3
2	100	1	0	3
6	100	1	0	3
2	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
6	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
6	100	1	0	3
2	100	1	0	3
8	100	1	0	3
6	100	1	0	3
2	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
2	100	1	0	3
8	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
2	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
6	100	1	0	3
8	100	1	0	3
2	100	1	0	3
6	100	1	0	3
4	100	1	0	3
8	100	1	0	3
6	100	1	0	3
4	100	1	0	3
2	100	1	0	3
6	100	1	0	3
2	100	1	0	3
8	100	1	0	3
4	100	1	0	3
2	100	1	0	3
8	100	1	0	3
6	100	1	0	3
2	100	1	0	3
8	100	1	0	3
6	100	1	0	3
4	100	1	0	3
6	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
6	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
2	100	1	0	3
8	100	1	0	3
4	100	1	0	3
8	100	1	0	3
4	100	1	0	3
6	100	1	0	3
4	100	1	0	3
8	100	1	0	3
6	100	1	0	3
2	100	1	0	3
8	100	1	0	3
2	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
2	100	1	0	3
8	100	1	0	3
4	100	1	0	3
2	100	1	0	3
8	100	1	0	3
6	100	1	0	3
8	100	1	0	3
6	100	1	0	3
2	100	1	0	3
8	100	1	0	3
6	100	1	0	3
8	100	1	0	3
6	100	1	0	3
4	100	1	0	3
8	100	1	0	3
4	100	1	0	3
8	100	1	0	3
2	100	1	0	3
4	100	1	0	3
8	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
2	100	1	0	3
4	100	1	0	3
6	100	1	0	3
2	100	1	0	3
6	100	1	0	3
2	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
8	100	1	0	3
2	100	1	0	3
8	100	1	0	3
4	100	1	0	3
8	100	1	0	3
4	100	1	0	3
2	100	1	0	3
6	100	1	0	3
2	100	1	0	3
8	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
2	100	1	0	3
6	100	1	0	3
8	100	1	0	3
2	100	1	0	3
8	100	1	0	3
2	100	1	0	3
6	100	1	0	3
8	100	1	0	3
2	100	1	0	3
4	100	1	0	3
6	100	1	0	3
2	100	1	0	3
4	100	1	0	3
2	100	1	0	3
8	100	1	0	3
4	100	1	0	3
2	100	1	0	3
6	100	1	0	3
2	100	1	0	3
8	100	1	0	3
4	100	1	0	3
6	100	1	0	3
4	100	1	0	3
6	100	1	0	3
2	100	1	0	3
6	100	1	0	3
4	100	1	0	3
8	100	1	0	3
6	100	1	0	3
2	100	1	0	3
4	100	1	0	3
2	100	1	0	3
6	100	1	0	3
2	100	1	0	3
8	100	1	0	3
2	100	1	0	3
6	100	1	0	3
8	100	1	0	3
4	100	1	0	3
2	100	1	0	3
8	100	1	0	3
6	100	1	0	3
8	100	1	0	3
6	100	1	0	3
2	100	1	0	3
4	100	1	0	3
2	100	1	0	3
4	100	1	0	3
2	100	1	0	3
6	100	1	0	3
4	100	1	0	3
8	100	1	0	3
2	100	1	0	3
8	100	1	0	3
2	100	1	0	3
