Ver1.2	1001154505	StartFile	2/26/2020	4:46:47 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\022620\SoundData.txt	1001154505
1001343415	Manual	250	 C:\Users\Public\CENLPublic\SoundFiles\Sounds\Vowel 4000Hz 200ms.wav	66	2	1001343415
1001347232	Manual	250	 C:\Users\Public\CENLPublic\SoundFiles\Sounds\Vowel 4000Hz 200ms.wav	66	2	1001347232
1001359063	Triggered	2	 NoSound	50	2	1001359063
1001371392	Triggered	5	 Modulated Tone	25	2	1001371392
1001374733	Triggered	8	 NoSound	50	2	1001374733
1001379551	Triggered	5	 Modulated Tone	25	2	1001379551
1001383891	Triggered	8	 NoSound	50	2	1001383891
1001388836	Triggered	5	 Modulated Tone	25	2	1001388836
1001394183	Triggered	4	 NoSound	50	2	1001394183
1001408621	Triggered	8	 NoSound	50	2	1001408621
1001436431	Triggered	8	 NoSound	50	2	1001436431
1001442510	Triggered	5	 Modulated Tone	25	2	1001442510
1001446123	Triggered	2	 NoSound	50	2	1001446123
1001464500	Triggered	5	 Modulated Tone	25	2	1001464500
1001467847	Triggered	2	 NoSound	50	2	1001467847
1001484886	Triggered	5	 Modulated Tone	25	2	1001484886
1001488974	Triggered	8	 NoSound	50	2	1001488974
1001507077	Triggered	4	 NoSound	50	2	1001507077
1001512492	Triggered	1	 Modulated Tone	25	2	1001512492
1001518908	Triggered	5	 Modulated Tone	25	2	1001518908
1001522317	Triggered	2	 NoSound	50	2	1001522317
1001537490	Triggered	5	 Modulated Tone	25	2	1001537490
1001540632	Triggered	2	 NoSound	50	2	1001540632
1001553672	Triggered	5	 Modulated Tone	25	2	1001553672
1001556944	Triggered	2	 NoSound	50	2	1001556944
1001570042	Triggered	5	 Modulated Tone	25	2	1001570042
1001573518	Triggered	2	 NoSound	50	2	1001573518
1001584344	Triggered	5	 Modulated Tone	25	2	1001584344
1001587889	Triggered	2	 NoSound	50	2	1001587889
1001600054	Triggered	5	 Modulated Tone	25	2	1001600054
1001604933	Triggered	1	 Modulated Tone	25	2	1001604933
1001608411	Triggered	4	 NoSound	50	2	1001608411
1001620643	Triggered	1	 Modulated Tone	25	2	1001620643
1001624117	Triggered	4	 NoSound	50	2	1001624117
1001636082	Triggered	1	 Modulated Tone	25	2	1001636082
1001641028	Triggered	6	 NoSound	50	2	1001641028
1001656401	Triggered	1	 Modulated Tone	25	2	1001656401
1001659475	Triggered	4	 NoSound	50	2	1001659475
1001671040	Triggered	1	 Modulated Tone	25	2	1001671040
1001676119	Triggered	6	 NoSound	50	2	1001676119
1001680729	Triggered	1	 Modulated Tone	25	2	1001680729
1001686547	Triggered	5	 Modulated Tone	25	2	1001686547
1001691625	Triggered	6	 NoSound	50	2	1001691625
1001695636	Triggered	1	 Modulated Tone	25	2	1001695636
1001698777	Triggered	4	 NoSound	50	2	1001698777
1001710073	Triggered	1	 Modulated Tone	25	2	1001710073
1001713349	Triggered	4	 NoSound	50	2	1001713349
1001726584	Triggered	1	 Modulated Tone	25	2	1001726584
1001730527	Triggered	4	 NoSound	50	2	1001730527
1001742358	Triggered	1	 Modulated Tone	25	2	1001742358
1001745367	Triggered	4	 NoSound	50	2	1001745367
1001758333	Triggered	1	 Modulated Tone	25	2	1001758333
1001761341	Triggered	4	 NoSound	50	2	1001761341
1001775778	Triggered	1	 Modulated Tone	25	2	1001775778
1001778919	Triggered	4	 NoSound	50	2	1001778919
1001793557	Triggered	1	 Modulated Tone	25	2	1001793557
1001811811	Triggered	5	 Modulated Tone	25	2	1001811811
1001814946	Triggered	2	 NoSound	50	2	1001814946
1001822434	Triggered	5	 Modulated Tone	25	2	1001822434
1001825908	Triggered	8	 NoSound	50	2	1001825908
1001833128	Triggered	5	 Modulated Tone	25	2	1001833128
1001836072	Triggered	8	 NoSound	50	2	1001836072
1001839811	Triggered	5	 Modulated Tone	25	2	1001839811
1001846764	Triggered	1	 Modulated Tone	25	2	1001846764
1001853386	Triggered	5	 Modulated Tone	25	2	1001853386
1001870960	Triggered	7	 NoSound	50	2	1001870960
1001872497	Triggered	6	 NoSound	50	2	1001872497
1001879250	Triggered	1	 Modulated Tone	25	2	1001879250
1001885263	Triggered	8	 NoSound	50	2	1001885263
1001890075	Triggered	5	 Modulated Tone	25	2	1001890075
1001892682	Triggered	2	 NoSound	50	2	1001892682
1001898907	Triggered	5	 Modulated Tone	25	2	1001898907
1001903043	Triggered	4	 NoSound	50	2	1001903043
1001909862	Triggered	5	 Modulated Tone	25	2	1001909862
1001913069	Triggered	2	 NoSound	50	2	1001913069
1001922160	Triggered	5	 Modulated Tone	25	2	1001922160
1001925501	Triggered	2	 NoSound	50	2	1001925501
1001932252	Triggered	5	 Modulated Tone	25	2	1001932252
1001935594	Triggered	2	 NoSound	50	2	1001935594
1001943016	Triggered	5	 Modulated Tone	25	2	1001943016
1001946897	Triggered	2	 NoSound	50	2	1001946897
1001952905	Triggered	5	 Modulated Tone	25	2	1001952905
1001956248	Triggered	2	 NoSound	50	2	1001956248
1001962531	Triggered	5	 Modulated Tone	25	2	1001962531
1001966146	Triggered	2	 NoSound	50	2	1001966146
1001971757	Triggered	5	 Modulated Tone	25	2	1001971757
1001975967	Triggered	2	 NoSound	50	2	1001975967
1001981648	Triggered	5	 Modulated Tone	25	2	1001981648
1001986862	Triggered	1	 Modulated Tone	25	2	1001986862
1001989601	Triggered	4	 NoSound	50	2	1001989601
1001993947	Triggered	1	 Modulated Tone	25	2	1001993947
1002000029	Triggered	8	 NoSound	50	2	1002000029
1002003839	Triggered	4	 NoSound	50	2	1002003839
1002007987	Triggered	1	 Modulated Tone	25	2	1002007987
1002010793	Triggered	6	 NoSound	50	2	1002010793
1002018081	Triggered	1	 Modulated Tone	25	2	1002018081
1002021085	Triggered	6	 NoSound	50	2	1002021085
1002030848	Triggered	1	 Modulated Tone	25	2	1002030848
1002033984	Triggered	4	 NoSound	50	2	1002033984
1002037599	Triggered	1	 Modulated Tone	25	2	1002037599
1002040602	Triggered	6	 NoSound	50	2	1002040602
1002047486	Triggered	1	 Modulated Tone	25	2	1002047486
1002052766	Triggered	6	 NoSound	50	2	1002052766
1002060720	Triggered	1	 Modulated Tone	25	2	1002060720
1002063997	Triggered	6	 NoSound	50	2	1002063997
1002070346	Triggered	1	 Modulated Tone	25	2	1002070346
1002073423	Triggered	6	 NoSound	50	2	1002073423
1002080238	Triggered	1	 Modulated Tone	25	2	1002080238
1002084048	Triggered	6	 NoSound	50	2	1002084048
1002091139	Triggered	1	 Modulated Tone	25	2	1002091139
1002107709	Triggered	6	 NoSound	50	2	1002107709
1002115198	Triggered	1	 Modulated Tone	25	2	1002115198
1002118275	Triggered	6	 NoSound	50	2	1002118275
1002124621	Triggered	1	 Modulated Tone	25	2	1002124621
1002128164	Triggered	5	 Modulated Tone	25	2	1002128164
1002130842	Triggered	2	 NoSound	50	2	1002130842
1002141672	Triggered	5	 Modulated Tone	25	2	1002141672
1002144539	Triggered	2	 NoSound	50	2	1002144539
1002150088	Triggered	5	 Modulated Tone	25	2	1002150088
1002156904	Triggered	1	 Modulated Tone	25	2	1002156904
1002159845	Triggered	8	 NoSound	50	2	1002159845
1002208305	Triggered	2	 NoSound	50	2	1002208305
1002213324	Triggered	5	 Modulated Tone	25	2	1002213324
1002216464	Triggered	8	 NoSound	50	2	1002216464
1002226220	Triggered	5	 Modulated Tone	25	2	1002226220
1002229895	Triggered	8	 NoSound	50	2	1002229895
1002239787	Triggered	5	 Modulated Tone	25	2	1002239787
1002242662	Triggered	8	 NoSound	50	2	1002242662
1002249746	Triggered	5	 Modulated Tone	25	2	1002249746
1002253823	Triggered	8	 NoSound	50	2	1002253823
1002260909	Triggered	5	 Modulated Tone	25	2	1002260909
1002264323	Triggered	8	 NoSound	50	2	1002264323
1002271272	Triggered	5	 Modulated Tone	25	2	1002271272
1002274077	Triggered	8	 NoSound	50	2	1002274077
1002280293	Triggered	5	 Modulated Tone	25	2	1002280293
1002283034	Triggered	8	 NoSound	50	2	1002283034
1002289384	Triggered	5	 Modulated Tone	25	2	1002289384
1002292258	Triggered	8	 NoSound	50	2	1002292258
1002298407	Triggered	5	 Modulated Tone	25	2	1002298407
1002301285	Triggered	8	 NoSound	50	2	1002301285
1002307230	Triggered	5	 Modulated Tone	25	2	1002307230
1002310505	Triggered	1	 Modulated Tone	25	2	1002310505
1002313380	Triggered	4	 NoSound	50	2	1002313380
1002321534	Triggered	1	 Modulated Tone	25	2	1002321534
1002324208	Triggered	6	 NoSound	50	2	1002324208
1002335302	Triggered	1	 Modulated Tone	25	2	1002335302
1002338044	Triggered	4	 NoSound	50	2	1002338044
1002344259	Triggered	1	 Modulated Tone	25	2	1002344259
1002347201	Triggered	4	 NoSound	50	2	1002347201
1002352887	Triggered	1	 Modulated Tone	25	2	1002352887
1002355556	Triggered	6	 NoSound	50	2	1002355556
1002360970	Triggered	1	 Modulated Tone	25	2	1002360970
1002363914	Triggered	6	 NoSound	50	2	1002363914
1002367257	Triggered	5	 Modulated Tone	25	2	1002367257
1002370394	Triggered	1	 Modulated Tone	25	2	1002370394
1002374339	Triggered	4	 NoSound	50	2	1002374339
1002381425	Triggered	1	 Modulated Tone	25	2	1002381425
1002384431	Triggered	4	 NoSound	50	2	1002384431
1002389845	Triggered	1	 Modulated Tone	25	2	1002389845
1002392989	Triggered	4	 NoSound	50	2	1002392989
1002398736	Triggered	1	 Modulated Tone	25	2	1002398736
1002402813	Triggered	4	 NoSound	50	2	1002402813
1002408496	Triggered	1	 Modulated Tone	25	2	1002408496
1002411435	Triggered	4	 NoSound	50	2	1002411435
1002417852	Triggered	1	 Modulated Tone	25	2	1002417852
1002421128	Triggered	4	 NoSound	50	2	1002421128
1002427149	Triggered	1	 Modulated Tone	25	2	1002427149
1002430952	Triggered	5	 Modulated Tone	25	2	1002430952
1002433559	Triggered	8	 NoSound	50	2	1002433559
1002440778	Triggered	5	 Modulated Tone	25	2	1002440778
1002443518	Triggered	2	 NoSound	50	2	1002443518
1002448332	Triggered	5	 Modulated Tone	25	2	1002448332
1002451140	Triggered	8	 NoSound	50	2	1002451140
1002457622	Triggered	5	 Modulated Tone	25	2	1002457622
1002460698	Triggered	2	 NoSound	50	2	1002460698
1002464974	Triggered	5	 Modulated Tone	25	2	1002464974
1002467781	Triggered	8	 NoSound	50	2	1002467781
1002475268	Triggered	5	 Modulated Tone	25	2	1002475268
1002478945	Triggered	2	 NoSound	50	2	1002478945
1002483089	Triggered	5	 Modulated Tone	25	2	1002483089
1002485968	Triggered	8	 NoSound	50	2	1002485968
1002492183	Triggered	5	 Modulated Tone	25	2	1002492183
1002494923	Triggered	8	 NoSound	50	2	1002494923
1002500868	Triggered	5	 Modulated Tone	25	2	1002500868
1002503742	Triggered	8	 NoSound	50	2	1002503742
1002510092	Triggered	5	 Modulated Tone	25	2	1002510092
1002512900	Triggered	8	 NoSound	50	2	1002512900
1002519048	Triggered	5	 Modulated Tone	25	2	1002519048
1002521856	Triggered	8	 NoSound	50	2	1002521856
1002527403	Triggered	5	 Modulated Tone	25	2	1002527403
1002530946	Triggered	8	 NoSound	50	2	1002530946
1002536561	Triggered	5	 Modulated Tone	25	2	1002536561
1002539503	Triggered	1	 Modulated Tone	25	2	1002539503
1002542510	Triggered	4	 NoSound	50	2	1002542510
1002555010	Triggered	1	 Modulated Tone	25	2	1002555010
1002557817	Triggered	4	 NoSound	50	2	1002557817
1002570851	Triggered	1	 Modulated Tone	25	2	1002570851
1002578269	Triggered	6	 NoSound	50	2	1002578269
1002584819	Triggered	1	 Modulated Tone	25	2	1002584819
1002587761	Triggered	4	 NoSound	50	2	1002587761
1002601463	Triggered	1	 Modulated Tone	25	2	1002601463
1002604138	Triggered	6	 NoSound	50	2	1002604138
1002609624	Triggered	1	 Modulated Tone	25	2	1002609624
1002612626	Triggered	6	 NoSound	50	2	1002612626
1002618842	Triggered	1	 Modulated Tone	25	2	1002618842
1002622852	Triggered	4	 NoSound	50	2	1002622852
1002635693	Triggered	1	 Modulated Tone	25	2	1002635693
1002638359	Triggered	4	 NoSound	50	2	1002638359
1002651462	Triggered	1	 Modulated Tone	25	2	1002651462
1002654739	Triggered	4	 NoSound	50	2	1002654739
1002667769	Triggered	1	 Modulated Tone	25	2	1002667769
1002691231	Triggered	4	 NoSound	50	2	1002691231
1002703998	Triggered	1	 Modulated Tone	25	2	1002703998
1002706807	Triggered	4	 NoSound	50	2	1002706807
1002718035	Triggered	1	 Modulated Tone	25	2	1002718035
1002720908	Triggered	4	 NoSound	50	2	1002720908
1002732874	Triggered	1	 Modulated Tone	25	2	1002732874
1002737152	Triggered	5	 Modulated Tone	25	2	1002737152
1002740960	Triggered	2	 NoSound	50	2	1002740960
1002759347	Triggered	5	 Modulated Tone	25	2	1002759347
1002762216	Triggered	8	 NoSound	50	2	1002762216
1002769969	Triggered	5	 Modulated Tone	25	2	1002769969
1002772510	Triggered	8	 NoSound	50	2	1002772510
1002779060	Triggered	5	 Modulated Tone	25	2	1002779060
1002782804	Triggered	2	 NoSound	50	2	1002782804
1002798243	Triggered	5	 Modulated Tone	25	2	1002798243
1002801120	Triggered	2	 NoSound	50	2	1002801120
1002811747	Triggered	5	 Modulated Tone	25	2	1002811747
1002815624	Triggered	8	 NoSound	50	2	1002815624
1002822240	Triggered	5	 Modulated Tone	25	2	1002822240
1002825113	Triggered	8	 NoSound	50	2	1002825113
1002831731	Triggered	5	 Modulated Tone	25	2	1002831731
1002834337	Triggered	8	 NoSound	50	2	1002834337
1002841022	Triggered	5	 Modulated Tone	25	2	1002841022
1002843761	Triggered	8	 NoSound	50	2	1002843761
1002849914	Triggered	5	 Modulated Tone	25	2	1002849914
1002852986	Triggered	8	 NoSound	50	2	1002852986
1002860209	Triggered	5	 Modulated Tone	25	2	1002860209
1002862944	Triggered	8	 NoSound	50	2	1002862944
1002870298	Triggered	5	 Modulated Tone	25	2	1002870298
1002873105	Triggered	8	 NoSound	50	2	1002873105
1002881199	Triggered	5	 Modulated Tone	25	2	1002881199
1002884805	Triggered	1	 Modulated Tone	25	2	1002884805
1002887611	Triggered	4	 NoSound	50	2	1002887611
1002894627	Triggered	1	 Modulated Tone	25	2	1002894627
1002923571	Triggered	4	 NoSound	50	2	1002923571
