Ver1.3	331847564	StartFile	12/8/2020	1:52:20 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\120820\SoundData.txt	331847564
332186453	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	332186453
332186654	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	332186654
332205969	Triggered	6,47,48,49,50,51,	 NoSound	40	2	332205969
332206173	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	332206173
332220073	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	332220073
332223015	Triggered	6,47,48,49,50,51,	 NoSound	40	2	332223015
332223216	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	332223216
332255098	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	332255098
332258842	Triggered	6,47,48,49,50,51,	 NoSound	40	2	332258842
332259043	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	332259043
332272811	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	332272811
332273012	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	332273012
332275687	Triggered	6,47,48,49,50,51,	 NoSound	40	2	332275687
332275888	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	332275888
332287117	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	332287117
332287318	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	332287318
332307501	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	332307501
332310715	Triggered	2,37,38,39,40,41,	 NoSound	40	2	332310715
332310916	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	332310916
332324746	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	332324746
332327554	Triggered	2,37,38,39,40,41,	 NoSound	40	2	332327554
332327755	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	332327755
332335644	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	332335644
332339451	Triggered	2,37,38,39,40,41,	 NoSound	40	2	332339451
332339652	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	332339652
332347741	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	332347741
332347943	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	332347943
332350279	Triggered	2,37,38,39,40,41,	 NoSound	40	2	332350279
332350481	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	332350481
332356831	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	332356831
332357033	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	332357033
332359908	Triggered	8,52,53,54,55,56,	 NoSound	40	2	332359908
332360110	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	332360110
332369730	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	332369730
332369933	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	332369933
332372604	Triggered	2,37,38,39,40,41,	 NoSound	40	2	332372604
