Ver1.2	14427368	StartFile	1/25/2020	3:24:02 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\012520\SoundData.txt	14427368
14823580	Triggered	5	 Modulated Tone	25	2	14823580
14826721	Triggered	8	 NoSound	50	2	14826721
14854194	Triggered	5	 Modulated Tone	25	2	14854194
14857336	Triggered	2	 NoSound	50	2	14857336
14864625	Triggered	5	 Modulated Tone	25	2	14864625
14867703	Triggered	8	 NoSound	50	2	14867703
14888082	Triggered	5	 Modulated Tone	25	2	14888082
14891161	Triggered	2	 NoSound	50	2	14891161
14897104	Triggered	5	 Modulated Tone	25	2	14897104
14900526	Triggered	8	 NoSound	50	2	14900526
14922369	Triggered	5	 Modulated Tone	25	2	14922369
14925378	Triggered	2	 NoSound	50	2	14925378
14931728	Triggered	5	 Modulated Tone	25	2	14931728
14935473	Triggered	8	 NoSound	50	2	14935473
14954722	Triggered	5	 Modulated Tone	25	2	14954722
14959199	Triggered	8	 NoSound	50	2	14959199
14978918	Triggered	5	 Modulated Tone	25	2	14978918
14982133	Triggered	8	 NoSound	50	2	14982133
14999645	Triggered	5	 Modulated Tone	25	2	14999645
15002780	Triggered	8	 NoSound	50	2	15002780
15022164	Triggered	5	 Modulated Tone	25	2	15022164
15025037	Triggered	8	 NoSound	50	2	15025037
15042752	Triggered	5	 Modulated Tone	25	2	15042752
15046363	Triggered	8	 NoSound	50	2	15046363
15063213	Triggered	5	 Modulated Tone	25	2	15063213
15067550	Triggered	1	 Modulated Tone	25	2	15067550
15069889	Triggered	4	 NoSound	50	2	15069889
15088736	Triggered	1	 Modulated Tone	25	2	15088736
15091745	Triggered	6	 NoSound	50	2	15091745
15098965	Triggered	1	 Modulated Tone	25	2	15098965
15101770	Triggered	4	 NoSound	50	2	15101770
15117479	Triggered	1	 Modulated Tone	25	2	15117479
15120085	Triggered	6	 NoSound	50	2	15120085
15126238	Triggered	1	 Modulated Tone	25	2	15126238
15129313	Triggered	4	 NoSound	50	2	15129313
15149902	Triggered	1	 Modulated Tone	25	2	15149902
15152442	Triggered	6	 NoSound	50	2	15152442
15158652	Triggered	1	 Modulated Tone	25	2	15158652
15162068	Triggered	4	 NoSound	50	2	15162068
15181920	Triggered	1	 Modulated Tone	25	2	15181920
15184988	Triggered	4	 NoSound	50	2	15184988
