Ver1.3	1374780383	StartFile	11/6/2020	1:56:52 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\110620\SoundData.txt	1374780383
1375098091	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375098091
1375098293	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1375098293
1375130735	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1375130735
1375136990	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1375136990
1375137192	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1375137192
1375150228	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1375150228
1375154439	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1375154439
1375154641	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1375154641
1375164367	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1375164367
1375170203	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1375170203
1375170404	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1375170404
1375189515	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1375189515
1375189717	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1375189717
1375194751	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1375194751
1375194954	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1375194954
1375211958	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1375211958
1375212159	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1375212159
1375226156	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375226156
1375230006	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1375230006
1375230209	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	1375230209
1375242944	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375242944
1375247095	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1375247095
1375247298	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	1375247298
1375258526	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375258526
1375262076	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1375262076
1375262277	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	1375262277
1375274048	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375274048
1375274251	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1375274251
1375277796	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1375277796
1375277998	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1375277998
1375288921	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375288921
1375289125	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1375289125
1375294624	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1375294624
1375294827	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1375294827
1375307681	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375307681
1375307885	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1375307885
1375312375	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1375312375
1375312577	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1375312577
1375344683	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375344683
1375344885	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1375344885
1375348113	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1375348113
1375348316	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1375348316
1375359192	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375359192
1375359394	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1375359394
1375363282	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1375363282
1375363485	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1375363485
1375407256	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375407256
1375407459	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1375407459
1375411347	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1375411347
1375411560	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1375411560
1375421876	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375421876
1375422076	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1375422076
1375440588	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1375440588
1375443114	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1375443114
1375443317	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1375443317
1375457253	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1375457253
1375460323	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1375460323
1375460525	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1375460525
1375474823	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1375474823
1375477529	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1375477529
1375477731	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1375477731
1375548051	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1375548051
1375548254	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1375548254
1375551534	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1375551534
1375551736	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1375551736
1375564348	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1375564348
1375564549	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1375564549
1375575011	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1375575011
1375578307	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1375578307
