Ver1.3	686639118	StartFile	10/29/2020	2:47:50 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\102920\SoundData.txt	686639118
686935397	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	686935397
686935599	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	686935599
686951715	Triggered	6,47,48,49,50,51,	 NoSound	40	2	686951715
686960470	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	686960470
686969094	Triggered	6,47,48,49,50,51,	 NoSound	40	2	686969094
686986731	Triggered	4,42,43,44,45,46,	 NoSound	40	2	686986731
687005380	Triggered	8,52,53,54,55,56,	 NoSound	40	2	687005380
687005581	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	687005581
687015205	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687015205
687019285	Triggered	8,52,53,54,55,56,	 NoSound	40	2	687019285
687019485	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	687019485
687029576	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687029576
687032987	Triggered	8,52,53,54,55,56,	 NoSound	40	2	687032987
687033188	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	687033188
687041876	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687041876
687042081	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	687042081
687046622	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687046622
687046825	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687046825
687056581	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687056581
687056785	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	687056785
687059521	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687059521
687059723	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687059723
687068545	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687068545
687068747	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	687068747
687071486	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687071486
687071687	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687071687
687080643	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687080643
687080847	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	687080847
687083584	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687083584
687083798	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687083798
687092741	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687092741
687092945	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	687092945
687095682	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687095682
687095885	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687095885
687104105	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687104105
687104309	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	687104309
687106912	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687106912
687107113	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687107113
687116337	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687116337
687116540	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	687116540
687119277	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687119277
687119479	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687119479
687130440	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687130440
687130644	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	687130644
687134249	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687134249
687134451	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687134451
687143207	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687143207
687143412	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	687143412
687150893	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687150893
687151094	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687151094
687160117	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687160117
687160322	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	687160322
687163526	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687163526
687163728	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687163728
687175096	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687175096
687175299	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	687175299
687178365	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687178365
687178567	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687178567
687188056	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687188056
687188259	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	687188259
687191332	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687191332
687191533	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687191533
687200088	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687200088
687200290	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	687200290
687203042	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687203042
687203243	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687203243
687212053	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687212053
687212255	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	687212255
687214993	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687214993
687215195	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687215195
687223750	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687223750
687223952	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	687223952
687227158	Triggered	2,37,38,39,40,41,	 NoSound	40	2	687227158
687227361	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	687227361
687235582	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	687235582
687235783	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	687235783
687260653	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687260653
687264797	Triggered	6,47,48,49,50,51,	 NoSound	40	2	687264797
687264998	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	687264998
687274950	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687274950
687277825	Triggered	6,47,48,49,50,51,	 NoSound	40	2	687277825
687278026	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	687278026
687289721	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687289721
687292597	Triggered	6,47,48,49,50,51,	 NoSound	40	2	687292597
687292797	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	687292797
687300951	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687300951
687301156	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	687301156
687303824	Triggered	6,47,48,49,50,51,	 NoSound	40	2	687303824
687304038	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	687304038
687312247	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687312247
687312449	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	687312449
687315937	Triggered	6,47,48,49,50,51,	 NoSound	40	2	687315937
687316138	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	687316138
687322942	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687322942
687323146	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	687323146
687326150	Triggered	6,47,48,49,50,51,	 NoSound	40	2	687326150
687326350	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	687326350
687347674	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687347674
687347878	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	687347878
687351014	Triggered	6,47,48,49,50,51,	 NoSound	40	2	687351014
687351217	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	687351217
687358033	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687358033
687358236	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	687358236
687361843	Triggered	4,42,43,44,45,46,	 NoSound	40	2	687361843
687362045	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	687362045
687376486	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687376486
687376690	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	687376690
687379556	Triggered	6,47,48,49,50,51,	 NoSound	40	2	687379556
687379757	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	687379757
687386041	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687386041
687386246	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	687386246
687389383	Triggered	6,47,48,49,50,51,	 NoSound	40	2	687389383
687389585	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	687389585
687397670	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	687397670
687397875	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	687397875
687400676	Triggered	6,47,48,49,50,51,	 NoSound	40	2	687400676
687400878	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	687400878
