Ver1.3	685472303	StartFile	4/5/2021	11:42:49 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\040521\SoundData.txt	685472303
685803128	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	685803128
685803331	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	685803331
685816029	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685816029
685816233	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	685816233
685820641	Triggered	6,47,48,49,50,51,	 NoSound	40	2	685820641
685820856	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	685820856
685831671	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685831671
685831873	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	685831873
685834880	Triggered	6,47,48,49,50,51,	 NoSound	40	2	685834880
685835081	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	685835081
685844237	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685844237
685844440	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	685844440
685847177	Triggered	6,47,48,49,50,51,	 NoSound	40	2	685847177
685847379	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	685847379
685855933	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685855933
685856135	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	685856135
685858875	Triggered	6,47,48,49,50,51,	 NoSound	40	2	685858875
685859077	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	685859077
685867297	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685867297
685867498	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	685867498
685870178	Triggered	6,47,48,49,50,51,	 NoSound	40	2	685870178
685870380	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	685870380
685878860	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685878860
685879077	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	685879077
685881869	Triggered	6,47,48,49,50,51,	 NoSound	40	2	685881869
685882083	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	685882083
685890223	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685890223
685890424	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	685890424
685894167	Triggered	6,47,48,49,50,51,	 NoSound	40	2	685894167
685894369	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	685894369
685903122	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685903122
685903334	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	685903334
685925581	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	685925581
685925785	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	685925785
685929592	Triggered	2,37,38,39,40,41,	 NoSound	40	2	685929592
685929793	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	685929793
685943027	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	685943027
685943228	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	685943228
685946511	Triggered	2,37,38,39,40,41,	 NoSound	40	2	685946511
685946712	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	685946712
685953320	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	685953320
685953521	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	685953521
685969028	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685969028
685969233	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	685969233
685972303	Triggered	6,47,48,49,50,51,	 NoSound	40	2	685972303
685972504	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	685972504
685979590	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685979590
685979792	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	685979792
685982262	Triggered	6,47,48,49,50,51,	 NoSound	40	2	685982262
685982463	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	685982463
685989347	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	685989347
685989549	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	685989549
685992624	Triggered	6,47,48,49,50,51,	 NoSound	40	2	685992624
685992825	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	685992825
686000122	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	686000122
686000324	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	686000324
686005657	Triggered	4,42,43,44,45,46,	 NoSound	40	2	686005657
686005859	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	686005859
686016886	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	686016886
686017088	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	686017088
