Ver1.3	249016311	StartFile	11/13/2020	3:40:53 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\111320\SoundData.txt	249016311
249421660	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	249421660
249421862	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	249421862
249433296	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	249433296
249438170	Triggered	4,42,43,44,45,46,	 NoSound	40	2	249438170
249438373	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	249438373
249452006	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	249452006
249456084	Triggered	4,42,43,44,45,46,	 NoSound	40	2	249456084
249456285	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	249456285
249468249	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	249468249
249472124	Triggered	4,42,43,44,45,46,	 NoSound	40	2	249472124
249472326	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	249472326
249483688	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	249483688
249483892	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	249483892
249488502	Triggered	4,42,43,44,45,46,	 NoSound	40	2	249488502
249488704	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	249488704
249499529	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	249499529
249499733	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	249499733
249502806	Triggered	4,42,43,44,45,46,	 NoSound	40	2	249502806
249503007	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	249503007
249514502	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	249514502
249514705	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	249514705
249518111	Triggered	4,42,43,44,45,46,	 NoSound	40	2	249518111
249518313	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	249518313
249529206	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	249529206
249529410	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	249529410
249532349	Triggered	4,42,43,44,45,46,	 NoSound	40	2	249532349
249532550	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	249532550
249544314	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	249544314
249544515	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	249544515
249547321	Triggered	4,42,43,44,45,46,	 NoSound	40	2	249547321
249547523	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	249547523
249557948	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	249557948
249558150	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	249558150
