Ver1.2	354255664	StartFile	1/29/2020	1:47:50 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\012920\SoundData.txt	354255664
354555547	Triggered	6	 NoSound	50	2	354555547
354561935	Triggered	5	 Modulated Tone	25	2	354561935
354565880	Triggered	8	 NoSound	50	2	354565880
354588807	Triggered	6	 NoSound	50	2	354588807
354591749	Triggered	5	 Modulated Tone	25	2	354591749
354595023	Triggered	2	 NoSound	50	2	354595023
354604247	Triggered	5	 Modulated Tone	25	2	354604247
354607454	Triggered	8	 NoSound	50	2	354607454
354627041	Triggered	5	 Modulated Tone	25	2	354627041
354630649	Triggered	2	 NoSound	50	2	354630649
354637071	Triggered	5	 Modulated Tone	25	2	354637071
354650170	Triggered	8	 NoSound	50	2	354650170
354667545	Triggered	5	 Modulated Tone	25	2	354667545
354670690	Triggered	2	 NoSound	50	2	354670690
354678174	Triggered	5	 Modulated Tone	25	2	354678174
354681248	Triggered	8	 NoSound	50	2	354681248
354698559	Triggered	5	 Modulated Tone	25	2	354698559
354701835	Triggered	2	 NoSound	50	2	354701835
354708389	Triggered	5	 Modulated Tone	25	2	354708389
354712060	Triggered	8	 NoSound	50	2	354712060
354728783	Triggered	5	 Modulated Tone	25	2	354728783
354732781	Triggered	2	 NoSound	50	2	354732781
354738734	Triggered	5	 Modulated Tone	25	2	354738734
354744545	Triggered	8	 NoSound	50	2	354744545
354761527	Triggered	5	 Modulated Tone	25	2	354761527
354777498	Triggered	8	 NoSound	50	2	354777498
354794208	Triggered	5	 Modulated Tone	25	2	354794208
354800826	Triggered	1	 Modulated Tone	25	2	354800826
354805170	Triggered	4	 NoSound	50	2	354805170
354824822	Triggered	1	 Modulated Tone	25	2	354824822
354828501	Triggered	6	 NoSound	50	2	354828501
354835515	Triggered	1	 Modulated Tone	25	2	354835515
354839525	Triggered	4	 NoSound	50	2	354839525
354857237	Triggered	1	 Modulated Tone	25	2	354857237
354861383	Triggered	6	 NoSound	50	2	354861383
354868401	Triggered	1	 Modulated Tone	25	2	354868401
