Ver1.3	69552347	StartFile	11/11/2020	1:49:49 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\111120\SoundData.txt	69552347
69608018	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	69608018
69608220	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	69608220
69621253	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	69621253
69626467	Triggered	4,42,43,44,45,46,	 NoSound	40	2	69626467
69626670	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	69626670
69645254	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	69645254
69649258	Triggered	4,42,43,44,45,46,	 NoSound	40	2	69649258
69649472	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	69649472
69667173	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	69667173
69670848	Triggered	4,42,43,44,45,46,	 NoSound	40	2	69670848
69671049	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	69671049
69686958	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	69686958
69687160	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	69687160
69691108	Triggered	6,47,48,49,50,51,	 NoSound	40	2	69691108
69691310	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	69691310
69704804	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	69704804
69705004	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	69705004
69717638	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	69717638
69721114	Triggered	2,37,38,39,40,41,	 NoSound	40	2	69721114
69721316	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	69721316
69733144	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	69733144
69736420	Triggered	2,37,38,39,40,41,	 NoSound	40	2	69736420
69736623	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	69736623
69749654	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	69749654
69753465	Triggered	2,37,38,39,40,41,	 NoSound	40	2	69753465
69753668	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	69753668
69765496	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	69765496
69765697	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	69765697
69769706	Triggered	8,52,53,54,55,56,	 NoSound	40	2	69769706
69769907	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	69769907
69777192	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	69777192
69777394	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	69777394
69798514	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	69798514
69802125	Triggered	4,42,43,44,45,46,	 NoSound	40	2	69802125
69802327	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	69802327
69816630	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	69816630
69820041	Triggered	4,42,43,44,45,46,	 NoSound	40	2	69820041
69820242	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	69820242
69833673	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	69833673
69837015	Triggered	4,42,43,44,45,46,	 NoSound	40	2	69837015
69837217	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	69837217
69851922	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	69851922
69852124	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	69852124
69855129	Triggered	4,42,43,44,45,46,	 NoSound	40	2	69855129
69855331	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	69855331
69869572	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	69869572
69869772	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	69869772
