Ver1.3	1083775462	StartFile	3/23/2021	10:32:28 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\032321\SoundData.txt	1083775462
1084161517	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1084161517
1084161720	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1084161720
1084178561	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1084178561
1084178775	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1084178775
1084188520	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1084188520
1084188723	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1084188723
1084192798	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1084192798
1084192998	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1084192998
1084201360	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1084201360
1084201565	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1084201565
1084204768	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1084204768
1084204969	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1084204969
1084212850	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1084212850
1084213064	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1084213064
1084215992	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1084215992
1084216193	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1084216193
1084224146	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1084224146
1084224349	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1084224349
1084227356	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1084227356
1084227557	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1084227557
1084234841	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1084234841
1084235042	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1084235042
1084238785	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1084238785
1084238987	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1084238987
1084246805	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1084246805
1084247008	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1084247008
1084249948	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1084249948
1084250160	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1084250160
1084257300	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1084257300
1084257502	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1084257502
1084260842	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1084260842
1084261042	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1084261042
1084269265	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1084269265
1084269467	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1084269467
1084287579	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1084287579
