Ver1.3	663658252	StartFile	7/6/2020	3:40:01 PM	E:\BehavioralExperiments\Twenty\RawData\070620\SoundData.txt	663658252
664168414	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664168414
664179509	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664179509
664211459	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664211459
664219614	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	664219614
664227433	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664227433
664238597	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664238597
664246490	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	664246490
664259918	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664259918
664269076	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664269076
664274958	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	664274958
664300231	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664300231
664313124	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664313124
664320143	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	664320143
664328028	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664328028
664341064	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664341064
664347012	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	664347012
664356169	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664356169
664367465	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	664367465
664375222	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664375222
664389190	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664389190
664399750	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664399750
664451753	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664451753
664461043	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664461043
664482700	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664482700
664489651	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664489651
664501282	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664501282
664508299	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664508299
664519461	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664519461
664529489	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	664529489
664543258	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664543258
664551748	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664551748
664607625	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	664607625
664632290	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664632290
664645926	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664645926
664659228	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664659228
664665576	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	664665576
664698065	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664698065
664707089	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664707089
664717111	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664717111
664732017	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664732017
664739971	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664739971
664755744	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664755744
664763165	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664763165
664773324	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664773324
664782215	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664782215
664838427	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	664838427
664879469	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	664879469
664898919	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664898919
664912621	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	664912621
664946115	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	664946115
665638915	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	665638915
665673672	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	665673672
665687508	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	665687508
665701345	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	665701345
665742257	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	665742257
665752812	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	665752812
665765845	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	665765845
665777343	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	665777343
665788906	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	665788906
665809360	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	665809360
665837098	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	665837098
666159205	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	666159205
666226780	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	666226780
666569609	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	666569609
666778686	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	666778686
666868458	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	666868458
666891648	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	666891648
