Ver1.3	735686998	StartFile	1/21/2021	11:51:59 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\012121\SoundData.txt	735686998
735856295	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	735856295
735856496	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	735856496
735875880	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	735875880
735879355	Triggered	6,47,48,49,50,51,	 NoSound	40	2	735879355
735884369	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	735884369
735920262	Triggered	6,47,48,49,50,51,	 NoSound	40	2	735920262
735924073	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	735924073
735957025	Triggered	6,47,48,49,50,51,	 NoSound	40	2	735957025
735975272	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	735975272
735975476	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	735975476
735979082	Triggered	6,47,48,49,50,51,	 NoSound	40	2	735979082
735982624	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	735982624
735982826	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	735982826
735986368	Triggered	4,42,43,44,45,46,	 NoSound	40	2	735986368
735986580	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	735986580
735997208	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	735997208
735997411	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	735997411
735999937	Triggered	4,42,43,44,45,46,	 NoSound	40	2	735999937
736000139	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	736000139
736010366	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	736010366
736010582	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	736010582
736012903	Triggered	4,42,43,44,45,46,	 NoSound	40	2	736012903
736013105	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	736013105
736023332	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	736023332
736023535	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	736023535
736025870	Triggered	4,42,43,44,45,46,	 NoSound	40	2	736025870
736026072	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	736026072
736035965	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	736035965
736036168	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	736036168
736039245	Triggered	4,42,43,44,45,46,	 NoSound	40	2	736039245
736039447	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	736039447
736049198	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	736049198
736049399	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	736049399
736060428	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	736060428
736063101	Triggered	2,37,38,39,40,41,	 NoSound	40	2	736063101
736063303	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	736063303
736073996	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	736073996
736076536	Triggered	2,37,38,39,40,41,	 NoSound	40	2	736076536
736076751	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	736076751
736087905	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	736087905
736090505	Triggered	2,37,38,39,40,41,	 NoSound	40	2	736090505
736090709	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	736090709
736101869	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	736101869
736102082	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	736102082
736105278	Triggered	2,37,38,39,40,41,	 NoSound	40	2	736105278
736105481	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	736105481
736117244	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	736117244
736117447	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	736117447
736119849	Triggered	2,37,38,39,40,41,	 NoSound	40	2	736119849
736120052	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	736120052
736131078	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	736131078
736131294	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	736131294
736133351	Triggered	2,37,38,39,40,41,	 NoSound	40	2	736133351
736133553	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	736133553
736143444	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	736143444
736143646	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	736143646
736145916	Triggered	2,37,38,39,40,41,	 NoSound	40	2	736145916
736146119	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	736146119
736157279	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	736157279
736157482	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	736157482
736160020	Triggered	2,37,38,39,40,41,	 NoSound	40	2	736160020
736160222	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	736160222
736170313	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	736170313
736170515	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	736170515
736172720	Triggered	2,37,38,39,40,41,	 NoSound	40	2	736172720
736172922	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	736172922
